20 true

14 7 2 7 6 7 16 15 4 11 7 0 0 19 12 12 12 16 17 7 
12 5 11 1 8 18 12 1 8 8 18 16 0 13 3 16 7 10 0 9 
12 11 6 18 9 3 0 4 10 17 12 4 7 14 5 5 5 6 9 19 
18 1 12 8 15 15 1 15 10 12 17 3 5 12 10 17 13 4 9 18 
11 10 5 10 4 6 6 16 15 10 19 13 5 6 16 9 6 15 16 11 
8 5 16 0 14 3 6 1 2 13 17 0 11 3 7 4 17 13 7 0 
6 14 17 13 12 9 1 9 0 1 8 12 3 16 12 17 18 10 2 8 
16 2 5 10 18 5 10 13 14 17 9 18 15 19 8 11 19 14 13 14 
17 13 1 12 2 18 3 16 8 19 10 6 15 18 19 1 10 6 15 6 
4 1 11 18 11 6 6 13 2 3 9 0 11 5 0 10 8 15 13 12 
14 5 0 3 8 5 5 8 14 15 3 1 7 6 7 17 1 18 12 2 
1 9 9 19 4 0 0 5 4 4 3 6 2 8 2 3 0 1 0 3 
9 3 11 10 18 16 10 1 11 13 2 13 1 19 16 8 7 11 18 1 
6 10 18 6 5 6 15 6 13 2 10 5 11 13 18 2 13 14 11 7 
6 15 7 5 10 1 1 6 14 16 17 13 18 8 7 11 0 12 11 17 
4 18 1 7 18 2 10 15 13 6 15 17 18 9 13 18 12 5 2 10 
2 15 4 18 8 6 4 17 18 16 12 7 8 6 19 15 14 16 12 19 
6 15 8 15 16 2 7 15 6 6 18 16 9 9 18 2 19 5 1 17 
4 1 17 3 4 6 2 4 6 9 15 0 0 17 15 11 9 2 8 8 
19 8 15 11 10 9 1 14 14 19 19 5 7 7 12 13 16 18 13 1 

58 58 
2 19 3 
2 0 5 
2 16 1 
2 0 17 
2 8 9 
2 18 6 
2 16 17 
2 4 11 
2 3 6 
2 1 9 
2 0 18 
2 7 9 
2 1 18 
2 16 5 
2 1 18 
2 16 6 
2 16 19 
2 16 1 
2 7 13 
2 4 15 
2 16 14 
2 2 18 
2 0 8 
2 16 5 
2 16 12 
2 0 11 
2 9 11 
2 1 3 
2 6 9 
2 16 4 
2 1 2 
2 18 13 
2 0 4 
2 5 7 
2 1 18 
2 7 11 
2 19 15 
2 0 15 
2 12 14 
2 18 14 
2 0 10 
2 19 5 
2 18 6 
2 0 19 
2 2 4 
2 6 12 
2 18 7 
2 7 9 
2 7 15 
2 11 13 
2 6 10 
2 5 14 
2 8 13 
2 3 8 
2 18 15 
2 16 3 
2 0 10 
2 7 10 

2 17 7 
2 2 19 
2 18 9 
2 19 9 
2 6 13 
2 1 15 
2 9 13 
2 13 14 
2 3 10 
2 17 14 
2 19 7 
2 16 5 
2 18 7 
2 18 9 
2 3 7 
2 2 9 
2 4 12 
2 6 9 
2 18 15 
2 2 3 
2 2 6 
2 7 12 
2 8 10 
2 5 10 
2 1 9 
2 1 13 
2 6 13 
2 12 14 
2 18 12 
2 7 15 
2 9 13 
2 7 8 
2 1 3 
2 17 4 
2 11 12 
2 5 9 
2 1 10 
2 8 11 
2 6 13 
2 3 7 
2 17 5 
2 17 19 
2 4 12 
2 19 15 
2 2 3 
2 4 15 
2 16 1 
2 3 15 
2 8 13 
2 16 2 
2 17 3 
2 19 6 
2 4 6 
2 2 4 
2 16 19 
2 3 13 
2 5 9 
2 17 11 
