20 true

9 4 5 10 18 8 9 10 11 11 8 13 8 19 0 7 17 8 4 17 
1 14 2 16 2 2 3 3 18 12 19 14 12 19 19 7 3 6 4 2 
4 13 7 16 19 10 19 10 10 1 3 19 18 6 9 10 10 12 5 14 
18 7 8 15 12 7 13 9 14 8 19 12 14 13 12 13 8 18 10 6 
12 12 18 3 0 4 9 1 17 18 11 11 5 3 1 0 17 0 16 1 
15 11 10 16 14 16 11 16 2 10 11 15 4 8 14 2 8 0 7 2 
5 17 10 10 2 8 5 6 17 5 4 12 10 13 9 11 4 7 0 17 
8 11 4 11 11 15 9 12 10 8 6 1 16 2 13 8 14 6 1 1 
14 5 2 8 8 11 16 15 16 17 4 12 7 3 17 13 8 18 11 10 
0 13 3 12 6 0 17 16 4 0 18 13 12 7 11 4 4 17 7 10 
3 16 1 8 12 1 8 16 18 7 13 18 7 2 9 6 2 17 1 11 
15 15 8 10 8 4 8 12 3 19 8 2 0 16 14 3 9 18 16 16 
14 10 14 13 2 6 2 9 1 9 5 15 15 7 2 13 16 11 6 11 
14 15 5 4 15 11 4 1 14 11 19 2 9 16 18 13 4 1 10 11 
15 7 2 15 0 19 10 1 2 14 1 2 1 0 7 3 1 13 10 9 
6 19 4 9 10 10 18 18 10 19 4 8 10 10 0 14 3 18 11 2 
0 10 13 2 3 2 15 7 2 15 19 15 1 19 2 4 13 3 1 12 
18 18 7 2 12 7 12 2 2 12 4 18 12 2 17 11 14 17 11 13 
6 5 16 11 15 17 10 6 3 18 9 0 4 12 5 11 9 9 9 3 
2 7 1 13 17 9 5 12 1 0 8 5 6 19 5 11 13 19 12 10 

64 64 
2 1 9 
2 0 1 
2 17 15 
2 0 3 
2 3 15 
2 10 14 
2 17 18 
2 17 7 
2 12 15 
2 0 15 
2 11 14 
2 7 8 
2 7 15 
2 5 14 
2 17 11 
2 9 14 
2 16 13 
2 3 7 
2 3 14 
2 2 3 
2 19 8 
2 17 12 
2 1 7 
2 16 9 
2 17 15 
2 5 6 
2 1 11 
2 18 11 
2 7 10 
2 1 2 
2 2 15 
2 19 4 
2 17 5 
2 16 1 
2 1 3 
2 4 8 
2 19 15 
2 0 14 
2 6 9 
2 0 16 
2 2 9 
2 3 5 
2 6 9 
2 0 15 
2 4 5 
2 16 12 
2 16 19 
2 18 15 
2 3 19 
2 9 11 
2 6 14 
2 4 15 
2 4 5 
2 17 13 
2 0 8 
2 8 12 
2 16 5 
2 0 9 
2 11 15 
2 16 17 
2 7 11 
2 5 10 
2 17 11 
2 10 15 

2 16 4 
2 19 12 
2 1 11 
2 5 9 
2 4 13 
2 12 15 
2 19 11 
2 3 12 
2 1 13 
2 16 2 
2 12 13 
2 0 10 
2 3 11 
2 16 14 
2 0 4 
2 4 7 
2 4 5 
2 17 12 
2 4 11 
2 16 5 
2 5 7 
2 16 2 
2 1 10 
2 19 11 
2 17 6 
2 2 19 
2 2 8 
2 3 12 
2 18 9 
2 4 8 
2 17 19 
2 3 7 
2 5 10 
2 18 4 
2 5 8 
2 0 10 
2 9 10 
2 0 12 
2 16 15 
2 2 4 
2 4 8 
2 0 10 
2 16 7 
2 10 14 
2 19 6 
2 10 14 
2 16 8 
2 0 17 
2 16 4 
2 16 5 
2 16 10 
2 18 19 
2 19 13 
2 7 14 
2 1 18 
2 9 14 
2 17 3 
2 19 8 
2 11 13 
2 16 17 
2 16 3 
2 1 5 
2 4 12 
2 0 2 
