15 true

2 12 4 19 16 5 1 8 19 17 13 10 16 9 1 
9 6 14 16 4 10 11 18 11 12 19 8 0 8 1 
3 4 8 19 13 15 18 12 9 0 12 19 2 11 3 
9 1 16 16 8 1 4 17 15 15 3 4 8 12 4 
18 0 0 14 0 19 16 17 2 14 2 5 8 16 6 
6 11 5 14 0 1 10 6 12 17 14 0 16 11 3 
15 7 13 10 5 9 16 19 3 2 11 5 12 0 12 
3 8 13 15 0 16 13 4 11 6 3 6 19 18 14 
9 4 11 2 0 13 12 10 13 17 1 12 4 4 19 
19 16 12 15 1 1 10 17 1 16 7 19 5 9 7 
5 3 12 12 6 8 6 14 3 19 19 11 0 7 9 
14 13 5 10 11 9 0 10 4 11 17 17 8 12 15 
12 4 1 16 8 11 13 1 13 1 19 4 11 5 12 
19 4 16 17 1 11 18 7 6 0 14 6 11 17 15 
13 5 17 15 4 3 19 19 4 18 15 14 0 3 8 

31 31 
2 0 1 
2 2 10 
2 4 9 
2 8 11 
2 2 12 
2 1 6 
2 4 7 
2 1 11 
2 8 12 
2 0 1 
2 2 9 
2 0 10 
2 4 6 
2 2 14 
2 5 9 
2 6 11 
2 1 13 
2 5 9 
2 0 5 
2 2 6 
2 10 12 
2 8 9 
2 6 8 
2 2 13 
2 9 10 
2 6 7 
2 0 8 
2 0 9 
2 7 14 
2 7 11 
2 0 9 

2 4 13 
2 8 9 
2 0 2 
2 7 8 
2 7 9 
2 0 9 
2 4 5 
2 8 10 
2 4 13 
2 1 2 
2 6 10 
2 11 12 
2 9 13 
2 4 9 
2 8 10 
2 5 12 
2 3 14 
2 2 10 
2 6 9 
2 6 9 
2 0 9 
2 9 14 
2 4 11 
2 0 12 
2 2 3 
2 1 7 
2 1 4 
2 3 9 
2 4 7 
2 3 11 
2 8 10 
