15 true

16 11 19 10 3 10 7 5 5 19 4 14 10 16 5 
15 18 15 2 19 14 17 1 18 2 17 17 14 10 2 
0 2 5 16 14 13 3 12 16 19 2 12 4 18 3 
19 0 12 15 4 2 3 11 11 3 4 5 13 7 15 
19 11 0 9 5 6 18 17 18 11 8 2 13 0 10 
4 16 15 11 14 2 2 9 14 2 0 18 16 6 12 
17 16 9 3 4 9 19 12 7 3 0 8 0 1 3 
0 14 10 8 16 4 7 19 19 0 6 2 9 7 15 
1 9 1 9 3 6 10 19 12 11 9 19 4 2 14 
2 12 19 10 8 11 2 7 3 5 4 7 16 15 2 
16 15 2 2 7 12 18 17 6 18 10 1 15 8 17 
2 4 13 5 10 1 4 18 13 14 16 11 2 7 15 
9 17 9 7 14 11 6 19 12 4 12 16 12 2 12 
18 18 14 2 14 3 18 19 14 14 1 19 13 13 19 
11 19 14 13 9 12 3 19 0 2 17 19 12 10 4 

29 29 
2 3 10 
2 2 9 
2 1 7 
2 0 7 
2 6 10 
2 12 14 
2 1 3 
2 0 1 
2 3 12 
2 0 1 
2 10 12 
2 6 13 
2 0 12 
2 6 11 
2 8 13 
2 1 6 
2 0 12 
2 0 9 
2 6 7 
2 10 11 
2 2 14 
2 5 8 
2 2 11 
2 1 5 
2 2 12 
2 7 11 
2 4 8 
2 5 13 
2 2 12 

2 9 10 
2 6 8 
2 4 7 
2 1 3 
2 10 11 
2 2 6 
2 7 12 
2 6 9 
2 11 13 
2 8 10 
2 2 3 
2 0 13 
2 1 7 
2 1 8 
2 3 7 
2 1 3 
2 1 8 
2 5 12 
2 7 14 
2 2 10 
2 9 11 
2 0 1 
2 1 11 
2 5 13 
2 9 10 
2 7 8 
2 2 6 
2 4 7 
2 0 12 
