10 true

8 18 18 0 11 12 18 18 19 17 
2 13 19 2 10 16 10 17 5 5 
4 0 11 9 10 17 1 19 13 19 
1 5 7 9 7 10 4 0 16 17 
13 17 4 9 15 5 14 13 9 4 
16 11 8 15 9 9 19 7 5 10 
3 17 4 6 10 19 10 9 16 2 
1 14 9 19 1 8 2 2 2 9 
12 0 15 9 6 2 5 8 16 9 
7 9 10 13 5 0 14 14 12 17 

18 18 
2 2 3 
2 5 7 
2 3 6 
2 0 1 
2 0 1 
2 0 9 
2 1 2 
2 5 6 
2 5 8 
2 4 8 
2 0 6 
2 8 9 
2 2 6 
2 4 6 
2 0 6 
2 5 7 
2 3 8 
2 2 7 

2 1 4 
2 1 9 
2 2 5 
2 2 7 
2 2 5 
2 5 8 
2 4 8 
2 1 4 
2 0 1 
2 5 9 
2 1 5 
2 2 8 
2 2 9 
2 1 9 
2 0 2 
2 7 8 
2 5 8 
2 4 7 
