10 true

14 15 10 18 14 5 10 8 12 15 
19 18 0 18 12 3 9 15 18 7 
3 9 5 10 10 15 13 16 3 19 
3 18 1 2 2 3 3 5 14 11 
15 12 2 17 15 14 17 13 1 5 
15 2 9 5 12 12 0 12 5 19 
4 2 11 2 4 8 15 5 0 19 
9 5 1 6 5 17 17 9 6 17 
1 13 18 10 12 15 9 3 12 3 
6 16 2 15 14 1 15 1 6 10 

19 19 
2 5 6 
2 5 8 
2 3 4 
2 7 9 
2 4 8 
2 0 7 
2 2 7 
2 4 9 
2 6 8 
2 2 4 
2 4 7 
2 2 4 
2 1 3 
2 3 4 
2 5 8 
2 2 6 
2 2 7 
2 7 9 
2 2 5 

2 2 3 
2 5 7 
2 4 9 
2 0 9 
2 6 7 
2 4 8 
2 5 9 
2 2 3 
2 0 5 
2 1 3 
2 1 6 
2 3 9 
2 0 6 
2 8 9 
2 0 2 
2 6 7 
2 5 8 
2 7 9 
2 1 6 
