30 true

8 16 14 11 17 18 19 18 9 9 8 16 17 18 16 17 2 1 17 11 8 3 6 5 9 13 11 0 15 19 
3 7 2 10 10 9 1 11 7 5 1 0 7 5 6 10 2 0 0 18 6 4 14 11 14 3 4 3 15 17 
10 14 19 14 4 9 12 18 3 7 12 14 4 12 19 8 17 18 15 7 1 18 6 17 14 2 5 12 15 1 
13 11 11 16 19 6 19 11 16 0 12 7 7 13 10 9 12 12 14 16 6 5 2 1 5 10 12 5 14 3 
11 10 9 3 16 6 15 11 6 17 15 12 1 1 14 9 17 6 3 0 7 12 3 1 16 13 0 16 14 5 
13 8 6 5 11 6 18 5 8 14 3 18 7 17 2 10 0 8 12 9 13 13 0 5 12 7 13 12 14 1 
0 5 8 0 8 8 2 6 14 17 2 15 13 4 18 17 0 11 17 11 3 12 11 13 16 10 10 10 8 1 
4 8 9 9 5 6 9 16 7 1 0 1 5 16 17 0 13 6 15 5 10 2 0 15 19 16 15 19 10 17 
8 16 8 2 12 13 8 10 3 9 14 3 14 16 18 14 12 8 13 4 2 15 3 4 9 12 6 7 14 9 
5 7 3 6 3 14 8 2 8 18 13 0 0 11 9 12 5 10 3 3 14 11 19 18 13 19 4 12 6 6 
5 17 3 17 4 17 14 0 1 10 15 2 12 7 10 6 11 16 10 5 14 16 4 15 8 2 0 18 19 5 
14 17 13 14 3 3 17 9 8 6 1 4 1 9 14 14 18 6 4 4 18 17 16 3 3 17 11 17 2 19 
1 10 18 15 7 11 0 3 14 13 3 19 5 10 10 3 10 10 4 13 18 1 13 14 16 7 18 8 15 7 
8 3 16 14 1 18 18 10 5 19 11 0 1 10 15 16 18 8 5 11 3 18 11 11 5 3 15 12 16 0 
11 1 2 7 6 9 14 7 19 11 8 19 6 15 9 15 9 0 16 1 16 9 17 1 11 14 12 2 10 17 
10 0 10 19 17 13 12 18 0 17 7 1 13 1 16 7 6 14 2 13 19 15 8 16 19 9 10 1 15 11 
7 8 9 4 0 12 5 6 9 2 6 7 7 0 2 2 12 4 5 19 13 5 10 19 8 1 9 17 18 19 
2 15 18 0 13 8 10 3 11 17 13 14 13 10 16 3 6 5 12 0 16 1 8 0 6 18 0 14 4 2 
12 6 4 9 13 17 17 3 17 16 13 6 10 5 1 6 11 8 11 3 14 6 0 18 5 14 19 10 16 18 
11 7 6 7 0 4 6 0 4 14 14 6 0 1 15 5 16 10 17 18 10 13 17 12 5 3 0 8 16 10 
18 11 13 5 11 15 14 3 7 5 5 9 3 14 10 0 16 7 1 6 19 16 14 11 4 10 13 9 7 1 
15 0 14 15 8 18 16 2 14 5 2 11 12 1 1 9 17 17 3 12 9 13 9 19 5 1 12 1 18 2 
15 4 14 18 14 15 15 15 5 16 18 15 18 1 5 16 7 18 8 7 11 14 3 3 1 2 11 1 12 9 
19 2 11 0 9 9 7 17 4 10 19 4 10 2 18 5 18 13 19 4 2 6 18 16 19 1 19 1 12 5 
19 10 18 3 3 6 7 1 2 13 17 10 10 7 9 8 15 3 10 2 8 12 18 6 5 16 16 7 10 16 
1 14 17 18 2 5 13 11 14 16 6 3 19 12 10 12 5 7 15 0 10 17 11 8 7 6 11 17 12 2 
1 11 6 13 15 12 14 18 0 12 7 7 12 4 14 1 12 8 3 1 13 15 6 1 5 9 9 2 7 19 
10 16 0 5 11 7 13 3 17 7 16 15 6 9 13 13 10 4 0 18 5 1 2 1 18 19 19 10 9 18 
12 19 13 18 17 2 8 7 17 16 4 11 15 14 17 16 14 13 6 3 13 12 19 19 6 18 3 1 13 11 
7 18 5 3 9 15 2 14 17 15 16 1 14 0 13 13 8 4 13 2 7 13 14 10 13 6 15 17 1 5 

121 121 
2 29 14 
2 22 8 
2 5 27 
2 1 4 
2 7 14 
2 22 10 
2 7 28 
2 3 15 
2 23 11 
2 2 22 
2 23 27 
2 25 12 
2 6 28 
2 16 10 
2 22 9 
2 4 28 
2 17 25 
2 1 24 
2 3 26 
2 18 6 
2 4 10 
2 0 8 
2 4 5 
2 6 13 
2 9 26 
2 2 26 
2 20 10 
2 3 10 
2 19 10 
2 2 18 
2 16 15 
2 0 26 
2 9 25 
2 6 29 
2 25 28 
2 3 19 
2 20 6 
2 5 11 
2 7 14 
2 16 3 
2 6 8 
2 5 11 
2 22 23 
2 10 12 
2 3 5 
2 24 12 
2 6 11 
2 12 15 
2 0 25 
2 22 10 
2 5 13 
2 17 27 
2 21 7 
2 4 24 
2 10 13 
2 11 27 
2 11 29 
2 21 27 
2 20 23 
2 6 25 
2 17 24 
2 24 12 
2 9 25 
2 20 23 
2 10 28 
2 23 13 
2 16 27 
2 17 1 
2 1 28 
2 1 6 
2 22 14 
2 0 7 
2 2 29 
2 10 15 
2 20 29 
2 1 4 
2 2 24 
2 0 5 
2 5 9 
2 18 6 
2 24 15 
2 0 25 
2 18 12 
2 7 25 
2 16 14 
2 27 29 
2 7 15 
2 17 8 
2 18 21 
2 20 14 
2 23 27 
2 16 25 
2 6 11 
2 2 20 
2 2 28 
2 13 15 
2 25 10 
2 0 2 
2 24 13 
2 26 28 
2 3 7 
2 17 9 
2 11 14 
2 17 15 
2 17 12 
2 23 13 
2 6 25 
2 16 9 
2 3 5 
2 9 10 
2 0 11 
2 2 12 
2 25 26 
2 23 24 
2 4 23 
2 1 5 
2 22 25 
2 7 23 
2 19 8 
2 17 2 
2 17 8 

2 8 27 
2 21 13 
2 28 12 
2 6 23 
2 25 28 
2 2 9 
2 11 15 
2 18 25 
2 5 10 
2 12 13 
2 26 13 
2 20 29 
2 22 26 
2 5 9 
2 18 19 
2 21 5 
2 0 24 
2 1 18 
2 6 12 
2 7 13 
2 25 29 
2 19 6 
2 0 2 
2 4 22 
2 21 14 
2 16 22 
2 24 15 
2 6 26 
2 5 9 
2 17 11 
2 1 2 
2 5 25 
2 3 28 
2 16 20 
2 1 15 
2 16 7 
2 20 7 
2 6 8 
2 22 29 
2 4 7 
2 18 11 
2 11 14 
2 3 29 
2 16 25 
2 28 15 
2 22 24 
2 16 26 
2 18 6 
2 17 12 
2 8 10 
2 2 22 
2 21 27 
2 4 11 
2 20 7 
2 19 25 
2 24 13 
2 12 13 
2 4 15 
2 6 26 
2 8 9 
2 6 27 
2 19 8 
2 20 24 
2 4 22 
2 9 13 
2 2 28 
2 5 24 
2 3 11 
2 19 29 
2 8 29 
2 3 4 
2 16 18 
2 1 6 
2 0 29 
2 3 29 
2 20 26 
2 1 2 
2 6 12 
2 19 21 
2 25 11 
2 20 26 
2 18 3 
2 21 24 
2 24 27 
2 4 21 
2 7 29 
2 24 26 
2 1 13 
2 7 15 
2 0 5 
2 4 6 
2 20 27 
2 22 7 
2 17 12 
2 5 6 
2 24 10 
2 2 26 
2 5 7 
2 16 23 
2 2 11 
2 21 12 
2 16 22 
2 3 25 
2 10 27 
2 17 14 
2 1 4 
2 22 29 
2 8 28 
2 1 21 
2 1 5 
2 7 14 
2 24 10 
2 21 22 
2 2 19 
2 27 13 
2 23 25 
2 21 25 
2 1 29 
2 24 26 
2 12 13 
2 4 14 
