15 true

2 18 8 17 5 3 13 1 19 0 18 0 1 7 2 
13 6 4 14 12 18 12 0 14 14 12 12 16 12 6 
2 3 1 9 17 6 11 9 12 0 2 9 4 13 14 
1 6 0 4 12 14 14 5 10 12 3 18 14 17 1 
3 4 16 18 13 1 19 19 7 1 14 10 7 0 19 
18 18 16 6 6 15 5 13 3 9 9 18 16 10 14 
0 1 11 3 13 0 7 9 3 16 17 2 19 1 1 
15 18 0 4 1 14 0 1 7 15 10 1 9 11 0 
7 1 1 12 10 16 13 5 13 4 11 15 7 7 11 
15 0 16 19 9 8 14 17 18 2 10 4 2 16 3 
11 14 9 10 7 17 12 3 13 19 0 16 2 13 9 
11 12 17 15 6 3 6 18 5 12 9 15 9 19 16 
0 3 3 13 19 4 4 16 11 19 3 8 12 17 4 
6 10 2 15 7 0 1 0 1 9 0 2 18 11 16 
0 0 1 12 5 3 3 4 14 13 15 8 18 14 7 

26 26 
2 2 10 
2 9 11 
2 1 11 
2 7 8 
2 3 11 
2 1 10 
2 1 5 
2 2 7 
2 0 8 
2 3 11 
2 0 2 
2 0 2 
2 7 8 
2 2 8 
2 4 9 
2 8 13 
2 6 11 
2 3 5 
2 0 8 
2 12 13 
2 3 13 
2 2 8 
2 13 14 
2 11 13 
2 9 11 
2 2 9 

2 1 7 
2 10 11 
2 2 8 
2 9 12 
2 0 6 
2 3 13 
2 6 12 
2 11 12 
2 4 6 
2 0 3 
2 3 8 
2 3 8 
2 13 14 
2 6 10 
2 6 9 
2 0 12 
2 8 10 
2 3 11 
2 6 12 
2 0 8 
2 1 5 
2 0 1 
2 10 14 
2 9 14 
2 6 14 
2 11 14 
