30 true

8 14 4 14 16 15 4 0 10 17 8 12 16 19 14 11 9 5 0 15 4 19 19 7 16 15 13 11 7 2 
11 17 8 16 5 9 12 15 19 18 3 15 13 7 10 10 17 17 15 19 16 7 7 17 5 11 12 5 1 8 
8 1 10 15 11 17 7 10 15 5 18 0 9 2 2 14 12 8 19 18 15 19 6 8 17 18 8 1 6 9 
3 17 13 3 9 3 2 17 6 9 11 19 12 13 2 2 1 1 3 10 18 11 19 7 13 6 14 16 19 15 
18 3 6 8 15 6 10 16 5 4 10 4 17 10 0 14 11 4 16 1 2 3 16 7 11 9 13 15 11 1 
7 3 19 10 3 7 19 8 3 17 12 8 0 10 1 7 3 2 1 4 14 7 7 17 2 5 10 16 4 4 
8 1 13 15 16 15 16 17 13 13 7 7 9 11 1 17 10 7 19 11 0 13 5 8 8 0 18 17 18 9 
12 2 14 0 0 5 11 6 15 11 16 10 5 13 1 0 10 4 8 7 17 19 2 14 18 4 4 11 19 0 
11 11 18 13 12 4 14 2 19 16 15 6 8 8 0 15 8 18 18 11 11 10 12 17 6 10 10 8 2 11 
16 16 8 8 8 1 2 16 12 12 4 3 15 15 12 18 0 11 17 2 12 10 7 17 1 8 17 19 15 15 
7 10 3 10 13 12 2 9 16 18 6 17 17 4 0 12 1 7 9 11 4 0 2 11 2 16 14 11 5 10 
12 3 15 19 3 7 1 2 19 6 14 2 12 3 6 13 18 12 3 18 0 1 16 19 16 11 6 5 1 6 
14 12 16 19 10 16 17 16 16 13 15 11 2 8 8 7 19 14 13 9 10 10 10 8 8 13 9 3 1 9 
14 15 8 16 2 3 18 14 2 9 2 11 9 12 0 5 11 11 2 16 16 12 4 12 19 1 12 12 13 14 
10 16 13 10 2 5 6 18 12 1 8 7 14 12 5 17 2 14 6 1 17 1 2 15 1 6 10 4 14 12 
18 13 8 7 11 8 3 2 9 0 19 0 11 2 6 16 2 18 0 7 19 12 2 15 4 13 5 0 14 18 
14 17 12 8 12 18 12 15 11 17 13 19 0 9 7 1 15 11 12 4 14 3 4 2 10 0 9 14 15 11 
10 9 2 3 2 6 2 17 5 4 9 15 16 5 3 10 4 5 11 1 9 11 1 17 0 16 4 6 7 13 
12 15 17 1 13 3 8 12 2 18 5 0 19 11 3 10 6 14 6 10 16 0 4 10 7 14 19 0 16 16 
4 5 10 13 10 15 6 3 3 9 15 1 3 2 3 15 19 14 13 9 4 1 4 9 18 3 15 16 6 1 
16 2 2 0 1 19 6 18 10 12 14 5 16 9 8 9 18 7 5 17 9 5 4 7 4 15 16 0 12 11 
17 1 11 5 17 14 3 0 4 6 1 18 8 9 1 19 5 1 6 5 7 19 7 14 12 8 12 11 13 9 
5 7 3 18 6 0 4 7 19 7 6 15 8 3 8 5 18 8 10 12 9 5 1 9 13 13 19 17 6 10 
6 1 13 2 14 9 2 10 14 11 15 16 11 17 1 16 7 8 7 17 7 14 2 19 12 6 2 7 6 7 
5 1 3 3 14 17 18 10 14 14 7 9 10 0 13 17 3 19 16 16 2 0 2 6 14 13 10 6 16 17 
0 0 17 19 2 19 16 17 4 14 7 13 16 15 9 4 19 10 11 9 4 18 12 5 3 8 15 1 12 17 
15 1 16 3 1 10 18 17 15 17 16 19 9 12 15 15 1 0 6 14 1 2 0 2 4 16 4 15 8 15 
19 13 8 4 16 17 13 8 10 10 11 13 6 11 4 0 10 5 6 5 19 9 3 2 19 6 8 0 15 9 
4 4 18 11 17 10 15 18 3 16 4 1 4 3 11 16 12 7 18 13 5 3 6 5 14 16 1 10 18 8 
18 15 6 17 2 5 3 15 0 7 15 17 15 0 10 16 19 15 5 0 10 12 2 12 8 5 4 10 6 0 

126 126 
2 1 10 
2 3 20 
2 22 7 
2 17 28 
2 18 11 
2 9 25 
2 3 28 
2 24 27 
2 29 13 
2 7 10 
2 2 4 
2 3 10 
2 29 15 
2 11 29 
2 17 29 
2 10 11 
2 12 13 
2 12 14 
2 1 4 
2 1 2 
2 24 11 
2 23 25 
2 7 11 
2 2 27 
2 18 9 
2 1 13 
2 23 29 
2 9 14 
2 18 29 
2 22 15 
2 21 6 
2 16 4 
2 7 12 
2 8 15 
2 5 28 
2 2 19 
2 5 7 
2 7 15 
2 19 23 
2 17 24 
2 7 26 
2 16 11 
2 27 15 
2 0 24 
2 9 10 
2 6 27 
2 0 26 
2 25 29 
2 17 5 
2 20 29 
2 0 1 
2 24 11 
2 16 6 
2 7 12 
2 17 24 
2 17 12 
2 20 8 
2 3 29 
2 16 19 
2 19 5 
2 4 21 
2 0 1 
2 17 23 
2 3 19 
2 27 12 
2 0 3 
2 9 10 
2 3 21 
2 19 20 
2 28 13 
2 17 28 
2 20 28 
2 6 28 
2 16 22 
2 18 25 
2 16 13 
2 22 23 
2 22 12 
2 18 15 
2 16 14 
2 20 8 
2 3 14 
2 22 6 
2 8 11 
2 21 27 
2 19 12 
2 1 11 
2 7 29 
2 11 12 
2 21 15 
2 0 15 
2 3 14 
2 2 13 
2 21 12 
2 2 27 
2 16 3 
2 18 2 
2 20 11 
2 9 15 
2 11 15 
2 17 5 
2 4 11 
2 19 15 
2 4 26 
2 16 25 
2 4 9 
2 8 28 
2 17 1 
2 26 12 
2 7 12 
2 23 24 
2 26 15 
2 27 12 
2 19 10 
2 3 15 
2 6 28 
2 11 14 
2 22 10 
2 6 28 
2 8 29 
2 2 11 
2 18 3 
2 2 23 
2 18 6 
2 23 25 
2 3 7 

2 25 10 
2 5 29 
2 21 8 
2 3 25 
2 17 12 
2 2 7 
2 1 18 
2 18 3 
2 3 26 
2 17 21 
2 7 9 
2 25 28 
2 20 14 
2 21 10 
2 21 6 
2 18 27 
2 19 29 
2 17 13 
2 26 15 
2 25 10 
2 5 23 
2 22 13 
2 3 20 
2 17 6 
2 7 14 
2 17 3 
2 25 12 
2 16 5 
2 3 20 
2 6 9 
2 1 11 
2 19 20 
2 21 15 
2 17 26 
2 5 28 
2 4 9 
2 13 15 
2 1 24 
2 18 6 
2 25 15 
2 5 12 
2 20 23 
2 25 28 
2 1 14 
2 18 5 
2 27 14 
2 0 8 
2 8 9 
2 1 19 
2 5 25 
2 6 14 
2 20 10 
2 17 29 
2 4 9 
2 16 14 
2 2 10 
2 10 13 
2 1 22 
2 1 24 
2 1 9 
2 18 21 
2 16 17 
2 24 13 
2 0 20 
2 21 9 
2 8 25 
2 10 14 
2 19 26 
2 7 10 
2 9 14 
2 6 13 
2 11 27 
2 3 15 
2 9 12 
2 0 20 
2 1 14 
2 18 3 
2 2 19 
2 5 11 
2 3 28 
2 20 27 
2 25 11 
2 8 13 
2 16 2 
2 22 10 
2 22 11 
2 3 28 
2 2 18 
2 28 12 
2 1 25 
2 0 8 
2 25 26 
2 19 22 
2 9 11 
2 12 29 
2 12 28 
2 23 14 
2 16 3 
2 3 8 
2 13 15 
2 6 9 
2 3 23 
2 20 4 
2 4 7 
2 18 21 
2 1 13 
2 1 2 
2 0 14 
2 1 12 
2 7 12 
2 18 28 
2 18 14 
2 5 23 
2 2 23 
2 24 15 
2 18 20 
2 18 26 
2 4 11 
2 17 12 
2 20 21 
2 21 12 
2 8 14 
2 18 22 
2 29 14 
2 26 28 
2 2 4 
