25 true

12 15 5 15 17 7 10 19 6 15 8 2 5 16 2 4 4 12 12 14 14 3 9 11 11 
13 5 8 7 4 0 10 1 12 10 0 5 15 11 10 12 13 18 1 16 0 1 0 19 11 
18 2 14 8 8 5 15 5 8 15 11 0 10 7 8 16 16 10 3 12 12 6 3 1 5 
12 17 12 19 6 1 13 7 3 10 13 8 12 4 19 2 18 17 6 19 8 12 14 0 0 
7 10 13 3 14 15 10 17 4 19 2 1 9 17 0 14 4 6 4 18 12 11 18 16 1 
8 9 2 0 9 12 9 8 1 11 14 15 4 7 10 17 14 5 16 5 10 7 13 8 17 
7 17 18 17 14 0 14 18 8 19 5 14 8 9 10 9 16 17 2 4 11 16 19 8 6 
8 3 5 19 11 8 6 1 2 19 8 9 15 1 6 13 19 1 16 9 18 5 4 1 4 
16 18 4 11 19 16 10 8 18 2 17 6 15 4 17 18 1 1 6 0 7 9 11 5 11 
9 19 10 3 1 13 5 19 19 9 13 16 2 18 0 15 17 5 1 18 10 18 15 13 0 
16 16 0 6 16 14 10 1 1 2 1 17 15 0 17 15 5 9 19 13 13 8 8 8 1 
9 2 6 4 9 0 3 4 15 3 4 10 18 3 19 8 13 18 15 0 13 14 16 9 0 
0 14 3 1 14 2 17 0 19 4 18 12 16 4 6 2 7 9 10 7 4 10 12 4 0 
13 12 18 2 10 5 4 12 17 11 10 7 7 5 12 3 13 0 11 10 10 17 1 4 14 
14 8 1 9 5 11 4 3 6 13 1 10 0 12 19 18 8 7 8 17 12 0 0 13 5 
12 18 12 10 16 2 1 16 3 12 19 6 17 1 10 0 13 13 0 3 0 15 2 14 6 
4 14 3 13 12 7 17 17 16 16 5 9 1 6 1 19 2 15 9 19 8 15 1 7 17 
13 4 12 6 15 6 18 4 16 13 1 18 7 19 6 17 16 8 14 16 13 9 16 11 10 
5 19 6 7 5 15 11 5 4 12 7 19 0 17 16 15 2 6 9 17 13 11 14 5 3 
1 7 7 19 0 2 3 7 18 10 3 14 4 8 6 8 18 6 3 3 12 10 1 6 10 
19 0 19 19 15 18 5 9 7 14 15 2 10 9 6 3 4 12 1 2 3 15 8 7 10 
5 19 18 12 9 2 10 13 11 5 19 10 18 16 3 14 1 15 17 14 12 5 9 4 15 
6 15 17 9 17 11 17 11 9 5 5 0 1 6 6 5 7 13 17 5 12 19 8 14 8 
3 15 3 19 19 10 19 4 15 7 17 14 13 19 1 19 9 6 10 5 18 10 19 7 1 
6 5 10 6 12 13 4 18 8 9 3 9 13 10 5 8 14 7 14 9 14 19 13 11 7 

81 81 
2 23 12 
2 16 4 
2 19 23 
2 6 12 
2 3 4 
2 9 14 
2 0 17 
2 16 11 
2 21 13 
2 3 23 
2 17 4 
2 2 20 
2 3 20 
2 8 15 
2 8 13 
2 11 12 
2 9 15 
2 6 12 
2 2 13 
2 18 23 
2 0 21 
2 3 20 
2 5 11 
2 0 15 
2 0 15 
2 2 10 
2 16 8 
2 1 20 
2 6 8 
2 16 8 
2 17 19 
2 0 4 
2 2 24 
2 3 15 
2 17 18 
2 4 5 
2 14 15 
2 24 13 
2 6 12 
2 2 19 
2 20 22 
2 20 13 
2 2 15 
2 5 10 
2 5 11 
2 8 13 
2 9 12 
2 23 11 
2 17 9 
2 3 10 
2 5 8 
2 16 5 
2 23 13 
2 21 12 
2 16 15 
2 2 7 
2 24 13 
2 21 14 
2 1 8 
2 19 8 
2 21 14 
2 4 11 
2 5 8 
2 16 10 
2 3 12 
2 18 15 
2 1 21 
2 5 21 
2 19 11 
2 21 11 
2 3 7 
2 22 7 
2 24 11 
2 1 10 
2 2 9 
2 7 13 
2 0 14 
2 4 14 
2 19 8 
2 3 10 
2 12 14 

2 16 21 
2 22 6 
2 3 15 
2 7 10 
2 9 14 
2 24 15 
2 8 15 
2 2 12 
2 23 12 
2 16 19 
2 7 10 
2 20 13 
2 18 22 
2 22 10 
2 20 12 
2 19 9 
2 1 11 
2 19 11 
2 0 6 
2 3 4 
2 12 15 
2 16 7 
2 1 7 
2 20 7 
2 22 10 
2 24 11 
2 5 24 
2 23 14 
2 22 12 
2 17 14 
2 19 15 
2 5 13 
2 18 12 
2 3 12 
2 23 11 
2 10 11 
2 5 10 
2 7 12 
2 0 15 
2 23 11 
2 2 21 
2 20 24 
2 21 23 
2 1 14 
2 7 13 
2 5 24 
2 2 15 
2 0 13 
2 22 13 
2 22 9 
2 23 15 
2 18 15 
2 23 24 
2 3 5 
2 23 15 
2 8 15 
2 5 9 
2 17 2 
2 18 23 
2 17 20 
2 0 1 
2 2 9 
2 4 8 
2 5 12 
2 18 8 
2 18 14 
2 22 6 
2 1 4 
2 0 10 
2 2 3 
2 6 15 
2 6 15 
2 22 24 
2 0 5 
2 19 21 
2 20 21 
2 6 15 
2 24 10 
2 0 4 
2 19 10 
2 18 7 
