15 true

4 11 7 5 16 11 5 17 13 2 8 1 6 19 8 
3 15 17 9 16 5 4 8 12 0 3 17 13 6 18 
17 5 17 16 16 12 7 5 12 19 9 9 4 10 5 
7 5 19 18 5 19 3 12 7 6 8 6 12 14 17 
17 4 10 6 15 5 6 13 10 18 2 16 7 7 16 
19 12 12 11 4 5 17 6 9 10 6 1 12 18 12 
0 8 4 1 14 14 13 11 3 10 1 11 3 1 8 
11 0 2 4 0 17 14 12 12 1 5 15 16 19 16 
6 10 6 17 9 2 8 6 7 12 8 7 11 3 15 
14 5 18 8 14 1 11 12 14 16 11 9 1 14 8 
19 16 0 0 9 9 6 0 6 5 10 9 19 19 1 
14 6 16 19 9 9 1 13 7 16 16 14 0 11 8 
6 18 17 6 18 18 12 19 16 3 2 4 6 2 16 
16 16 19 9 11 3 2 7 12 18 13 12 16 3 9 
0 4 4 0 6 6 14 15 5 2 10 7 15 4 12 

30 30 
2 0 1 
2 7 13 
2 0 13 
2 4 11 
2 5 7 
2 8 13 
2 0 3 
2 5 6 
2 1 10 
2 0 13 
2 5 14 
2 3 7 
2 10 13 
2 3 6 
2 13 14 
2 0 2 
2 0 8 
2 2 3 
2 1 12 
2 1 6 
2 8 12 
2 9 10 
2 4 5 
2 5 10 
2 6 10 
2 7 10 
2 11 14 
2 3 9 
2 0 8 
2 2 6 

2 5 14 
2 10 13 
2 2 4 
2 6 13 
2 1 8 
2 2 4 
2 1 12 
2 5 6 
2 2 5 
2 5 6 
2 4 9 
2 7 12 
2 1 10 
2 9 12 
2 3 7 
2 5 8 
2 2 13 
2 0 6 
2 10 12 
2 6 9 
2 0 1 
2 3 11 
2 0 1 
2 5 8 
2 8 10 
2 9 11 
2 4 10 
2 4 5 
2 8 13 
2 4 8 
