30 true

11 14 1 14 16 7 3 7 13 17 19 14 16 12 3 3 14 17 9 18 8 13 18 9 3 9 8 7 6 12 
16 10 15 12 1 3 1 5 6 7 12 13 10 1 0 18 9 15 9 7 7 14 6 10 2 16 19 1 14 5 
12 8 11 3 16 1 13 17 4 19 19 16 6 17 10 9 6 19 11 15 18 7 18 7 2 13 6 14 14 1 
4 0 16 17 8 0 7 9 14 6 16 12 10 4 19 3 2 10 16 3 3 2 10 5 9 17 17 8 5 7 
3 17 19 2 19 2 11 13 12 11 8 16 9 3 4 3 6 8 4 14 2 10 13 3 4 5 12 1 1 6 
8 12 10 6 16 1 17 8 4 19 17 11 7 15 11 6 2 17 2 2 6 12 12 4 19 4 7 18 2 2 
4 11 7 2 10 7 16 14 13 5 8 2 1 5 5 5 1 9 10 8 10 4 5 10 16 1 3 15 16 9 
9 6 0 3 1 18 4 7 9 9 12 12 17 5 11 3 5 9 15 4 1 19 6 17 12 8 14 15 4 7 
7 15 18 17 11 13 9 11 5 7 0 5 15 3 12 7 18 5 1 13 9 5 1 6 19 10 12 14 7 6 
10 9 14 15 11 2 1 13 15 6 16 6 6 12 12 8 9 11 17 16 9 5 15 19 5 13 7 18 12 3 
7 2 14 4 4 16 6 9 16 6 10 13 19 16 3 13 1 17 17 18 3 15 13 8 4 1 7 17 9 1 
11 15 15 10 18 1 8 7 16 4 15 3 5 14 4 11 0 9 3 14 19 9 6 4 15 8 0 5 14 7 
7 18 11 6 0 13 7 18 2 10 14 5 8 10 3 15 11 7 13 19 14 12 4 7 10 0 11 1 8 10 
18 16 16 2 13 10 13 19 14 9 0 5 15 13 15 12 12 1 1 9 15 13 14 1 15 15 7 3 15 5 
0 16 7 4 12 14 16 16 1 3 4 16 13 9 5 2 10 9 0 3 7 12 2 0 17 1 11 2 6 4 
4 2 3 12 1 8 18 18 1 2 2 16 6 11 10 12 3 2 18 5 3 13 8 7 10 16 6 0 9 18 
10 13 15 14 11 18 12 19 13 13 5 12 6 16 11 18 7 4 7 14 2 12 6 10 1 14 5 6 12 10 
2 14 17 15 10 18 17 18 4 3 6 17 17 17 14 13 0 5 0 17 12 16 9 3 10 1 6 12 0 14 
2 8 17 2 13 5 2 19 11 7 7 10 5 7 2 19 17 19 8 10 18 4 7 15 18 9 15 2 18 7 
2 1 0 1 18 11 7 17 19 0 16 6 10 4 14 3 11 6 0 12 8 9 19 13 12 9 7 18 11 4 
2 9 7 19 1 9 17 8 16 4 0 4 1 11 19 10 9 5 11 17 18 7 4 14 11 4 12 4 16 3 
6 10 11 5 8 16 2 3 5 19 16 8 17 16 0 12 9 2 10 15 13 3 13 5 2 15 16 9 19 9 
0 12 9 5 19 15 8 17 11 2 14 19 3 0 15 12 15 12 3 16 0 3 12 4 19 7 6 8 2 7 
16 2 19 0 19 11 13 11 10 9 8 16 0 10 15 15 5 11 1 2 2 18 3 12 5 7 10 0 0 19 
4 13 17 2 15 10 13 11 5 9 5 9 11 10 3 16 0 1 6 11 5 19 19 11 2 6 9 2 18 9 
5 4 5 13 9 17 6 19 3 11 10 8 4 14 9 13 5 14 19 14 3 2 16 11 3 16 1 9 2 5 
3 4 7 19 7 8 8 3 18 3 14 7 11 4 10 14 14 3 9 2 4 0 10 17 6 2 3 18 0 13 
2 2 0 9 1 2 16 7 17 2 7 16 9 17 8 18 4 19 4 1 12 4 8 17 2 5 19 3 4 6 
0 9 1 4 18 11 5 14 6 12 19 7 14 9 2 12 5 18 1 5 7 18 17 6 12 2 17 3 14 1 
8 10 19 17 9 6 9 2 0 14 6 1 15 5 11 6 17 18 5 5 4 13 13 3 7 19 12 6 17 15 

113 113 
2 1 24 
2 18 10 
2 28 12 
2 14 15 
2 28 15 
2 24 8 
2 18 25 
2 2 18 
2 3 26 
2 22 7 
2 6 8 
2 16 6 
2 1 15 
2 16 7 
2 6 24 
2 6 14 
2 8 26 
2 21 6 
2 19 4 
2 8 9 
2 18 22 
2 18 20 
2 11 28 
2 4 29 
2 27 14 
2 24 9 
2 16 9 
2 21 11 
2 4 14 
2 23 27 
2 10 12 
2 3 12 
2 0 19 
2 7 8 
2 3 19 
2 25 27 
2 29 15 
2 5 12 
2 0 26 
2 4 24 
2 17 6 
2 16 15 
2 25 9 
2 22 15 
2 22 28 
2 16 15 
2 7 25 
2 5 9 
2 24 15 
2 8 14 
2 18 12 
2 20 7 
2 0 9 
2 8 14 
2 22 12 
2 27 12 
2 16 19 
2 1 12 
2 6 13 
2 23 26 
2 2 14 
2 3 6 
2 3 11 
2 5 21 
2 29 15 
2 3 6 
2 11 29 
2 27 11 
2 12 14 
2 17 25 
2 4 22 
2 0 23 
2 19 6 
2 6 14 
2 25 10 
2 20 10 
2 2 29 
2 16 4 
2 17 8 
2 1 12 
2 21 9 
2 6 15 
2 18 12 
2 22 27 
2 23 13 
2 2 19 
2 24 10 
2 17 4 
2 6 26 
2 19 9 
2 9 26 
2 21 23 
2 1 26 
2 1 28 
2 3 23 
2 20 5 
2 20 10 
2 1 12 
2 6 25 
2 26 12 
2 1 2 
2 16 28 
2 22 14 
2 19 25 
2 19 23 
2 26 28 
2 0 9 
2 2 12 
2 11 28 
2 19 29 
2 1 4 
2 9 26 
2 23 14 

2 4 15 
2 1 13 
2 2 21 
2 24 14 
2 4 15 
2 3 14 
2 9 14 
2 17 25 
2 7 12 
2 16 12 
2 21 10 
2 3 26 
2 22 11 
2 27 13 
2 8 15 
2 19 26 
2 3 26 
2 2 28 
2 13 14 
2 17 19 
2 1 13 
2 17 25 
2 16 1 
2 4 21 
2 18 24 
2 24 13 
2 25 12 
2 0 5 
2 17 3 
2 24 9 
2 7 14 
2 17 25 
2 2 19 
2 1 26 
2 2 7 
2 16 10 
2 20 6 
2 2 24 
2 6 27 
2 0 10 
2 8 14 
2 16 27 
2 1 22 
2 10 15 
2 7 15 
2 11 27 
2 17 15 
2 3 22 
2 10 13 
2 23 9 
2 4 10 
2 22 23 
2 1 5 
2 10 28 
2 6 15 
2 7 14 
2 8 28 
2 19 8 
2 21 8 
2 18 7 
2 13 29 
2 2 3 
2 11 12 
2 18 19 
2 16 23 
2 16 5 
2 8 27 
2 16 2 
2 17 24 
2 18 3 
2 20 24 
2 22 29 
2 17 29 
2 18 26 
2 26 11 
2 21 24 
2 8 14 
2 8 10 
2 21 28 
2 0 17 
2 5 9 
2 29 13 
2 24 10 
2 6 15 
2 25 10 
2 19 7 
2 17 23 
2 5 12 
2 4 15 
2 4 8 
2 21 28 
2 20 22 
2 4 26 
2 21 10 
2 8 9 
2 24 12 
2 17 18 
2 23 25 
2 4 13 
2 24 11 
2 25 12 
2 11 27 
2 18 20 
2 12 29 
2 16 24 
2 17 20 
2 21 6 
2 27 28 
2 5 28 
2 6 24 
2 7 10 
2 1 5 
2 13 15 
