25 true

19 6 9 3 11 1 2 19 8 12 1 8 8 7 0 1 0 9 4 16 19 7 10 2 11 
16 11 5 1 9 17 15 18 2 14 0 3 12 13 14 0 11 0 9 6 4 18 14 14 10 
7 8 16 17 9 6 1 7 18 2 11 10 16 10 10 16 8 18 12 4 10 11 0 19 2 
18 19 5 1 5 11 13 14 10 15 14 8 9 19 10 18 9 12 15 12 14 18 0 3 11 
16 17 14 5 1 12 15 5 10 0 18 0 18 13 1 8 4 7 13 15 8 0 4 4 16 
16 19 8 16 12 12 17 3 8 2 5 2 5 18 3 10 11 9 6 12 5 11 6 4 4 
18 7 4 1 0 13 12 11 11 12 15 14 12 13 7 13 12 1 12 0 19 3 18 10 17 
8 17 5 4 13 8 13 10 5 1 9 12 3 1 0 7 12 10 2 18 13 10 9 13 14 
4 1 5 13 13 18 16 9 8 16 14 11 12 15 8 6 15 10 18 2 19 1 4 7 0 
2 10 12 14 16 13 1 4 18 19 13 9 12 1 14 4 16 7 4 14 17 17 5 10 9 
17 14 14 5 12 11 16 8 4 15 4 0 12 19 17 0 8 10 4 13 17 15 10 18 16 
13 2 4 11 4 9 7 18 16 3 6 10 11 19 16 9 2 7 10 4 1 15 17 14 18 
6 11 11 10 16 15 7 2 11 18 1 9 14 6 6 9 14 1 4 9 11 9 3 1 12 
17 0 5 5 10 12 19 8 9 9 5 2 7 12 2 3 17 6 4 13 0 5 4 1 14 
7 1 1 17 13 4 12 17 7 19 0 7 14 14 14 17 2 14 13 12 0 0 12 6 19 
12 19 12 15 14 2 4 16 19 5 17 5 2 1 12 13 13 5 16 5 12 1 9 3 12 
5 9 9 4 9 1 17 13 17 9 15 12 8 1 16 17 10 10 15 15 18 1 12 1 0 
5 13 15 15 4 18 14 14 10 2 19 14 15 2 8 14 19 5 11 7 11 19 1 19 10 
15 3 12 5 7 12 9 18 9 13 6 10 17 19 16 12 11 2 1 9 11 9 8 6 17 
0 13 15 8 2 7 2 8 5 3 19 17 17 18 19 2 8 4 4 10 14 15 7 2 19 
1 13 18 14 2 12 15 10 13 2 14 15 14 18 16 9 2 5 3 3 7 4 19 13 8 
2 15 15 11 19 15 1 8 4 9 10 13 9 18 14 2 13 14 8 10 16 7 14 3 8 
13 4 4 16 14 8 2 0 8 12 18 10 10 16 18 8 8 9 4 7 3 9 0 13 2 
1 18 0 11 1 17 15 5 8 19 19 18 14 18 17 10 15 10 14 3 1 10 5 15 1 
0 16 3 13 3 2 17 19 2 11 10 5 14 19 14 8 6 18 14 16 1 8 14 19 12 

90 90 
2 18 2 
2 6 12 
2 17 21 
2 23 24 
2 4 5 
2 17 6 
2 2 15 
2 17 22 
2 4 20 
2 4 7 
2 19 9 
2 20 9 
2 16 19 
2 12 15 
2 17 8 
2 17 6 
2 20 9 
2 19 4 
2 8 12 
2 17 7 
2 8 12 
2 4 15 
2 20 21 
2 17 6 
2 3 9 
2 20 5 
2 0 1 
2 2 9 
2 4 13 
2 8 9 
2 20 7 
2 1 24 
2 1 18 
2 0 12 
2 24 8 
2 17 14 
2 1 23 
2 7 24 
2 1 14 
2 1 3 
2 17 10 
2 5 14 
2 20 23 
2 6 13 
2 7 8 
2 5 13 
2 22 10 
2 6 7 
2 0 14 
2 16 23 
2 7 11 
2 7 12 
2 17 24 
2 3 10 
2 4 6 
2 4 7 
2 5 7 
2 2 20 
2 1 14 
2 12 15 
2 4 15 
2 20 13 
2 24 11 
2 0 22 
2 3 14 
2 16 7 
2 17 15 
2 17 13 
2 24 13 
2 3 24 
2 21 14 
2 3 21 
2 2 22 
2 24 9 
2 18 5 
2 18 23 
2 20 13 
2 7 14 
2 16 20 
2 23 24 
2 5 23 
2 21 10 
2 8 14 
2 16 4 
2 0 6 
2 18 20 
2 21 23 
2 4 7 
2 22 9 
2 10 12 

2 2 13 
2 17 11 
2 0 12 
2 5 15 
2 3 11 
2 18 2 
2 8 12 
2 24 15 
2 17 24 
2 24 9 
2 5 9 
2 18 14 
2 12 13 
2 21 5 
2 1 3 
2 16 15 
2 24 14 
2 8 24 
2 20 22 
2 18 12 
2 3 6 
2 5 14 
2 16 18 
2 20 7 
2 17 11 
2 22 23 
2 2 9 
2 21 11 
2 17 3 
2 2 3 
2 8 12 
2 0 19 
2 1 19 
2 23 7 
2 1 21 
2 17 4 
2 0 21 
2 16 20 
2 0 2 
2 4 15 
2 2 8 
2 24 13 
2 1 24 
2 21 8 
2 11 15 
2 22 9 
2 4 5 
2 21 13 
2 21 8 
2 18 22 
2 17 15 
2 1 13 
2 1 6 
2 12 13 
2 8 24 
2 5 15 
2 18 21 
2 17 19 
2 17 23 
2 2 21 
2 18 15 
2 18 20 
2 16 4 
2 23 9 
2 1 23 
2 23 11 
2 16 24 
2 17 18 
2 24 11 
2 7 23 
2 24 13 
2 16 2 
2 18 19 
2 22 10 
2 10 13 
2 5 8 
2 1 10 
2 17 15 
2 5 14 
2 1 2 
2 24 15 
2 2 8 
2 20 24 
2 1 23 
2 18 10 
2 2 10 
2 5 15 
2 21 6 
2 1 7 
2 22 14 
