20 true

8 2 14 11 12 16 3 4 10 6 6 6 0 1 16 12 9 8 9 14 
3 5 17 13 11 17 9 11 19 9 11 3 17 7 2 5 11 18 10 14 
3 6 2 10 19 13 9 6 12 9 3 6 1 16 12 18 7 16 6 1 
10 9 0 2 7 2 2 12 10 3 16 13 7 12 14 19 13 12 7 4 
5 17 10 15 13 0 7 14 4 7 2 10 19 6 0 7 10 18 6 5 
17 17 3 10 7 19 8 6 10 13 2 14 6 0 4 12 16 9 15 17 
8 18 12 12 5 13 2 18 18 5 8 11 8 12 4 2 13 7 7 5 
16 16 1 8 9 11 3 6 2 15 8 14 6 1 0 4 0 12 6 4 
12 9 14 3 8 13 19 18 12 9 19 9 15 17 18 14 13 9 18 2 
13 5 7 15 8 10 8 11 2 19 7 10 6 19 16 9 11 5 15 19 
13 4 11 1 9 6 16 5 18 8 10 2 6 0 2 12 2 19 6 3 
0 7 3 3 16 16 15 17 11 9 0 10 15 9 0 0 5 6 2 9 
3 5 15 17 3 12 8 5 12 11 18 8 17 15 19 7 8 3 14 1 
15 18 1 18 1 3 0 16 12 7 14 19 14 4 19 1 7 13 12 11 
5 5 12 6 0 14 12 7 3 8 19 2 12 13 14 10 17 11 16 14 
11 4 13 3 5 13 18 17 9 10 16 8 17 19 8 0 15 18 3 17 
16 9 8 9 4 10 10 9 19 18 12 19 4 17 13 10 12 7 2 10 
11 17 5 6 13 16 12 1 15 15 10 13 6 8 17 15 9 17 9 6 
0 1 1 14 4 16 7 5 11 13 3 5 10 18 14 9 9 12 7 8 
4 2 16 4 1 14 14 16 9 12 12 12 18 17 9 7 14 9 12 1 

51 51 
2 8 15 
2 0 15 
2 9 14 
2 4 15 
2 19 4 
2 5 7 
2 1 10 
2 3 6 
2 5 13 
2 9 13 
2 1 9 
2 19 10 
2 7 8 
2 16 7 
2 7 12 
2 12 14 
2 17 18 
2 1 9 
2 0 14 
2 18 4 
2 17 7 
2 18 5 
2 8 13 
2 18 11 
2 7 13 
2 2 6 
2 4 14 
2 0 3 
2 1 6 
2 7 13 
2 7 12 
2 1 7 
2 18 9 
2 0 4 
2 1 4 
2 6 15 
2 0 18 
2 10 12 
2 17 18 
2 7 13 
2 12 15 
2 4 12 
2 19 8 
2 7 14 
2 3 10 
2 18 14 
2 18 7 
2 19 14 
2 18 9 
2 9 14 
2 2 6 

2 2 13 
2 1 15 
2 10 11 
2 16 19 
2 18 10 
2 1 5 
2 13 14 
2 2 14 
2 18 10 
2 5 10 
2 7 15 
2 11 12 
2 18 10 
2 8 11 
2 17 19 
2 2 3 
2 18 4 
2 2 6 
2 4 11 
2 19 8 
2 9 12 
2 12 14 
2 4 11 
2 4 15 
2 5 11 
2 0 6 
2 18 4 
2 17 7 
2 2 13 
2 17 10 
2 1 18 
2 3 8 
2 16 12 
2 11 15 
2 1 13 
2 16 18 
2 9 15 
2 16 3 
2 17 10 
2 5 15 
2 18 15 
2 11 12 
2 11 12 
2 5 8 
2 9 15 
2 2 7 
2 18 14 
2 18 3 
2 0 2 
2 16 0 
2 9 11 
