30 true

6 2 3 13 16 5 6 12 3 6 17 8 5 17 14 18 18 18 4 5 13 5 7 18 2 8 12 19 19 3 
17 16 15 6 16 0 2 19 13 10 16 9 4 0 2 13 7 17 10 5 18 18 8 5 4 9 4 9 4 4 
11 10 5 2 4 2 15 4 18 17 2 3 3 9 5 7 11 11 16 5 12 5 19 15 9 9 14 17 11 8 
0 11 4 10 12 3 4 1 9 3 5 17 19 12 5 4 16 7 8 13 6 5 7 7 0 17 14 7 7 16 
4 10 12 13 12 2 8 8 5 16 9 9 0 0 1 8 14 19 11 6 7 15 15 11 11 18 6 12 7 0 
1 13 3 15 9 2 13 18 15 11 0 3 19 9 9 18 12 18 16 6 3 18 9 15 2 2 1 16 10 18 
15 13 19 17 7 15 16 12 19 17 18 13 4 9 10 14 19 19 1 3 17 16 17 13 3 19 1 2 15 11 
1 6 3 7 9 17 18 1 15 7 16 19 10 17 11 10 19 17 6 9 18 16 18 2 16 15 9 4 1 11 
17 4 16 15 9 14 8 17 12 10 15 14 5 8 13 3 16 9 13 6 7 1 14 19 18 1 16 9 15 15 
6 4 9 13 7 16 3 8 7 10 4 19 8 10 17 9 10 15 5 16 16 3 6 19 13 1 12 19 4 8 
14 14 6 13 12 9 9 11 1 14 17 2 2 16 10 9 15 6 15 14 8 9 18 10 9 13 9 0 17 16 
1 11 10 13 16 15 6 19 7 5 4 17 4 4 14 16 3 12 10 14 15 6 0 7 13 19 13 6 14 9 
0 16 17 0 7 0 15 12 13 6 8 8 0 14 13 0 13 4 18 18 12 4 10 13 11 6 3 12 2 3 
12 17 14 18 1 17 13 18 7 8 19 4 16 8 10 18 6 7 5 5 3 19 7 17 19 9 5 16 13 0 
6 4 8 9 4 9 13 9 0 7 6 6 5 3 8 6 6 17 3 12 16 18 12 9 18 0 9 2 17 2 
9 2 16 14 8 2 3 11 7 4 11 19 16 2 15 8 4 4 10 9 14 18 17 13 1 15 16 4 17 13 
9 12 10 12 19 8 3 12 8 4 8 15 4 16 7 10 9 19 13 6 0 17 19 8 15 19 16 6 18 0 
6 4 4 16 19 16 12 19 10 16 7 6 17 9 13 18 3 11 10 18 6 14 5 3 1 18 7 9 11 19 
18 13 16 12 4 9 12 16 8 16 1 16 17 2 10 19 6 16 6 19 5 6 1 12 6 18 9 18 14 8 
0 12 16 8 11 18 3 14 16 3 4 0 11 4 19 0 7 0 18 6 7 2 6 2 14 14 1 3 12 11 
17 3 9 15 19 5 6 17 17 14 11 12 12 3 9 18 16 18 16 1 19 14 9 11 0 16 3 6 3 12 
13 9 1 9 0 10 12 9 9 0 14 14 17 18 8 5 16 8 19 6 9 9 5 11 6 5 17 0 16 8 
15 9 12 2 14 17 8 10 4 6 17 9 8 0 6 13 19 11 2 9 4 12 13 9 0 5 14 16 4 13 
17 12 9 15 19 12 11 19 6 12 15 19 13 8 4 4 4 12 19 7 18 18 8 7 0 10 10 14 14 9 
1 15 2 2 2 13 3 13 5 3 3 8 18 14 3 5 14 7 12 7 7 18 3 6 17 18 5 8 17 17 
12 12 3 5 2 9 7 13 18 4 6 11 3 19 14 9 4 17 5 19 15 2 1 10 1 15 0 0 19 8 
13 7 3 15 14 8 7 2 3 4 17 1 5 0 1 9 17 5 14 2 19 10 3 12 6 6 17 10 10 2 
18 15 5 16 15 10 0 11 9 1 3 16 14 11 16 0 7 13 11 11 12 12 17 1 10 15 16 1 10 1 
6 2 17 12 15 1 14 13 7 16 1 2 17 12 6 16 16 16 10 19 14 5 17 13 2 18 4 16 5 8 
11 16 18 19 10 5 6 4 13 9 0 15 19 4 7 4 11 2 5 7 11 10 2 14 14 8 5 6 6 6 

130 130 
2 8 29 
2 9 11 
2 22 13 
2 11 12 
2 3 26 
2 21 8 
2 16 24 
2 5 14 
2 16 22 
2 17 11 
2 20 10 
2 3 12 
2 3 9 
2 19 21 
2 1 24 
2 23 25 
2 0 6 
2 16 14 
2 10 27 
2 1 6 
2 2 29 
2 10 28 
2 0 2 
2 23 15 
2 1 18 
2 19 6 
2 2 19 
2 19 15 
2 8 12 
2 2 3 
2 20 8 
2 16 27 
2 26 11 
2 21 6 
2 7 10 
2 8 25 
2 0 9 
2 2 11 
2 2 9 
2 8 27 
2 16 18 
2 16 18 
2 0 6 
2 17 25 
2 8 11 
2 7 25 
2 10 13 
2 7 26 
2 10 13 
2 12 13 
2 1 25 
2 25 12 
2 25 12 
2 5 29 
2 4 25 
2 24 12 
2 21 13 
2 2 14 
2 22 13 
2 29 15 
2 1 15 
2 2 28 
2 5 22 
2 20 27 
2 5 29 
2 5 6 
2 6 22 
2 19 10 
2 0 18 
2 1 8 
2 27 14 
2 10 27 
2 17 12 
2 4 23 
2 7 14 
2 19 7 
2 10 27 
2 16 23 
2 18 19 
2 29 14 
2 22 28 
2 18 21 
2 23 27 
2 16 21 
2 6 15 
2 8 12 
2 24 27 
2 9 14 
2 8 26 
2 28 12 
2 23 8 
2 20 22 
2 0 14 
2 20 15 
2 21 9 
2 9 29 
2 1 14 
2 2 24 
2 25 15 
2 25 27 
2 21 24 
2 21 23 
2 27 11 
2 17 15 
2 11 14 
2 10 28 
2 27 14 
2 9 13 
2 4 14 
2 18 24 
2 4 14 
2 18 5 
2 5 28 
2 1 6 
2 18 19 
2 2 25 
2 17 29 
2 20 12 
2 18 25 
2 26 27 
2 19 8 
2 19 20 
2 5 22 
2 9 12 
2 6 29 
2 11 28 
2 22 7 
2 24 10 
2 24 8 
2 21 24 

2 0 11 
2 29 14 
2 0 23 
2 11 13 
2 3 29 
2 22 23 
2 19 12 
2 3 15 
2 5 8 
2 10 29 
2 4 7 
2 0 3 
2 18 6 
2 16 8 
2 4 6 
2 2 23 
2 5 28 
2 4 13 
2 0 10 
2 17 3 
2 18 27 
2 2 19 
2 20 25 
2 23 9 
2 25 29 
2 0 6 
2 29 15 
2 22 29 
2 5 13 
2 1 5 
2 18 22 
2 8 9 
2 1 22 
2 19 21 
2 18 10 
2 22 11 
2 0 5 
2 20 21 
2 10 12 
2 7 9 
2 3 4 
2 3 6 
2 8 25 
2 25 14 
2 17 9 
2 1 26 
2 0 14 
2 23 14 
2 18 27 
2 0 22 
2 3 23 
2 4 7 
2 2 24 
2 2 22 
2 24 14 
2 25 28 
2 27 29 
2 0 5 
2 11 28 
2 16 23 
2 3 25 
2 2 7 
2 2 7 
2 9 11 
2 1 23 
2 16 25 
2 0 26 
2 6 15 
2 4 20 
2 11 13 
2 23 15 
2 21 9 
2 20 22 
2 17 12 
2 17 25 
2 20 13 
2 4 21 
2 1 21 
2 16 5 
2 25 10 
2 7 10 
2 5 23 
2 16 25 
2 20 14 
2 20 11 
2 18 13 
2 4 29 
2 8 12 
2 10 12 
2 19 27 
2 5 7 
2 2 4 
2 22 10 
2 16 12 
2 20 26 
2 18 25 
2 4 9 
2 22 11 
2 25 11 
2 24 12 
2 16 29 
2 7 24 
2 3 13 
2 16 2 
2 8 29 
2 13 14 
2 25 29 
2 20 13 
2 8 27 
2 0 6 
2 0 4 
2 17 3 
2 20 6 
2 26 14 
2 2 6 
2 18 26 
2 16 15 
2 26 11 
2 17 5 
2 2 3 
2 23 9 
2 23 27 
2 8 26 
2 16 27 
2 18 12 
2 4 21 
2 2 21 
2 0 27 
2 19 12 
2 22 23 
