20 true

13 6 4 18 11 7 9 10 3 13 16 8 10 11 15 18 6 1 0 13 
14 1 11 2 13 14 14 9 12 5 3 12 14 15 8 16 0 6 6 2 
2 8 4 1 12 12 5 17 16 8 19 16 17 3 11 0 14 11 11 15 
19 14 6 5 3 13 11 12 1 0 4 17 2 2 19 8 1 6 17 12 
15 10 8 2 8 2 6 9 14 16 7 19 19 17 10 8 12 14 7 5 
0 5 11 13 9 19 3 16 11 18 5 15 6 18 4 17 6 12 9 5 
7 10 5 0 18 10 13 10 5 16 13 17 2 16 5 10 5 17 6 18 
10 11 2 2 10 12 1 2 8 19 8 19 3 15 11 2 16 10 13 15 
5 6 15 2 16 2 1 8 2 14 10 15 10 15 6 1 19 6 0 4 
10 10 0 17 10 8 19 3 17 9 0 7 1 13 0 7 13 4 18 14 
1 12 5 14 5 17 8 6 9 6 0 0 16 1 19 3 4 12 1 18 
3 4 11 2 1 11 2 18 16 4 1 6 3 16 17 16 14 13 8 12 
12 4 14 7 3 9 17 4 1 19 13 2 12 17 6 11 13 0 6 5 
14 18 17 6 8 14 3 5 9 13 7 0 2 5 4 10 11 16 12 15 
16 6 8 15 14 17 9 13 2 8 14 11 8 13 4 13 13 13 5 14 
6 17 2 12 16 16 14 15 7 16 16 17 16 12 3 14 7 0 8 5 
3 3 0 19 1 1 5 8 2 16 6 17 6 9 11 1 8 10 1 1 
5 2 4 19 16 6 9 3 19 5 13 14 18 0 1 9 13 6 9 18 
17 10 10 0 13 13 1 0 14 7 1 14 19 4 18 2 9 3 16 19 
3 18 8 12 9 14 18 10 18 18 8 18 13 6 12 3 2 2 13 3 

47 47 
2 6 11 
2 0 19 
2 0 13 
2 6 12 
2 2 7 
2 0 7 
2 17 18 
2 8 9 
2 13 14 
2 7 15 
2 5 9 
2 18 10 
2 5 8 
2 11 15 
2 2 4 
2 1 3 
2 1 10 
2 5 11 
2 16 19 
2 9 11 
2 8 12 
2 1 18 
2 16 13 
2 4 6 
2 18 8 
2 3 12 
2 7 12 
2 5 13 
2 9 13 
2 17 12 
2 18 13 
2 5 14 
2 17 4 
2 5 14 
2 8 14 
2 4 5 
2 4 10 
2 6 13 
2 17 8 
2 16 3 
2 18 9 
2 19 9 
2 0 18 
2 19 12 
2 2 9 
2 1 5 
2 17 2 

2 4 5 
2 6 7 
2 3 14 
2 7 13 
2 0 3 
2 9 14 
2 9 14 
2 3 9 
2 0 2 
2 16 13 
2 16 2 
2 19 4 
2 3 10 
2 5 9 
2 5 12 
2 3 14 
2 17 15 
2 2 10 
2 3 19 
2 3 14 
2 2 4 
2 16 11 
2 4 7 
2 11 15 
2 6 10 
2 9 11 
2 2 3 
2 3 12 
2 8 12 
2 17 4 
2 11 15 
2 1 10 
2 16 15 
2 19 13 
2 1 7 
2 18 8 
2 3 19 
2 8 14 
2 2 4 
2 5 13 
2 17 6 
2 18 9 
2 4 10 
2 16 7 
2 5 13 
2 4 14 
2 8 15 
