20 true

13 1 7 6 0 2 8 2 13 0 14 4 13 8 13 12 11 2 18 11 
14 17 19 1 16 17 11 18 3 10 8 16 8 10 16 7 11 13 18 3 
17 13 16 0 11 10 14 0 4 4 3 0 2 17 0 11 0 2 1 16 
8 5 8 7 0 11 4 1 10 6 9 7 2 17 10 16 6 5 7 17 
18 16 4 15 17 8 19 2 15 12 17 8 16 14 1 0 8 19 14 19 
12 13 18 8 7 0 15 9 19 1 4 12 1 0 2 11 10 18 14 7 
5 0 7 14 19 13 2 5 12 10 1 13 19 2 7 10 15 1 17 18 
7 16 12 9 4 15 14 7 19 9 2 8 16 17 9 1 19 18 5 15 
16 13 10 5 17 3 19 11 10 11 5 6 13 18 6 16 19 11 4 11 
4 15 1 10 9 7 14 6 19 12 16 4 14 2 3 19 2 19 5 10 
8 10 9 8 4 3 13 4 1 15 14 5 7 16 9 13 19 3 8 18 
4 9 16 9 0 18 19 4 5 19 3 13 11 4 13 4 19 14 10 0 
14 1 19 12 19 8 8 19 5 10 16 6 10 15 18 16 6 16 19 6 
19 12 0 13 4 5 4 0 6 3 6 5 18 3 16 16 14 16 14 2 
5 10 0 6 12 13 11 4 14 10 1 19 9 15 4 18 10 8 16 18 
16 0 18 2 19 16 4 14 2 3 13 19 9 12 7 18 17 10 3 17 
6 4 7 6 15 10 12 4 14 8 5 18 3 15 5 19 1 14 14 18 
8 17 16 5 2 3 12 12 17 10 11 14 2 19 16 15 0 7 12 2 
1 18 7 4 11 7 7 19 3 12 14 10 6 0 19 19 12 3 18 5 
8 17 4 15 7 18 0 9 0 9 15 17 2 16 0 11 4 2 5 6 

55 55 
2 13 14 
2 1 4 
2 1 5 
2 17 11 
2 2 3 
2 6 11 
2 17 6 
2 4 12 
2 3 19 
2 2 8 
2 1 13 
2 2 11 
2 18 14 
2 3 9 
2 3 12 
2 5 13 
2 6 8 
2 0 11 
2 14 15 
2 18 4 
2 16 10 
2 4 10 
2 6 10 
2 4 10 
2 5 11 
2 18 8 
2 4 13 
2 18 5 
2 16 8 
2 19 5 
2 4 14 
2 19 15 
2 5 13 
2 8 11 
2 5 15 
2 4 5 
2 4 10 
2 2 10 
2 5 6 
2 19 7 
2 18 19 
2 18 2 
2 19 8 
2 3 6 
2 19 14 
2 16 6 
2 19 4 
2 2 4 
2 0 13 
2 1 17 
2 6 8 
2 16 13 
2 9 10 
2 2 7 
2 7 12 

2 17 9 
2 17 9 
2 19 7 
2 8 9 
2 7 8 
2 3 19 
2 11 15 
2 16 18 
2 8 11 
2 18 8 
2 16 3 
2 4 13 
2 19 11 
2 16 15 
2 19 3 
2 2 11 
2 4 13 
2 1 10 
2 1 12 
2 13 14 
2 17 9 
2 16 10 
2 0 6 
2 1 12 
2 3 15 
2 3 9 
2 13 15 
2 4 9 
2 17 1 
2 2 8 
2 16 5 
2 7 13 
2 1 11 
2 19 11 
2 4 13 
2 3 11 
2 16 6 
2 18 6 
2 16 10 
2 16 0 
2 18 11 
2 16 15 
2 4 11 
2 19 14 
2 7 13 
2 6 7 
2 0 17 
2 3 7 
2 17 6 
2 18 5 
2 0 19 
2 1 19 
2 17 12 
2 16 15 
2 16 1 
