15 true

14 10 5 14 10 0 9 12 14 7 11 17 13 13 6 
7 19 11 16 14 1 17 10 0 13 1 14 11 19 15 
9 18 8 8 0 10 18 19 6 8 2 9 1 19 19 
10 19 6 12 6 8 18 13 6 12 4 3 17 1 13 
9 7 17 7 7 1 8 6 11 1 15 11 13 7 2 
9 18 5 9 7 7 17 9 0 12 19 4 18 18 15 
18 7 19 7 1 11 6 17 9 7 0 18 6 15 9 
14 9 16 11 3 12 18 13 19 8 8 7 14 18 9 
9 11 7 19 17 0 0 12 5 10 12 1 4 14 8 
12 4 18 9 15 9 13 15 19 11 13 11 4 12 19 
8 10 4 0 16 15 2 9 11 12 18 3 1 12 11 
8 4 14 17 17 12 4 11 17 9 5 8 17 2 8 
5 14 13 13 1 4 1 19 15 14 3 3 0 11 7 
5 0 17 17 3 18 6 15 13 18 11 4 6 7 11 
14 16 4 9 7 6 8 19 4 5 12 9 19 4 9 

30 30 
2 8 10 
2 7 13 
2 0 14 
2 5 11 
2 1 14 
2 7 8 
2 7 9 
2 3 14 
2 11 13 
2 7 12 
2 10 13 
2 1 2 
2 6 12 
2 2 9 
2 1 6 
2 4 8 
2 0 10 
2 0 13 
2 3 10 
2 1 11 
2 5 12 
2 0 12 
2 3 5 
2 9 12 
2 3 6 
2 1 9 
2 2 3 
2 0 12 
2 3 11 
2 4 13 

2 11 12 
2 3 12 
2 0 6 
2 0 10 
2 2 9 
2 11 14 
2 0 12 
2 5 14 
2 1 7 
2 0 3 
2 12 13 
2 0 2 
2 5 9 
2 8 12 
2 0 4 
2 8 13 
2 0 5 
2 8 10 
2 1 14 
2 13 14 
2 6 13 
2 3 4 
2 0 14 
2 0 7 
2 0 14 
2 3 11 
2 0 8 
2 3 12 
2 1 5 
2 3 5 
