20 true

18 14 0 19 18 12 11 3 0 3 16 11 3 2 3 4 0 18 4 12 
2 1 5 2 16 17 9 16 8 1 7 8 13 16 19 10 3 13 14 3 
5 10 6 19 11 0 0 1 4 18 5 18 8 19 8 17 15 16 7 16 
6 3 17 4 12 1 16 5 1 4 14 5 19 18 10 10 11 16 4 9 
2 13 2 3 14 5 11 15 9 9 11 1 6 15 5 10 17 0 16 12 
19 18 4 19 7 16 1 14 5 8 5 19 18 6 8 11 0 11 5 8 
3 3 13 19 14 16 7 15 5 5 6 12 16 17 10 10 16 7 6 9 
13 11 17 10 7 15 9 12 17 12 10 0 1 4 1 4 15 4 12 12 
12 8 18 18 5 4 11 18 10 3 3 16 18 7 15 3 10 13 3 4 
13 6 17 2 2 8 11 17 7 18 8 2 12 10 12 3 2 10 9 13 
11 3 8 7 11 13 11 2 4 16 7 11 16 3 19 4 6 7 2 16 
6 17 6 5 16 15 2 14 7 12 5 8 6 6 8 5 6 15 7 4 
16 1 5 14 3 11 12 7 13 14 15 14 14 2 8 1 3 5 15 5 
3 13 12 4 5 2 2 0 11 8 7 17 12 4 1 6 16 16 9 9 
19 14 11 6 4 4 13 6 12 3 13 9 5 5 9 5 17 16 8 13 
16 11 6 5 17 14 10 16 3 0 4 10 19 6 16 5 19 18 8 8 
13 7 8 4 7 6 7 18 12 1 19 10 5 2 2 6 7 12 12 9 
12 2 19 15 18 12 1 9 17 8 15 7 18 6 4 3 17 6 10 9 
16 19 9 7 4 8 8 16 5 16 0 0 17 7 4 3 6 7 18 10 
8 4 14 1 16 19 8 9 4 0 12 12 2 7 4 4 2 12 11 16 

47 47 
2 6 14 
2 18 9 
2 11 13 
2 5 9 
2 6 13 
2 8 12 
2 17 12 
2 16 15 
2 0 9 
2 18 10 
2 16 2 
2 3 5 
2 18 6 
2 0 1 
2 6 10 
2 11 13 
2 5 10 
2 7 13 
2 3 11 
2 1 5 
2 1 10 
2 1 14 
2 18 3 
2 17 14 
2 5 12 
2 17 1 
2 18 6 
2 18 12 
2 3 8 
2 18 6 
2 16 14 
2 9 14 
2 2 10 
2 12 13 
2 16 10 
2 16 19 
2 16 8 
2 4 7 
2 3 6 
2 13 14 
2 3 7 
2 7 8 
2 5 7 
2 16 6 
2 18 9 
2 1 13 
2 18 11 

2 7 11 
2 10 14 
2 2 5 
2 4 15 
2 1 14 
2 13 15 
2 8 9 
2 16 3 
2 4 8 
2 12 13 
2 1 6 
2 18 10 
2 6 13 
2 1 12 
2 3 7 
2 1 7 
2 17 9 
2 16 9 
2 5 7 
2 16 11 
2 10 12 
2 1 3 
2 3 9 
2 18 10 
2 5 13 
2 1 18 
2 17 9 
2 0 13 
2 6 7 
2 1 2 
2 6 13 
2 17 10 
2 19 9 
2 3 7 
2 6 7 
2 0 6 
2 18 13 
2 17 14 
2 1 4 
2 19 11 
2 6 13 
2 18 5 
2 4 5 
2 2 15 
2 0 16 
2 0 10 
2 8 13 
