20 true

12 18 10 6 13 6 7 13 9 0 8 7 0 13 11 4 15 17 5 3 
1 13 6 15 0 16 6 12 16 1 0 17 12 7 0 11 8 3 11 11 
7 6 14 9 4 13 4 2 17 3 5 8 10 5 15 11 12 9 7 15 
1 11 5 12 5 0 12 7 2 6 7 0 2 2 7 10 15 9 13 4 
15 0 19 2 10 14 9 15 18 0 18 17 7 15 13 11 4 19 11 16 
7 17 19 2 13 14 18 2 6 8 3 11 5 0 3 6 13 6 15 5 
18 4 9 3 5 17 1 1 12 7 4 14 7 5 4 13 17 14 1 18 
0 13 4 13 9 10 10 0 0 19 7 15 1 4 8 13 12 19 15 6 
19 5 0 5 6 6 3 0 9 8 12 17 13 7 17 16 19 11 2 7 
9 6 16 8 8 10 18 5 10 8 1 15 8 17 7 9 11 10 17 2 
0 7 2 12 15 3 3 14 9 3 0 5 6 19 12 10 18 9 10 6 
7 6 13 13 7 14 7 16 16 13 2 4 14 4 12 17 2 18 8 17 
8 17 5 12 4 12 13 14 15 7 18 10 10 1 10 9 1 13 6 5 
1 1 9 15 1 0 1 10 18 19 8 7 18 16 2 1 19 6 18 5 
12 6 16 14 13 4 12 10 11 10 4 6 2 15 10 6 8 12 13 2 
2 15 15 15 9 1 6 2 18 16 7 10 19 15 3 3 3 0 16 17 
11 5 18 17 10 10 12 14 11 18 18 15 15 9 7 11 12 13 1 7 
16 0 19 4 16 0 0 1 5 3 7 15 5 12 0 13 16 7 19 11 
5 11 19 13 15 10 10 17 0 2 1 6 8 12 6 15 8 16 10 10 
10 14 3 8 0 17 15 9 16 10 6 15 0 4 17 16 19 10 12 13 

49 49 
2 12 13 
2 9 13 
2 19 6 
2 1 8 
2 4 13 
2 8 14 
2 2 19 
2 17 2 
2 18 15 
2 19 15 
2 11 12 
2 1 2 
2 18 5 
2 16 19 
2 1 2 
2 11 13 
2 1 5 
2 2 12 
2 9 11 
2 0 6 
2 16 2 
2 0 4 
2 1 9 
2 17 5 
2 4 12 
2 12 14 
2 10 12 
2 11 14 
2 2 4 
2 16 7 
2 11 13 
2 6 13 
2 5 12 
2 17 11 
2 2 9 
2 5 12 
2 17 8 
2 1 14 
2 5 15 
2 17 7 
2 3 14 
2 7 13 
2 6 7 
2 16 5 
2 1 19 
2 18 19 
2 17 11 
2 0 17 
2 4 9 

2 13 14 
2 19 14 
2 11 15 
2 7 13 
2 7 11 
2 6 14 
2 16 6 
2 11 12 
2 16 8 
2 17 6 
2 5 12 
2 4 8 
2 18 13 
2 18 11 
2 8 12 
2 6 11 
2 18 6 
2 0 3 
2 6 8 
2 0 14 
2 19 14 
2 4 15 
2 4 11 
2 18 13 
2 4 5 
2 2 9 
2 10 13 
2 18 15 
2 16 12 
2 14 15 
2 19 12 
2 8 12 
2 0 9 
2 3 15 
2 16 11 
2 4 12 
2 0 3 
2 19 8 
2 2 5 
2 3 13 
2 5 10 
2 11 15 
2 8 14 
2 9 13 
2 19 5 
2 17 19 
2 6 9 
2 4 7 
2 1 18 
