30 true

6 12 18 18 19 15 17 4 9 14 6 1 6 11 7 14 15 9 8 13 16 19 3 16 18 19 16 11 13 8 
7 18 5 18 19 7 10 19 10 13 1 6 7 12 4 19 13 12 17 0 19 15 17 8 13 4 15 12 1 7 
13 8 16 10 15 8 10 13 6 2 17 19 18 3 12 0 17 3 7 15 18 6 4 4 17 12 10 1 1 16 
17 10 9 18 0 19 15 15 8 16 5 6 2 4 4 10 11 7 5 5 9 0 4 9 18 8 9 17 8 15 
8 19 11 9 0 19 7 11 5 16 16 13 15 3 3 2 1 17 10 15 9 4 11 0 2 10 18 4 18 0 
11 14 13 5 14 18 8 14 11 2 1 5 12 1 17 18 15 10 2 8 17 17 1 19 13 13 17 0 18 9 
19 18 11 11 16 11 10 4 5 2 11 3 15 15 10 12 6 4 18 13 0 17 3 14 14 0 15 6 12 2 
1 12 14 13 1 16 7 12 12 0 14 0 18 19 9 8 13 4 14 7 3 5 18 14 18 15 19 3 11 19 
17 12 0 7 2 19 2 12 3 18 11 17 18 7 15 0 2 14 5 16 14 18 0 17 14 12 19 0 16 11 
12 16 3 7 1 19 14 14 0 9 7 11 8 19 16 1 6 3 6 3 8 12 19 13 13 19 11 9 19 14 
10 19 17 12 10 7 17 1 14 6 10 15 5 13 9 5 6 13 3 2 17 9 11 7 8 10 10 4 5 7 
0 4 7 0 12 8 5 3 16 6 8 9 16 3 12 3 1 0 15 5 3 0 14 16 8 7 19 3 12 8 
9 17 8 7 6 17 5 1 3 10 10 14 17 6 4 15 1 16 18 14 12 16 19 0 19 11 10 16 10 2 
6 2 2 13 16 3 14 6 14 5 9 15 7 4 0 2 13 16 5 16 10 8 1 10 10 7 4 4 6 4 
3 11 4 13 18 14 8 4 16 1 10 4 0 3 14 9 8 3 5 3 0 14 4 0 2 3 13 14 18 7 
7 3 1 13 6 19 3 6 13 2 10 0 19 17 14 4 2 15 4 4 5 13 17 4 0 5 11 6 15 18 
3 6 14 10 12 16 2 19 0 5 12 3 14 1 16 11 13 2 0 18 17 10 19 7 10 19 1 7 12 17 
3 13 19 0 13 4 9 18 0 1 8 18 15 17 11 19 15 11 15 17 3 2 16 6 9 17 13 6 10 6 
19 10 15 11 15 19 13 4 5 18 1 8 19 12 15 18 13 10 18 14 10 0 8 6 0 17 8 4 7 13 
10 9 18 17 0 15 7 4 15 15 10 19 16 11 13 7 13 16 2 0 6 3 1 19 12 13 17 5 13 0 
8 12 1 17 0 18 16 10 13 7 10 17 13 3 1 10 6 0 5 13 17 12 10 0 11 8 14 8 10 3 
0 10 8 8 3 18 8 17 11 15 3 4 18 14 6 12 3 19 4 15 16 12 17 2 3 0 3 18 3 13 
18 14 15 9 12 8 5 5 1 2 7 16 8 11 3 9 10 0 17 18 9 18 4 10 6 2 2 11 3 11 
2 7 3 2 2 17 2 2 8 15 0 16 11 17 17 4 17 1 17 13 4 17 16 14 1 9 5 6 5 11 
14 7 5 12 7 18 5 13 2 9 10 18 7 0 4 4 4 9 13 17 2 0 16 18 1 6 0 4 5 0 
2 9 10 10 2 1 17 5 3 18 16 3 14 10 2 10 12 4 14 11 3 0 13 6 4 10 19 9 10 8 
0 2 14 14 5 12 19 5 8 16 1 11 3 11 17 10 3 16 18 16 15 11 0 12 7 14 0 10 6 17 
16 1 16 18 2 1 1 18 3 16 6 17 2 4 8 2 9 13 7 19 16 1 9 0 9 15 19 4 11 4 
2 6 0 3 15 1 17 18 10 3 11 18 4 2 19 17 6 1 5 14 6 8 8 10 0 1 5 11 14 14 
11 9 17 3 13 6 18 0 1 16 9 13 1 7 3 1 16 13 5 17 13 16 6 13 16 10 0 6 18 0 

126 126 
2 5 8 
2 24 11 
2 19 8 
2 26 15 
2 27 29 
2 16 14 
2 9 15 
2 7 27 
2 18 3 
2 17 3 
2 25 27 
2 6 22 
2 12 14 
2 12 15 
2 16 4 
2 18 26 
2 4 20 
2 6 13 
2 20 10 
2 23 29 
2 2 19 
2 16 11 
2 17 19 
2 6 8 
2 10 26 
2 19 20 
2 4 27 
2 24 15 
2 3 14 
2 6 15 
2 8 26 
2 20 27 
2 1 27 
2 2 8 
2 17 6 
2 17 5 
2 11 29 
2 21 9 
2 16 11 
2 19 26 
2 16 0 
2 16 20 
2 24 10 
2 24 15 
2 24 14 
2 10 15 
2 4 13 
2 0 14 
2 7 11 
2 8 13 
2 0 14 
2 3 8 
2 21 9 
2 5 22 
2 17 19 
2 5 25 
2 1 18 
2 22 13 
2 2 25 
2 2 11 
2 18 28 
2 19 22 
2 17 22 
2 5 26 
2 4 13 
2 16 3 
2 13 15 
2 6 14 
2 21 14 
2 25 15 
2 5 26 
2 1 19 
2 2 8 
2 12 15 
2 2 20 
2 25 9 
2 7 24 
2 9 26 
2 10 28 
2 2 6 
2 16 13 
2 5 29 
2 3 29 
2 8 9 
2 18 2 
2 25 28 
2 0 9 
2 22 25 
2 16 29 
2 0 9 
2 22 12 
2 8 13 
2 20 12 
2 0 7 
2 17 2 
2 22 9 
2 18 13 
2 6 13 
2 21 15 
2 6 9 
2 16 8 
2 18 22 
2 27 15 
2 2 19 
2 22 14 
2 0 28 
2 19 11 
2 7 10 
2 2 19 
2 16 5 
2 17 28 
2 4 27 
2 16 20 
2 8 14 
2 19 20 
2 9 29 
2 9 28 
2 0 13 
2 1 26 
2 20 27 
2 29 15 
2 0 26 
2 5 22 
2 1 21 
2 17 9 
2 6 13 

2 5 23 
2 22 13 
2 1 2 
2 28 15 
2 21 26 
2 19 12 
2 2 19 
2 27 15 
2 24 15 
2 17 10 
2 11 15 
2 6 12 
2 4 6 
2 17 4 
2 2 21 
2 2 19 
2 2 23 
2 19 22 
2 2 14 
2 16 18 
2 17 8 
2 4 13 
2 25 14 
2 3 28 
2 8 14 
2 1 7 
2 3 5 
2 0 11 
2 20 28 
2 2 24 
2 10 15 
2 17 22 
2 23 9 
2 17 3 
2 3 13 
2 16 24 
2 18 29 
2 5 15 
2 19 22 
2 16 15 
2 16 15 
2 19 22 
2 5 22 
2 1 15 
2 1 24 
2 19 29 
2 2 5 
2 17 2 
2 3 14 
2 18 13 
2 3 19 
2 2 20 
2 16 7 
2 18 12 
2 21 11 
2 13 14 
2 5 11 
2 17 6 
2 27 12 
2 4 23 
2 0 2 
2 22 26 
2 19 28 
2 20 7 
2 19 25 
2 26 13 
2 8 11 
2 26 27 
2 1 3 
2 10 13 
2 22 8 
2 17 8 
2 2 10 
2 24 28 
2 16 21 
2 18 11 
2 6 29 
2 18 14 
2 0 15 
2 3 5 
2 5 15 
2 6 25 
2 26 10 
2 21 26 
2 3 22 
2 9 10 
2 21 14 
2 23 14 
2 18 4 
2 19 26 
2 16 18 
2 25 28 
2 18 29 
2 27 13 
2 0 22 
2 1 13 
2 21 24 
2 3 10 
2 23 11 
2 9 29 
2 19 26 
2 6 14 
2 5 29 
2 2 7 
2 24 9 
2 16 0 
2 11 28 
2 17 9 
2 6 15 
2 24 15 
2 0 13 
2 0 18 
2 12 29 
2 6 29 
2 3 29 
2 3 24 
2 19 4 
2 4 25 
2 21 10 
2 18 23 
2 3 13 
2 16 24 
2 0 7 
2 7 26 
2 0 21 
2 2 14 
