30 true

6 17 18 8 8 1 11 16 3 6 15 1 13 5 19 12 13 4 19 7 8 11 3 0 7 10 4 7 18 0 
13 7 7 14 1 1 2 10 19 6 12 6 4 0 19 0 6 9 11 6 5 7 6 11 15 3 9 2 1 2 
3 17 19 16 9 0 19 5 5 12 4 15 17 18 19 5 17 13 7 17 9 5 1 17 7 4 7 11 18 4 
0 6 14 12 7 1 19 0 4 15 3 14 17 0 5 12 13 12 16 16 0 0 0 12 19 2 0 13 3 3 
11 11 4 15 8 4 7 11 10 11 9 18 4 16 16 16 5 17 8 4 7 1 0 14 19 14 2 10 11 16 
7 18 10 10 3 7 12 16 4 9 0 16 1 7 17 18 8 15 12 11 3 5 19 2 4 15 10 15 9 18 
12 9 11 7 8 5 9 0 17 15 4 7 13 17 8 9 11 12 13 14 7 3 17 1 8 0 7 13 13 15 
11 12 10 10 10 0 5 10 1 13 17 2 0 9 1 9 15 13 12 5 17 15 3 6 10 5 3 12 5 5 
15 8 13 8 17 5 2 10 0 14 0 19 10 2 5 0 18 15 4 6 18 8 9 19 15 7 3 3 4 10 
19 5 15 9 16 4 8 5 14 4 10 19 19 19 6 9 11 15 1 9 1 5 18 4 17 10 9 5 9 9 
3 3 13 6 19 14 15 13 15 5 7 6 11 19 3 12 13 19 8 19 3 14 16 9 17 2 9 9 17 11 
0 15 2 10 11 19 15 7 1 9 16 5 16 15 14 17 2 0 1 3 9 10 5 15 3 1 15 18 17 2 
6 18 2 4 2 16 0 10 11 11 19 9 3 9 8 3 1 7 11 1 13 4 0 16 5 17 13 1 7 10 
18 18 10 14 15 15 4 14 9 15 5 8 18 17 4 18 10 4 13 16 11 2 15 14 14 17 8 12 16 1 
10 3 19 12 14 14 19 15 9 10 3 17 7 6 8 10 0 5 9 15 1 1 11 16 19 7 6 18 12 10 
16 9 2 7 6 9 15 10 10 15 7 17 0 17 16 13 19 12 0 4 13 13 6 8 2 14 15 14 14 9 
8 3 9 12 5 7 0 3 17 4 11 4 8 10 13 13 12 4 12 14 17 13 12 4 13 8 15 6 19 15 
2 18 6 11 18 3 8 7 1 18 9 10 1 9 9 17 6 5 4 9 18 0 7 2 2 15 7 8 2 3 
3 7 13 0 12 3 17 16 15 7 5 11 10 3 6 1 0 17 5 12 5 17 19 16 10 9 14 2 15 18 
13 17 9 19 13 18 14 18 2 10 17 15 9 17 8 4 3 4 8 4 2 17 15 5 3 9 13 17 0 6 
19 14 17 1 10 16 11 7 5 18 18 2 9 12 19 7 2 3 11 5 4 17 3 6 5 2 12 1 1 17 
16 15 8 11 2 7 3 11 19 8 18 10 16 9 11 19 14 10 2 8 12 3 13 6 14 12 11 12 18 6 
5 9 17 6 15 3 18 10 2 15 4 14 2 13 6 9 16 7 8 15 0 10 1 4 8 18 2 2 16 19 
16 6 8 9 14 19 16 0 3 11 18 2 15 13 18 16 3 8 16 11 11 16 11 12 11 4 2 8 13 19 
19 2 5 8 11 4 2 1 2 6 17 16 2 13 4 5 0 11 15 15 16 7 1 16 9 14 4 3 19 15 
8 9 14 7 6 4 9 2 16 8 4 13 1 15 19 3 3 16 14 5 11 18 19 15 14 4 8 1 2 6 
15 10 15 16 15 12 10 15 10 18 7 6 14 2 4 2 9 3 4 16 11 8 15 10 12 5 7 17 18 14 
13 6 19 14 14 11 9 8 18 0 18 0 19 5 13 2 18 8 2 1 17 0 8 8 14 2 10 18 14 6 
2 12 18 13 8 8 0 17 1 8 8 15 6 14 4 5 16 9 2 18 0 11 17 12 2 11 7 8 8 9 
11 1 17 19 15 13 9 14 12 6 0 0 12 10 13 2 2 0 17 13 5 3 19 15 18 19 15 17 9 13 

121 121 
2 16 10 
2 3 4 
2 7 25 
2 0 1 
2 18 21 
2 26 10 
2 22 27 
2 20 29 
2 8 12 
2 6 8 
2 2 10 
2 21 22 
2 5 24 
2 23 24 
2 0 14 
2 5 11 
2 0 26 
2 16 5 
2 18 19 
2 3 24 
2 1 29 
2 19 23 
2 7 29 
2 13 29 
2 19 28 
2 1 2 
2 25 13 
2 0 19 
2 25 12 
2 5 26 
2 20 26 
2 16 28 
2 21 15 
2 16 19 
2 8 14 
2 18 14 
2 16 14 
2 28 15 
2 20 10 
2 8 12 
2 20 7 
2 0 26 
2 6 25 
2 23 24 
2 21 27 
2 7 8 
2 6 26 
2 11 15 
2 20 28 
2 2 26 
2 21 14 
2 7 15 
2 24 8 
2 17 3 
2 19 13 
2 18 20 
2 8 13 
2 21 15 
2 17 14 
2 2 9 
2 24 15 
2 23 10 
2 19 24 
2 1 20 
2 25 28 
2 23 28 
2 22 12 
2 3 20 
2 5 23 
2 18 29 
2 3 14 
2 5 9 
2 27 13 
2 20 25 
2 27 12 
2 10 12 
2 19 22 
2 5 22 
2 28 15 
2 29 15 
2 6 14 
2 5 27 
2 0 10 
2 0 9 
2 19 25 
2 23 10 
2 7 12 
2 1 13 
2 24 25 
2 0 21 
2 0 18 
2 5 14 
2 8 13 
2 5 12 
2 3 25 
2 20 7 
2 18 21 
2 3 11 
2 0 22 
2 1 3 
2 20 9 
2 6 28 
2 1 22 
2 20 8 
2 24 8 
2 19 23 
2 11 29 
2 0 23 
2 16 2 
2 4 6 
2 0 28 
2 17 7 
2 20 13 
2 1 10 
2 0 20 
2 16 25 
2 22 27 
2 25 29 
2 12 29 
2 2 27 
2 3 22 

2 20 7 
2 17 6 
2 20 10 
2 19 26 
2 2 7 
2 18 9 
2 21 13 
2 20 8 
2 16 1 
2 6 26 
2 17 12 
2 1 3 
2 17 27 
2 28 13 
2 4 28 
2 3 5 
2 19 13 
2 22 13 
2 3 5 
2 22 7 
2 1 13 
2 18 4 
2 6 23 
2 2 18 
2 20 10 
2 2 22 
2 22 8 
2 22 11 
2 20 15 
2 6 13 
2 0 27 
2 25 10 
2 16 7 
2 1 4 
2 16 7 
2 7 10 
2 8 10 
2 12 14 
2 20 27 
2 18 5 
2 25 26 
2 16 26 
2 5 29 
2 2 4 
2 12 15 
2 19 28 
2 18 10 
2 7 10 
2 13 14 
2 17 18 
2 22 27 
2 21 15 
2 11 29 
2 3 27 
2 5 11 
2 23 13 
2 4 20 
2 26 13 
2 10 11 
2 18 4 
2 26 11 
2 0 5 
2 6 28 
2 7 10 
2 24 25 
2 26 10 
2 24 15 
2 20 7 
2 22 24 
2 19 13 
2 20 22 
2 0 16 
2 23 28 
2 16 4 
2 16 6 
2 16 5 
2 0 15 
2 2 27 
2 21 24 
2 21 25 
2 19 12 
2 19 13 
2 24 25 
2 23 29 
2 4 6 
2 6 29 
2 23 28 
2 0 13 
2 16 10 
2 1 8 
2 4 8 
2 20 21 
2 9 13 
2 19 12 
2 0 29 
2 8 28 
2 17 21 
2 6 9 
2 3 27 
2 24 29 
2 7 11 
2 0 9 
2 4 24 
2 4 10 
2 20 15 
2 11 28 
2 2 19 
2 16 5 
2 0 16 
2 23 27 
2 10 15 
2 21 13 
2 17 2 
2 18 25 
2 18 6 
2 22 11 
2 2 20 
2 4 21 
2 5 9 
2 23 24 
2 19 28 
