35 true

13 16 12 19 18 0 14 18 11 15 18 18 9 5 13 1 13 2 7 2 10 19 1 11 14 19 14 1 18 17 1 12 2 10 10 
5 17 7 1 2 7 15 3 11 12 17 8 16 10 16 14 5 5 5 14 16 4 17 19 11 15 2 13 14 18 17 17 7 10 7 
19 12 17 11 11 17 8 16 19 12 12 15 9 9 11 16 10 9 9 6 17 4 16 17 15 4 0 10 6 11 6 17 0 15 18 
11 3 16 13 13 5 4 0 11 16 2 2 19 5 1 7 0 19 12 4 15 12 15 6 12 16 1 9 7 2 17 3 0 9 6 
19 3 16 6 1 14 7 13 13 1 4 17 5 8 17 14 9 9 15 4 12 14 10 10 19 3 11 12 0 5 7 10 6 16 9 
13 0 11 10 6 10 14 10 19 11 15 17 14 8 5 9 10 18 12 5 17 12 15 3 6 16 1 1 9 12 15 2 6 5 9 
8 3 9 15 17 16 1 0 14 11 13 6 4 13 1 2 16 9 15 2 7 8 6 0 0 10 1 2 8 16 15 6 19 9 6 
19 9 7 17 18 2 15 14 11 17 19 5 2 3 2 16 13 5 0 19 9 13 17 10 19 10 4 8 2 13 10 13 13 5 3 
5 0 13 4 5 16 0 14 17 12 1 16 10 4 8 5 12 11 9 13 4 18 0 6 14 19 7 12 10 8 17 11 19 1 1 
19 15 9 15 0 12 12 6 14 5 16 16 1 9 8 11 6 9 0 12 5 19 0 13 10 15 19 16 8 4 19 12 16 19 6 
7 9 18 17 10 19 0 4 15 9 0 0 19 15 5 3 0 11 4 11 13 12 3 1 3 0 14 0 11 16 11 1 15 16 10 
0 3 18 10 19 14 9 3 13 3 1 3 6 10 18 8 17 14 16 7 3 10 12 0 19 19 4 11 16 17 3 4 5 19 1 
3 7 17 3 2 15 15 8 1 9 10 19 4 2 7 5 0 12 3 3 3 5 12 11 9 7 10 9 8 18 5 19 4 3 6 
1 8 12 5 10 2 13 11 17 18 9 16 18 14 0 14 9 6 9 4 16 10 12 8 11 18 3 11 13 0 18 10 13 3 12 
8 0 11 16 7 14 14 5 18 14 11 14 7 7 0 19 8 11 8 16 6 3 10 14 2 10 7 11 13 14 11 14 5 11 2 
19 0 7 19 15 19 13 0 3 17 16 11 16 5 5 5 14 6 0 4 7 10 7 7 17 2 11 14 18 7 14 9 8 9 14 
10 5 4 8 3 7 1 10 2 12 1 12 14 9 0 14 5 1 8 1 15 11 0 1 5 17 12 8 1 6 1 16 11 2 8 
13 2 17 2 3 12 11 3 18 2 2 12 2 15 6 3 16 0 8 16 5 4 16 10 0 14 7 10 6 4 10 7 0 14 18 
1 0 2 8 10 18 2 2 18 12 8 8 1 13 14 15 6 1 5 4 14 7 14 14 14 1 7 13 17 11 3 7 1 5 0 
5 12 13 16 12 4 13 10 17 6 19 11 6 1 14 10 17 4 4 6 12 15 4 1 14 2 11 4 7 5 12 10 17 5 19 
0 8 18 2 10 19 13 19 10 4 1 15 6 1 14 13 5 18 11 8 4 12 3 19 8 3 19 1 9 13 7 1 19 9 11 
7 17 16 12 18 0 2 1 8 0 7 18 16 19 5 17 14 11 14 9 7 14 5 18 7 15 19 16 8 3 1 12 18 10 7 
3 19 19 7 0 6 7 0 17 16 3 5 6 17 7 12 0 2 1 6 10 14 7 14 15 13 12 11 2 18 18 16 7 18 14 
5 2 4 14 14 3 17 11 15 14 16 8 0 1 19 8 7 13 17 3 1 6 16 14 13 14 7 11 11 14 15 12 1 18 4 
1 13 0 0 9 6 16 2 2 10 17 5 18 1 17 10 9 5 14 13 19 12 3 0 18 5 18 5 16 3 13 11 17 18 10 
3 6 13 14 14 1 18 9 7 12 14 9 9 7 18 17 16 8 0 11 2 5 13 4 4 8 14 18 16 10 16 18 19 11 7 
17 16 19 3 3 15 11 4 7 12 18 10 9 6 3 1 10 18 19 16 18 13 12 14 11 16 5 12 18 4 2 3 7 4 9 
17 5 5 3 9 7 7 10 13 4 14 1 6 2 12 7 13 18 17 19 5 17 10 9 8 16 1 10 19 15 11 6 5 10 9 
14 11 7 13 14 14 0 4 8 7 13 14 19 4 8 6 8 7 6 4 10 9 3 6 3 0 10 9 3 6 10 12 5 15 16 
6 16 15 9 9 8 19 10 3 2 12 12 16 9 6 0 19 2 18 9 9 3 14 5 16 8 16 9 1 16 13 8 6 1 5 
6 9 14 7 1 2 13 5 8 12 16 1 14 19 2 4 14 3 18 11 16 14 14 10 10 1 10 8 10 4 1 2 12 8 8 
10 18 1 9 0 3 13 8 17 6 16 15 13 8 17 6 10 8 10 18 5 13 15 15 12 7 3 8 3 4 4 12 9 18 17 
13 14 2 11 1 2 3 5 4 8 15 17 18 8 11 4 17 1 18 5 3 8 9 18 9 11 4 5 10 16 6 4 17 16 13 
13 3 12 12 16 9 15 3 15 13 15 12 2 8 3 18 5 4 1 19 9 14 15 14 3 0 6 6 17 18 0 19 18 12 16 
19 18 17 6 12 2 12 8 13 14 9 8 11 5 19 1 10 3 16 14 8 12 0 9 11 3 0 7 13 2 18 5 14 15 19 

154 154 
2 11 30 
2 25 26 
2 18 9 
2 0 5 
2 32 24 
2 33 30 
2 17 11 
2 27 28 
2 11 12 
2 5 24 
2 33 3 
2 16 7 
2 23 11 
2 32 22 
2 20 9 
2 16 17 
2 3 28 
2 7 26 
2 17 13 
2 10 31 
2 20 5 
2 3 24 
2 25 29 
2 21 6 
2 19 29 
2 7 11 
2 32 2 
2 22 25 
2 3 8 
2 22 25 
2 20 15 
2 17 4 
2 22 11 
2 23 31 
2 7 29 
2 10 15 
2 29 14 
2 16 6 
2 33 2 
2 18 25 
2 0 9 
2 1 26 
2 0 25 
2 3 31 
2 24 28 
2 1 20 
2 17 31 
2 25 13 
2 32 23 
2 1 11 
2 16 21 
2 12 15 
2 7 28 
2 34 6 
2 0 5 
2 10 15 
2 21 8 
2 32 14 
2 0 28 
2 18 23 
2 8 10 
2 4 9 
2 17 5 
2 6 26 
2 17 11 
2 6 11 
2 31 15 
2 22 8 
2 20 4 
2 1 8 
2 3 20 
2 5 13 
2 34 30 
2 18 24 
2 33 17 
2 9 15 
2 19 15 
2 32 22 
2 20 29 
2 11 14 
2 18 5 
2 32 34 
2 0 17 
2 8 12 
2 33 20 
2 21 9 
2 10 28 
2 27 11 
2 33 4 
2 23 12 
2 26 11 
2 20 13 
2 1 28 
2 7 10 
2 3 27 
2 5 10 
2 14 15 
2 5 13 
2 32 1 
2 5 27 
2 21 5 
2 16 3 
2 32 9 
2 21 30 
2 25 26 
2 32 26 
2 0 5 
2 1 13 
2 9 14 
2 32 19 
2 4 28 
2 21 13 
2 11 31 
2 19 21 
2 0 14 
2 0 13 
2 26 30 
2 16 31 
2 27 31 
2 4 11 
2 24 13 
2 18 19 
2 3 11 
2 10 27 
2 23 30 
2 32 17 
2 12 30 
2 11 12 
2 17 30 
2 26 30 
2 33 18 
2 18 30 
2 18 27 
2 24 25 
2 25 11 
2 7 8 
2 4 7 
2 32 11 
2 12 28 
2 34 31 
2 0 9 
2 16 6 
2 0 4 
2 2 29 
2 6 12 
2 24 26 
2 29 30 
2 16 6 
2 0 9 
2 4 29 
2 2 22 
2 32 24 
2 20 13 
2 6 12 

2 2 14 
2 34 3 
2 9 29 
2 32 23 
2 2 31 
2 28 12 
2 27 12 
2 17 13 
2 16 23 
2 5 10 
2 3 22 
2 19 10 
2 19 8 
2 2 29 
2 1 21 
2 34 21 
2 1 29 
2 34 23 
2 20 31 
2 17 6 
2 33 22 
2 25 15 
2 18 23 
2 20 13 
2 2 26 
2 20 9 
2 8 12 
2 21 22 
2 3 12 
2 19 29 
2 6 8 
2 24 15 
2 0 12 
2 16 18 
2 32 27 
2 18 27 
2 26 27 
2 0 14 
2 23 27 
2 2 8 
2 18 12 
2 5 21 
2 16 32 
2 23 28 
2 9 15 
2 34 22 
2 33 30 
2 32 22 
2 16 27 
2 18 10 
2 16 9 
2 19 23 
2 17 15 
2 24 15 
2 27 14 
2 17 1 
2 0 30 
2 3 19 
2 21 31 
2 32 28 
2 27 15 
2 5 14 
2 20 30 
2 22 10 
2 18 24 
2 24 11 
2 27 28 
2 16 20 
2 19 4 
2 9 27 
2 20 26 
2 11 29 
2 30 15 
2 0 19 
2 25 28 
2 2 23 
2 13 15 
2 16 7 
2 0 18 
2 7 13 
2 33 4 
2 18 29 
2 6 25 
2 10 29 
2 33 26 
2 34 24 
2 4 7 
2 3 21 
2 11 12 
2 32 9 
2 34 19 
2 8 14 
2 2 25 
2 32 10 
2 27 13 
2 8 27 
2 16 4 
2 26 27 
2 4 12 
2 2 3 
2 24 9 
2 17 3 
2 2 27 
2 19 24 
2 22 24 
2 1 8 
2 33 8 
2 16 27 
2 32 25 
2 16 23 
2 6 29 
2 16 33 
2 27 28 
2 32 24 
2 0 12 
2 1 9 
2 3 27 
2 23 13 
2 17 22 
2 28 30 
2 33 7 
2 24 27 
2 33 21 
2 17 4 
2 13 15 
2 16 28 
2 5 21 
2 4 6 
2 5 25 
2 2 21 
2 29 15 
2 14 15 
2 4 31 
2 24 15 
2 22 30 
2 5 6 
2 9 25 
2 21 12 
2 20 27 
2 27 13 
2 7 9 
2 3 31 
2 7 15 
2 6 31 
2 1 33 
2 10 15 
2 3 19 
2 17 29 
2 5 24 
2 17 25 
2 12 29 
2 28 13 
2 1 8 
2 0 13 
