35 true

5 10 0 3 18 13 3 6 1 11 2 11 0 8 1 3 19 19 2 17 2 19 0 14 9 19 3 9 6 3 19 5 6 15 13 
11 3 9 7 17 17 4 12 3 3 10 0 16 14 0 15 15 5 10 7 1 10 14 10 5 12 12 18 16 9 6 18 4 2 7 
12 17 18 18 1 3 10 2 3 15 10 2 4 8 18 11 1 15 13 16 3 7 11 16 8 4 15 14 15 0 15 19 15 3 16 
2 14 19 10 8 0 11 9 19 11 15 0 2 19 0 2 1 6 15 19 11 12 3 3 11 10 3 9 19 13 14 17 4 7 4 
5 18 5 19 7 8 18 19 14 18 4 7 15 8 12 14 10 15 14 12 9 16 16 8 3 10 0 18 19 11 15 4 10 5 9 
2 18 5 16 1 7 6 5 4 8 18 16 2 1 3 12 15 10 3 15 8 7 9 12 1 17 8 6 11 5 15 15 11 17 8 
16 16 3 12 6 3 7 18 6 8 19 13 13 9 3 19 2 15 15 2 11 3 8 16 17 6 9 4 6 4 3 8 11 6 4 
14 4 1 13 3 13 11 15 17 14 8 3 8 8 0 7 0 5 14 9 17 2 7 7 7 4 13 6 12 8 1 16 1 11 3 
4 18 0 10 18 10 1 14 14 14 17 2 2 19 9 16 11 2 12 15 11 3 2 7 14 1 9 3 16 1 19 7 8 3 8 
1 5 7 4 6 1 12 2 16 1 19 9 15 4 17 6 19 11 11 14 6 2 5 17 8 11 11 13 5 0 9 3 18 1 11 
7 8 18 5 3 7 19 9 11 17 3 4 15 10 19 2 9 5 17 4 17 4 17 12 11 6 18 7 6 14 13 3 16 3 19 
8 19 5 13 13 7 10 12 8 19 19 11 17 9 16 16 2 3 19 7 6 15 0 8 10 0 11 14 19 10 1 18 4 2 7 
17 10 10 4 19 9 8 13 5 12 15 5 3 2 9 0 1 15 11 5 0 3 18 18 3 0 0 4 5 4 10 1 7 2 5 
15 11 8 14 1 0 14 14 17 15 6 4 6 17 16 17 7 8 14 17 11 14 16 8 1 14 9 13 19 2 7 2 19 5 10 
12 0 7 4 11 16 11 16 7 10 8 14 18 2 10 12 9 4 11 5 8 1 3 1 1 9 19 17 11 5 14 2 4 4 19 
16 7 8 18 19 1 14 1 6 8 1 9 13 12 8 8 17 19 12 4 0 2 6 4 11 11 0 2 14 8 7 15 13 2 7 
11 14 3 18 6 15 14 9 16 13 9 17 1 15 12 1 10 3 1 17 15 19 17 1 16 5 12 6 6 5 15 10 8 7 1 
12 19 7 19 2 7 9 16 1 7 1 7 9 7 4 8 8 10 5 15 15 19 11 3 9 19 6 15 9 16 1 6 12 6 18 
13 4 18 6 14 8 3 19 1 12 3 16 17 1 4 19 13 12 8 16 10 7 0 15 9 12 17 17 18 6 16 9 15 5 15 
11 4 7 4 9 14 12 11 10 9 8 2 2 1 4 18 4 11 11 4 8 9 7 9 14 15 12 1 13 13 15 12 12 10 10 
15 14 7 5 0 2 13 16 7 17 3 3 11 6 9 12 0 15 16 16 11 10 14 14 7 12 8 7 16 7 1 15 11 14 3 
6 14 17 6 10 0 9 5 16 19 2 5 5 4 10 9 15 5 19 19 16 2 7 1 5 16 1 10 3 9 1 16 1 1 8 
10 0 7 9 0 10 8 9 9 19 14 11 2 13 18 8 9 1 11 10 8 4 17 18 7 6 7 6 14 19 13 5 12 12 8 
18 13 2 19 12 3 8 2 9 15 3 11 14 5 13 19 1 13 16 10 10 14 9 3 4 15 3 4 5 11 18 12 17 0 3 
8 3 11 0 1 0 5 13 10 13 1 15 1 15 10 10 17 4 7 18 13 11 4 9 12 15 14 0 14 17 15 8 16 1 0 
11 6 12 7 7 18 3 19 11 4 8 11 5 5 11 2 8 12 2 1 5 0 2 17 15 5 2 6 17 11 14 7 16 10 5 
15 1 17 14 11 2 16 5 14 8 11 12 15 12 11 11 1 13 2 16 18 8 17 7 17 5 11 6 18 12 18 10 16 10 2 
6 1 19 14 4 3 7 0 10 2 19 2 10 4 0 1 12 13 14 6 17 0 6 13 1 16 17 4 1 15 15 2 16 15 12 
5 10 2 14 0 5 12 14 9 3 14 8 18 9 11 7 6 4 10 15 19 1 13 4 6 13 10 17 18 0 12 12 4 18 12 
8 9 18 7 10 16 2 4 15 1 18 14 12 15 10 6 19 13 9 16 15 8 4 6 7 18 19 15 5 2 15 12 0 3 2 
11 0 11 11 9 6 5 6 17 19 4 6 8 8 15 19 8 12 11 19 13 4 6 3 2 10 2 18 15 0 0 6 5 6 18 
12 12 5 1 6 14 18 9 3 7 15 3 11 2 3 2 18 8 12 15 0 9 1 4 13 0 8 17 1 9 7 6 17 5 10 
7 7 0 11 4 7 17 1 16 3 11 14 0 7 1 19 11 8 6 9 13 13 2 1 19 11 14 12 16 14 10 9 14 4 19 
19 18 13 4 2 7 7 14 12 11 7 4 2 10 16 4 18 17 15 7 17 9 19 10 12 10 10 10 0 13 15 5 8 6 19 
5 16 2 11 6 0 9 2 15 5 19 4 8 8 12 16 8 13 18 17 10 19 1 4 18 12 10 1 2 4 14 5 6 6 7 

166 166 
2 19 25 
2 34 19 
2 1 13 
2 16 21 
2 20 28 
2 27 11 
2 18 19 
2 23 31 
2 20 25 
2 1 11 
2 10 29 
2 9 12 
2 24 10 
2 9 15 
2 9 15 
2 33 31 
2 17 24 
2 11 30 
2 8 10 
2 33 20 
2 20 5 
2 17 13 
2 20 5 
2 22 24 
2 1 14 
2 6 12 
2 27 31 
2 3 14 
2 5 30 
2 25 31 
2 3 31 
2 5 12 
2 18 11 
2 16 15 
2 20 14 
2 17 8 
2 18 7 
2 9 10 
2 34 28 
2 11 13 
2 21 8 
2 7 30 
2 27 14 
2 21 12 
2 33 8 
2 8 15 
2 17 20 
2 33 19 
2 33 30 
2 32 21 
2 25 30 
2 34 12 
2 32 16 
2 10 29 
2 22 6 
2 8 27 
2 16 20 
2 20 14 
2 17 28 
2 32 23 
2 0 1 
2 14 15 
2 18 8 
2 1 20 
2 23 28 
2 15 31 
2 9 10 
2 34 4 
2 11 28 
2 11 14 
2 6 15 
2 20 30 
2 1 29 
2 17 4 
2 0 12 
2 1 23 
2 10 28 
2 3 27 
2 20 7 
2 18 15 
2 25 28 
2 34 6 
2 21 15 
2 23 24 
2 32 7 
2 22 15 
2 1 10 
2 34 20 
2 32 18 
2 17 27 
2 19 27 
2 32 21 
2 11 29 
2 13 30 
2 32 15 
2 20 28 
2 1 23 
2 16 1 
2 25 30 
2 23 24 
2 13 30 
2 17 11 
2 17 24 
2 19 31 
2 8 30 
2 32 28 
2 2 5 
2 7 9 
2 5 14 
2 21 24 
2 18 8 
2 2 12 
2 33 7 
2 1 27 
2 25 30 
2 3 19 
2 32 18 
2 17 30 
2 24 27 
2 21 14 
2 7 13 
2 17 9 
2 1 11 
2 32 4 
2 19 26 
2 21 24 
2 1 14 
2 3 25 
2 20 21 
2 3 22 
2 8 10 
2 23 14 
2 19 30 
2 6 14 
2 34 31 
2 0 3 
2 2 13 
2 5 7 
2 17 10 
2 34 29 
2 33 23 
2 16 12 
2 29 13 
2 30 31 
2 28 13 
2 4 26 
2 19 10 
2 34 13 
2 5 26 
2 19 22 
2 27 29 
2 32 15 
2 2 22 
2 0 8 
2 3 22 
2 16 8 
2 18 24 
2 3 30 
2 21 10 
2 8 30 
2 2 20 
2 6 25 
2 26 31 
2 1 27 
2 16 3 
2 18 31 

2 1 30 
2 7 31 
2 33 10 
2 12 13 
2 7 30 
2 16 24 
2 9 30 
2 24 8 
2 18 13 
2 0 15 
2 3 27 
2 24 12 
2 21 24 
2 20 27 
2 21 9 
2 5 8 
2 32 7 
2 3 11 
2 0 13 
2 18 14 
2 32 23 
2 1 28 
2 16 8 
2 0 33 
2 6 8 
2 33 13 
2 32 31 
2 17 20 
2 20 12 
2 4 10 
2 22 8 
2 34 25 
2 4 25 
2 16 2 
2 33 15 
2 19 22 
2 20 15 
2 8 13 
2 16 24 
2 32 3 
2 23 14 
2 12 30 
2 7 26 
2 22 26 
2 33 20 
2 3 4 
2 12 13 
2 18 29 
2 34 15 
2 9 31 
2 32 30 
2 5 28 
2 20 25 
2 6 23 
2 6 29 
2 6 24 
2 16 30 
2 20 14 
2 29 15 
2 7 8 
2 23 14 
2 32 8 
2 32 8 
2 0 4 
2 2 28 
2 33 6 
2 34 27 
2 6 31 
2 2 5 
2 34 6 
2 27 31 
2 25 13 
2 23 30 
2 6 10 
2 34 11 
2 33 13 
2 11 31 
2 8 27 
2 3 31 
2 34 22 
2 33 9 
2 33 8 
2 3 26 
2 13 15 
2 10 11 
2 17 10 
2 32 12 
2 18 9 
2 3 23 
2 33 30 
2 21 7 
2 1 18 
2 9 14 
2 19 14 
2 4 31 
2 1 4 
2 33 11 
2 4 14 
2 13 15 
2 0 14 
2 23 26 
2 20 28 
2 32 18 
2 4 29 
2 34 26 
2 32 1 
2 2 7 
2 17 2 
2 6 29 
2 19 6 
2 11 13 
2 17 34 
2 23 31 
2 25 28 
2 7 10 
2 3 26 
2 24 8 
2 17 29 
2 23 15 
2 27 29 
2 34 4 
2 11 31 
2 18 28 
2 9 26 
2 18 2 
2 6 12 
2 18 30 
2 32 20 
2 17 3 
2 2 23 
2 8 12 
2 33 15 
2 19 10 
2 25 10 
2 2 12 
2 34 8 
2 3 30 
2 32 1 
2 28 29 
2 21 11 
2 19 10 
2 28 14 
2 12 30 
2 6 11 
2 1 14 
2 34 22 
2 4 7 
2 21 28 
2 25 26 
2 4 26 
2 4 23 
2 18 28 
2 3 6 
2 32 31 
2 6 8 
2 1 6 
2 20 31 
2 24 29 
2 1 11 
2 17 23 
2 9 26 
2 2 9 
2 16 30 
2 21 7 
2 9 28 
2 33 13 
