35 true

16 13 6 18 1 19 4 13 8 5 14 7 12 7 7 17 7 1 11 17 5 16 8 7 2 9 16 7 12 9 7 7 4 16 8 
4 6 7 12 0 3 15 16 9 10 7 11 14 0 15 10 11 9 2 11 1 13 12 8 10 6 11 19 8 13 17 18 13 11 9 
4 14 13 5 17 5 9 9 13 8 6 2 11 8 17 4 16 9 4 0 14 8 7 8 7 15 12 2 16 16 14 1 2 13 2 
12 0 7 3 6 17 11 15 17 17 1 3 16 5 13 4 16 6 19 15 9 5 4 7 16 0 18 17 8 18 8 13 14 17 1 
13 12 7 17 7 13 19 12 12 10 11 16 1 8 0 7 3 10 6 11 10 7 0 8 0 14 11 4 6 7 14 5 15 7 10 
4 2 16 9 12 8 17 11 16 16 0 18 17 8 14 13 8 15 15 1 7 1 0 4 10 8 14 5 13 7 0 17 16 10 7 
11 13 9 0 18 19 4 14 10 7 18 16 9 3 9 0 1 19 9 5 2 19 2 16 3 16 14 4 13 17 2 16 4 1 15 
13 6 11 12 6 4 2 9 16 1 17 19 13 19 14 11 19 19 19 3 13 6 14 15 1 14 11 19 19 3 19 10 9 17 3 
9 10 18 7 9 18 5 11 11 7 8 14 4 4 15 18 11 0 19 2 11 0 19 7 16 3 17 12 14 13 10 4 13 5 12 
2 12 3 14 12 8 14 8 9 2 6 10 5 4 18 16 15 12 19 16 7 13 7 12 9 0 8 1 14 6 8 0 15 18 18 
7 14 11 11 11 8 4 12 9 15 3 4 9 10 7 17 18 12 13 8 14 7 8 18 1 13 15 6 12 7 9 8 17 6 14 
12 4 1 12 16 14 13 1 19 6 7 3 12 14 11 5 3 12 18 5 5 19 2 7 19 1 2 3 11 18 15 6 5 7 1 
11 6 8 0 8 15 13 1 18 3 18 8 6 13 18 6 9 14 14 0 3 9 5 9 11 16 1 13 4 19 0 13 16 15 1 
7 0 19 10 17 19 4 13 12 8 9 18 3 18 4 5 13 3 2 8 7 12 11 2 14 5 15 13 19 7 13 9 3 2 11 
1 17 19 5 2 15 15 2 5 18 1 8 17 14 8 6 7 2 8 13 10 3 2 13 4 1 2 3 10 5 19 13 9 19 18 
15 16 13 7 8 2 19 5 8 3 7 13 2 14 14 12 6 14 5 8 6 19 8 15 4 4 2 9 17 19 7 1 17 1 15 
13 19 5 15 4 4 5 14 16 2 16 3 9 1 17 6 4 0 17 8 2 13 16 14 12 2 1 8 11 2 16 10 9 9 15 
16 5 15 0 9 7 1 8 1 18 7 3 12 3 12 5 2 12 1 12 2 17 13 7 13 12 2 2 17 10 19 15 7 19 19 
11 13 9 16 2 2 18 9 5 2 14 4 14 3 7 7 3 0 0 3 9 13 7 13 3 13 6 14 3 17 17 15 3 3 2 
8 18 9 19 10 16 3 13 1 11 18 5 1 11 5 1 19 18 9 5 9 10 1 16 19 18 10 4 19 9 9 8 9 14 18 
8 10 17 10 3 7 16 10 1 16 4 11 15 1 12 18 6 2 18 4 18 4 7 9 6 19 17 12 5 9 8 16 11 9 14 
8 7 11 11 19 16 14 15 5 1 2 16 2 6 12 15 13 14 16 1 5 3 5 9 17 17 19 4 5 8 3 2 4 7 6 
4 13 2 5 8 15 10 15 10 7 9 9 8 12 15 15 18 1 6 4 17 4 5 6 3 2 17 8 13 5 15 11 5 18 19 
11 11 11 7 11 12 11 13 0 19 18 2 18 9 16 14 4 9 19 12 6 0 11 9 14 19 6 13 6 9 16 12 4 0 15 
8 13 1 18 17 19 19 19 15 13 9 3 17 9 5 13 19 6 5 8 11 2 18 12 14 11 6 8 7 12 16 4 7 0 1 
12 15 10 19 14 9 16 16 9 19 8 19 9 15 8 4 2 2 14 6 4 15 10 5 16 5 14 15 7 5 7 1 0 12 12 
13 16 17 10 15 8 18 10 18 1 10 15 8 1 9 10 14 14 12 19 12 12 13 0 5 8 17 3 9 12 4 4 7 14 11 
17 11 19 8 14 6 17 2 13 6 14 12 11 11 2 16 18 12 7 15 2 13 1 8 14 12 7 12 8 0 7 10 18 19 3 
5 4 5 9 1 12 13 5 8 12 5 12 0 15 11 4 12 4 8 18 5 2 2 4 12 7 11 11 16 3 10 0 0 15 2 
11 18 5 3 1 17 14 0 7 4 6 3 17 5 19 11 6 4 10 13 7 18 5 13 14 16 8 14 3 2 19 0 14 18 4 
18 2 9 9 14 19 16 12 0 18 8 15 14 14 17 17 7 15 14 4 7 18 8 4 4 0 15 8 13 5 6 8 5 9 9 
11 17 9 19 5 19 0 0 4 14 12 9 2 15 10 2 13 6 13 0 14 7 8 17 13 0 17 11 15 6 19 17 13 18 19 
7 9 2 1 7 15 0 6 14 18 19 6 3 12 9 5 8 10 13 8 17 9 9 5 8 17 3 12 1 3 12 1 3 0 14 
0 19 12 17 0 5 7 12 5 15 18 6 12 17 15 11 5 9 12 6 9 13 4 19 2 12 16 3 14 1 0 10 1 15 7 
7 19 5 19 18 11 12 5 9 17 3 16 19 14 5 6 7 4 3 0 3 4 8 7 7 8 10 5 19 3 8 18 16 5 16 

160 160 
2 18 24 
2 20 26 
2 0 19 
2 6 10 
2 32 7 
2 7 28 
2 18 26 
2 21 9 
2 11 12 
2 11 29 
2 20 31 
2 22 13 
2 10 15 
2 14 31 
2 2 25 
2 4 29 
2 33 28 
2 29 31 
2 34 31 
2 33 20 
2 5 10 
2 21 10 
2 33 19 
2 29 15 
2 7 11 
2 0 6 
2 1 20 
2 33 15 
2 32 15 
2 26 15 
2 0 15 
2 12 13 
2 8 29 
2 16 31 
2 20 25 
2 0 22 
2 21 27 
2 4 7 
2 2 25 
2 18 30 
2 27 12 
2 2 28 
2 17 2 
2 1 4 
2 18 14 
2 20 22 
2 19 8 
2 0 26 
2 27 31 
2 2 22 
2 4 31 
2 18 23 
2 12 30 
2 20 23 
2 16 0 
2 9 11 
2 2 8 
2 23 14 
2 34 21 
2 0 18 
2 20 22 
2 0 29 
2 33 17 
2 1 18 
2 7 26 
2 24 9 
2 13 30 
2 1 10 
2 28 13 
2 0 4 
2 4 15 
2 18 23 
2 7 30 
2 5 7 
2 25 30 
2 16 22 
2 32 29 
2 32 8 
2 22 13 
2 10 11 
2 30 31 
2 22 24 
2 10 14 
2 16 2 
2 19 24 
2 22 23 
2 2 27 
2 19 10 
2 23 8 
2 25 28 
2 9 10 
2 8 15 
2 28 30 
2 32 29 
2 0 1 
2 24 26 
2 10 12 
2 26 29 
2 2 31 
2 2 8 
2 10 11 
2 6 8 
2 3 15 
2 2 18 
2 22 7 
2 4 23 
2 18 19 
2 7 31 
2 2 34 
2 27 30 
2 27 30 
2 19 11 
2 16 17 
2 16 4 
2 3 22 
2 24 9 
2 28 31 
2 6 25 
2 6 11 
2 6 11 
2 0 13 
2 22 29 
2 1 4 
2 3 8 
2 6 8 
2 27 30 
2 16 28 
2 16 1 
2 6 8 
2 25 26 
2 34 15 
2 2 19 
2 8 15 
2 14 31 
2 18 19 
2 20 11 
2 17 23 
2 3 11 
2 1 15 
2 24 10 
2 32 16 
2 1 11 
2 2 29 
2 33 22 
2 22 7 
2 25 12 
2 9 26 
2 4 13 
2 20 12 
2 33 14 
2 32 33 
2 1 6 
2 0 29 
2 18 2 
2 17 22 
2 18 30 
2 33 21 
2 24 26 
2 18 10 
2 23 24 

2 22 8 
2 24 12 
2 34 9 
2 26 27 
2 4 5 
2 23 25 
2 16 4 
2 8 13 
2 15 31 
2 17 22 
2 19 5 
2 25 9 
2 6 7 
2 16 0 
2 32 4 
2 17 30 
2 2 9 
2 4 14 
2 20 9 
2 30 15 
2 13 30 
2 21 24 
2 11 30 
2 7 14 
2 1 22 
2 1 17 
2 28 14 
2 4 6 
2 23 9 
2 16 29 
2 5 30 
2 16 24 
2 5 9 
2 9 14 
2 13 31 
2 19 10 
2 2 19 
2 20 4 
2 8 12 
2 22 8 
2 3 7 
2 9 10 
2 16 6 
2 22 14 
2 33 15 
2 5 29 
2 3 23 
2 4 25 
2 0 15 
2 17 29 
2 16 31 
2 2 27 
2 33 22 
2 13 15 
2 5 15 
2 3 12 
2 8 29 
2 22 14 
2 32 0 
2 0 30 
2 27 15 
2 3 4 
2 33 25 
2 3 13 
2 14 15 
2 26 10 
2 16 31 
2 22 23 
2 4 22 
2 28 15 
2 26 27 
2 0 34 
2 23 13 
2 20 10 
2 27 28 
2 0 31 
2 28 14 
2 0 21 
2 8 28 
2 5 14 
2 0 7 
2 19 20 
2 16 14 
2 0 14 
2 8 11 
2 27 12 
2 18 25 
2 1 31 
2 9 28 
2 0 32 
2 16 19 
2 0 33 
2 32 3 
2 7 10 
2 32 24 
2 3 23 
2 12 28 
2 16 19 
2 4 10 
2 34 29 
2 32 11 
2 26 11 
2 32 6 
2 24 25 
2 1 19 
2 16 34 
2 17 18 
2 34 31 
2 1 22 
2 25 13 
2 6 10 
2 17 8 
2 33 23 
2 28 13 
2 21 11 
2 11 13 
2 10 27 
2 33 11 
2 10 13 
2 19 21 
2 32 33 
2 5 13 
2 24 28 
2 1 26 
2 17 33 
2 32 31 
2 21 22 
2 34 2 
2 16 27 
2 21 8 
2 20 28 
2 10 12 
2 26 29 
2 0 8 
2 3 10 
2 1 25 
2 17 26 
2 9 31 
2 17 11 
2 10 13 
2 22 15 
2 16 3 
2 3 22 
2 16 34 
2 32 4 
2 11 14 
2 6 25 
2 10 29 
2 0 11 
2 3 23 
2 18 11 
2 8 15 
2 5 31 
2 27 31 
2 33 18 
2 6 9 
2 33 25 
2 2 7 
2 1 20 
2 8 12 
