30 true

13 11 12 13 5 10 9 1 9 19 5 9 19 1 2 3 0 13 17 10 16 12 4 1 4 7 19 3 17 6 
10 18 15 18 19 0 19 13 0 19 15 14 13 13 2 4 2 16 11 15 0 6 11 15 10 14 17 17 15 18 
3 10 15 6 4 19 8 15 8 3 1 11 18 17 0 7 15 3 10 4 13 17 2 13 18 15 0 14 9 13 
4 10 9 7 2 9 5 0 12 6 15 15 13 11 14 2 2 12 16 10 15 7 18 10 2 14 17 17 2 6 
15 18 16 1 14 11 2 11 4 1 16 18 0 13 0 10 7 15 3 4 18 13 9 15 0 3 8 7 4 14 
12 4 10 10 18 1 10 7 14 1 19 15 14 11 17 12 14 4 14 17 2 9 5 15 10 13 4 13 2 4 
15 12 13 17 1 13 15 17 6 7 6 19 8 11 3 1 18 4 16 10 13 8 6 9 10 13 8 8 17 12 
8 11 3 19 0 12 0 7 0 6 11 7 4 11 9 5 4 0 18 2 9 19 16 2 10 12 1 16 10 17 
6 2 19 7 6 7 2 18 14 12 2 14 10 14 1 2 7 6 11 5 2 4 1 18 14 1 4 6 17 10 
13 16 0 0 6 4 1 18 18 13 1 17 15 17 8 17 9 6 8 18 1 16 6 12 14 4 19 19 1 13 
5 14 16 17 1 19 12 2 19 7 5 3 5 10 19 9 13 11 4 9 8 4 10 3 6 18 0 14 15 19 
11 11 3 18 9 1 2 12 12 6 5 19 2 1 15 1 1 7 12 18 5 14 18 16 11 16 9 11 17 6 
16 4 15 2 11 16 18 8 15 10 8 12 16 19 18 16 10 7 9 10 11 0 1 0 17 14 19 3 2 11 
13 10 18 12 10 13 15 14 11 5 0 1 1 16 18 10 14 8 17 3 12 7 7 15 8 8 2 12 19 19 
12 5 16 0 5 8 15 0 13 13 14 0 5 7 16 6 16 14 3 2 14 15 1 15 17 8 10 18 0 9 
8 2 10 7 11 16 7 19 15 15 5 19 18 3 5 6 13 12 14 14 3 16 13 17 9 9 19 13 18 11 
11 12 19 4 8 15 11 0 10 1 10 6 7 19 6 6 4 6 16 7 10 19 2 13 3 12 17 10 1 13 
17 17 2 15 13 0 14 19 0 4 2 17 16 18 2 9 3 3 11 12 4 19 6 16 1 10 10 6 5 16 
3 3 9 6 19 12 6 11 15 12 3 11 10 13 3 3 16 16 19 17 3 10 7 15 9 19 6 8 8 9 
3 17 9 7 16 13 16 14 4 5 19 13 10 16 11 19 18 14 14 14 10 15 13 6 5 3 18 15 8 12 
7 5 10 14 9 18 17 8 8 12 19 7 8 11 2 15 19 4 15 16 13 10 12 10 1 18 2 1 1 6 
13 16 9 4 15 9 19 14 7 18 5 0 8 13 8 9 10 19 0 5 10 16 16 19 8 14 16 10 11 6 
6 18 13 3 2 8 6 3 7 6 3 17 17 16 15 18 13 6 1 7 3 17 6 0 7 11 17 5 8 12 
3 16 3 19 19 7 15 16 13 15 7 6 6 13 0 13 8 6 11 12 6 10 19 15 15 16 8 7 14 8 
15 4 7 12 10 4 16 2 7 2 13 14 7 17 17 11 12 0 3 11 12 9 12 10 17 13 0 3 11 5 
15 17 2 19 2 10 6 15 2 16 6 3 4 6 18 18 1 4 13 6 5 13 6 5 12 4 13 8 9 0 
10 12 7 16 3 2 15 9 3 11 8 17 17 16 12 13 6 12 0 13 18 15 7 11 11 1 12 16 15 11 
10 5 4 8 3 15 0 9 14 0 19 2 2 4 12 7 16 15 10 5 5 0 14 2 6 9 18 17 6 9 
14 3 8 13 3 10 15 18 2 9 7 6 8 18 4 17 0 8 0 6 7 5 11 18 14 1 1 2 5 3 
5 4 1 5 14 13 3 10 6 7 15 0 13 18 14 14 10 1 5 12 18 2 5 4 2 7 1 11 15 3 

113 113 
2 5 21 
2 7 24 
2 4 21 
2 1 15 
2 17 11 
2 16 18 
2 21 22 
2 18 15 
2 16 17 
2 2 23 
2 24 25 
2 19 21 
2 1 14 
2 26 14 
2 17 2 
2 17 4 
2 19 29 
2 9 13 
2 0 22 
2 2 22 
2 23 15 
2 3 14 
2 25 28 
2 4 24 
2 2 14 
2 10 12 
2 16 9 
2 21 29 
2 18 14 
2 21 6 
2 1 18 
2 5 10 
2 6 12 
2 1 3 
2 10 27 
2 6 27 
2 18 15 
2 16 24 
2 24 29 
2 20 21 
2 7 28 
2 4 9 
2 5 26 
2 20 8 
2 4 29 
2 26 14 
2 25 10 
2 2 7 
2 1 2 
2 5 7 
2 24 13 
2 16 3 
2 5 6 
2 18 21 
2 9 10 
2 0 24 
2 22 13 
2 10 28 
2 17 7 
2 27 13 
2 7 29 
2 0 23 
2 17 13 
2 18 15 
2 27 13 
2 21 14 
2 19 13 
2 11 15 
2 26 29 
2 18 20 
2 2 10 
2 3 24 
2 9 12 
2 17 18 
2 21 12 
2 19 14 
2 6 13 
2 6 15 
2 6 25 
2 2 13 
2 26 28 
2 2 20 
2 3 24 
2 25 12 
2 0 22 
2 10 15 
2 9 25 
2 21 26 
2 22 13 
2 0 21 
2 1 23 
2 2 9 
2 6 28 
2 18 8 
2 21 29 
2 2 27 
2 2 22 
2 12 15 
2 9 28 
2 21 14 
2 19 24 
2 17 4 
2 2 12 
2 18 29 
2 22 11 
2 2 11 
2 18 22 
2 25 26 
2 0 20 
2 20 25 
2 6 9 
2 5 24 
2 19 15 

2 1 27 
2 2 13 
2 18 6 
2 0 24 
2 0 23 
2 8 11 
2 25 11 
2 3 28 
2 1 28 
2 12 13 
2 2 3 
2 21 10 
2 1 20 
2 18 24 
2 9 27 
2 5 13 
2 9 15 
2 16 6 
2 4 13 
2 5 10 
2 24 8 
2 22 15 
2 4 5 
2 18 7 
2 5 24 
2 1 18 
2 17 11 
2 22 8 
2 20 21 
2 20 7 
2 9 11 
2 21 5 
2 0 1 
2 1 20 
2 6 11 
2 1 25 
2 16 11 
2 19 20 
2 19 20 
2 0 28 
2 3 10 
2 8 26 
2 10 12 
2 26 28 
2 17 11 
2 4 22 
2 0 13 
2 11 29 
2 2 19 
2 5 9 
2 16 27 
2 17 3 
2 3 19 
2 4 11 
2 4 14 
2 6 9 
2 3 28 
2 7 14 
2 3 8 
2 1 14 
2 20 21 
2 2 13 
2 5 14 
2 3 24 
2 4 15 
2 17 23 
2 0 22 
2 4 15 
2 24 25 
2 1 27 
2 17 18 
2 0 18 
2 16 17 
2 1 28 
2 18 8 
2 1 22 
2 3 19 
2 16 13 
2 5 11 
2 2 25 
2 20 12 
2 9 28 
2 2 27 
2 5 22 
2 18 10 
2 0 16 
2 0 12 
2 17 14 
2 16 27 
2 21 24 
2 18 5 
2 23 13 
2 17 20 
2 6 12 
2 17 29 
2 24 8 
2 19 21 
2 10 15 
2 0 19 
2 21 14 
2 26 29 
2 1 12 
2 4 21 
2 20 13 
2 17 26 
2 1 22 
2 7 11 
2 22 27 
2 7 11 
2 23 11 
2 7 25 
2 29 14 
2 6 13 
