20 true

9 16 16 1 3 14 17 18 7 3 16 3 7 15 3 6 8 2 18 2 
4 8 17 10 11 1 6 6 9 2 18 5 9 5 5 8 1 3 11 1 
8 8 9 2 15 6 14 17 9 3 6 5 1 2 7 15 11 19 2 18 
8 17 2 13 6 3 12 9 4 9 12 17 11 19 12 10 0 0 3 12 
2 0 18 17 7 19 19 18 15 11 19 18 16 15 18 10 14 8 1 9 
4 0 13 13 12 4 2 14 14 7 11 18 6 18 14 9 14 19 18 14 
5 14 2 0 1 15 16 5 13 3 2 19 16 15 10 1 12 5 9 10 
15 3 5 6 7 18 8 0 11 17 12 2 0 17 7 18 12 17 18 17 
10 7 9 0 12 4 13 12 12 15 1 2 19 8 0 3 18 13 14 5 
11 17 4 12 10 16 3 18 19 1 16 7 13 7 14 8 8 4 1 8 
10 11 13 15 16 6 3 3 12 3 10 5 19 11 1 9 14 9 9 7 
14 8 12 10 15 12 5 16 15 6 18 1 11 15 6 19 18 10 2 6 
3 17 14 8 7 17 17 12 6 18 19 2 4 8 11 3 5 2 5 10 
16 6 9 16 9 19 5 4 9 5 19 16 9 17 18 15 6 12 9 16 
6 17 3 2 0 9 19 8 4 14 1 10 4 18 13 5 9 1 3 9 
15 12 12 8 15 1 19 0 8 2 11 5 13 19 17 8 15 1 4 4 
4 18 13 6 15 5 3 13 9 14 2 2 5 10 9 19 4 7 7 3 
15 15 0 9 3 15 7 7 4 18 4 17 16 17 0 19 13 17 4 2 
0 12 8 15 19 4 17 14 0 14 7 3 10 12 5 6 9 13 17 6 
9 13 18 7 14 9 17 17 18 9 5 4 6 13 11 19 3 6 11 7 

47 47 
2 1 15 
2 0 18 
2 18 11 
2 2 15 
2 4 5 
2 17 11 
2 2 15 
2 2 3 
2 3 8 
2 5 10 
2 18 13 
2 1 19 
2 18 13 
2 2 19 
2 19 6 
2 16 7 
2 18 11 
2 2 5 
2 9 13 
2 16 10 
2 6 14 
2 19 13 
2 0 13 
2 16 11 
2 17 6 
2 18 15 
2 10 11 
2 9 15 
2 18 11 
2 5 10 
2 19 15 
2 2 13 
2 1 12 
2 17 19 
2 10 15 
2 0 5 
2 17 11 
2 17 8 
2 16 0 
2 16 1 
2 8 10 
2 3 8 
2 0 14 
2 17 13 
2 19 10 
2 16 1 
2 2 14 

2 19 6 
2 11 15 
2 2 15 
2 17 10 
2 4 5 
2 2 19 
2 1 12 
2 8 9 
2 1 3 
2 17 12 
2 17 6 
2 17 3 
2 2 13 
2 6 15 
2 4 5 
2 2 11 
2 18 13 
2 1 17 
2 0 15 
2 19 7 
2 8 10 
2 3 10 
2 1 11 
2 1 7 
2 1 6 
2 0 13 
2 3 11 
2 18 12 
2 19 15 
2 0 4 
2 7 11 
2 11 13 
2 0 14 
2 1 14 
2 16 15 
2 0 7 
2 4 13 
2 4 9 
2 4 12 
2 19 5 
2 19 6 
2 0 18 
2 16 5 
2 16 4 
2 16 0 
2 0 11 
2 3 9 
