20 true

9 19 14 19 10 13 8 11 2 8 7 10 11 9 12 9 5 16 3 14 
5 15 6 13 18 1 6 1 3 13 10 10 8 1 8 16 15 8 16 6 
4 15 9 2 13 6 19 9 10 12 8 9 13 10 1 8 19 19 9 8 
11 19 17 14 8 18 7 17 9 8 0 2 13 19 19 1 11 7 7 17 
5 7 5 0 4 16 14 15 4 16 13 11 8 3 4 11 11 1 16 10 
12 7 6 3 11 18 18 3 16 10 13 9 16 1 6 1 11 2 19 4 
11 1 19 0 0 19 10 14 12 9 3 18 18 7 7 0 8 16 19 8 
17 9 11 16 16 7 1 8 10 19 10 19 13 19 14 1 12 6 19 14 
17 15 16 5 17 8 15 12 5 3 9 0 18 19 9 2 7 19 8 18 
7 9 15 1 4 8 0 12 8 6 19 17 2 19 1 14 4 6 15 6 
0 14 4 7 11 12 10 16 5 14 3 4 4 9 3 2 18 9 11 13 
0 4 12 1 13 3 8 11 15 7 10 7 19 15 12 7 7 0 1 12 
18 19 18 5 18 0 7 3 5 11 0 15 17 12 19 12 17 11 11 4 
1 14 18 10 19 9 17 14 7 19 2 2 11 6 17 7 2 4 3 11 
15 4 14 17 3 17 6 7 4 4 17 13 0 15 0 13 1 15 16 12 
12 17 6 6 14 17 17 1 9 17 2 9 10 1 17 6 10 16 14 10 
12 0 0 7 15 12 15 1 11 1 5 9 13 17 12 9 12 6 5 8 
3 13 9 7 19 18 4 10 9 13 7 11 3 15 0 4 10 1 4 5 
4 10 3 4 16 15 1 7 9 19 15 16 12 12 4 11 15 7 13 11 
4 0 16 6 6 2 16 13 19 10 16 16 17 12 8 14 19 6 18 10 

49 49 
2 18 19 
2 19 14 
2 18 19 
2 7 9 
2 9 10 
2 1 12 
2 0 5 
2 0 6 
2 17 9 
2 1 10 
2 16 2 
2 3 13 
2 11 13 
2 11 15 
2 0 10 
2 4 10 
2 17 14 
2 7 12 
2 2 13 
2 16 18 
2 8 13 
2 19 5 
2 2 15 
2 17 11 
2 0 14 
2 18 19 
2 5 15 
2 2 14 
2 18 4 
2 5 10 
2 16 5 
2 12 15 
2 16 15 
2 16 5 
2 3 4 
2 19 14 
2 9 13 
2 2 15 
2 19 15 
2 18 10 
2 19 8 
2 19 10 
2 13 15 
2 10 15 
2 2 12 
2 19 3 
2 3 11 
2 2 11 
2 0 7 

2 7 8 
2 17 10 
2 2 7 
2 6 10 
2 8 15 
2 4 7 
2 13 14 
2 0 4 
2 3 12 
2 8 11 
2 9 12 
2 14 15 
2 7 9 
2 17 13 
2 2 4 
2 17 13 
2 5 6 
2 12 15 
2 18 10 
2 0 6 
2 6 14 
2 8 12 
2 5 14 
2 4 12 
2 4 6 
2 0 8 
2 7 13 
2 2 7 
2 7 12 
2 19 11 
2 17 5 
2 0 18 
2 2 5 
2 0 1 
2 17 9 
2 0 9 
2 1 19 
2 10 12 
2 18 14 
2 1 5 
2 4 7 
2 17 9 
2 6 10 
2 5 11 
2 0 8 
2 17 12 
2 4 9 
2 1 18 
2 5 7 
