15 true

0 0 0 15 6 19 15 14 2 6 15 6 17 6 1 
19 18 16 13 9 0 0 3 17 19 13 12 14 19 18 
0 16 10 3 5 18 11 0 8 17 15 8 14 6 12 
14 16 3 12 15 15 10 4 5 6 8 4 17 1 15 
15 13 17 0 10 16 19 10 0 19 10 16 16 13 3 
18 5 5 5 1 1 12 9 11 12 2 8 14 16 13 
18 1 14 15 4 9 18 4 12 9 7 14 16 7 8 
5 8 16 14 6 11 12 19 18 15 11 11 4 11 7 
0 13 8 8 5 12 5 3 0 3 10 14 10 19 13 
9 19 19 18 19 19 15 11 7 16 9 18 13 0 15 
7 9 14 15 10 18 16 16 6 0 11 3 12 7 10 
1 12 4 16 16 3 13 16 4 6 18 7 0 2 14 
7 2 14 15 8 1 0 2 18 1 15 2 1 10 12 
10 2 17 9 14 17 17 8 5 1 19 4 16 7 15 
13 18 9 3 4 16 5 19 15 5 9 12 2 9 1 

30 30 
2 10 12 
2 2 6 
2 9 11 
2 4 14 
2 2 12 
2 13 14 
2 2 13 
2 1 4 
2 9 11 
2 10 11 
2 0 10 
2 2 3 
2 0 9 
2 8 11 
2 2 8 
2 2 13 
2 5 6 
2 0 9 
2 6 8 
2 5 11 
2 7 12 
2 2 14 
2 0 3 
2 2 13 
2 8 11 
2 0 12 
2 1 4 
2 9 11 
2 8 9 
2 8 11 

2 1 9 
2 2 14 
2 3 10 
2 4 13 
2 2 9 
2 3 9 
2 3 6 
2 1 8 
2 0 13 
2 1 12 
2 0 6 
2 4 11 
2 10 13 
2 7 8 
2 6 14 
2 0 8 
2 1 14 
2 0 14 
2 3 10 
2 5 7 
2 1 12 
2 2 14 
2 1 9 
2 1 12 
2 1 6 
2 8 12 
2 6 11 
2 1 5 
2 3 5 
2 9 14 
