25 true

10 6 0 2 17 9 11 3 3 16 15 11 10 13 1 1 9 0 2 4 5 8 18 1 18 
9 8 13 10 15 2 3 11 14 2 12 4 0 16 16 11 2 2 15 17 9 12 9 5 10 
14 8 11 11 14 15 8 12 0 9 15 14 1 0 13 15 6 18 1 2 12 17 14 11 13 
10 5 7 16 14 7 19 18 3 16 13 15 1 17 19 13 16 10 4 7 17 19 0 10 5 
3 14 8 6 11 18 14 1 17 5 8 0 4 15 4 8 12 0 14 10 10 6 13 19 9 
16 5 8 5 3 13 17 15 3 16 6 1 18 4 18 3 13 14 4 12 3 13 4 17 8 
3 0 7 8 8 15 9 1 0 1 12 17 18 9 9 1 17 3 5 6 13 13 2 2 2 
1 0 12 15 17 12 15 2 13 11 6 6 6 12 0 13 10 8 15 11 13 19 8 3 4 
14 7 0 17 3 1 12 13 0 11 7 17 1 11 12 11 10 13 12 5 17 2 0 9 10 
1 18 0 13 14 2 4 16 16 6 5 1 2 16 18 10 6 6 0 4 19 12 0 13 2 
0 4 10 3 9 12 5 2 4 7 4 9 2 5 3 15 10 2 1 3 10 11 11 19 4 
11 17 0 3 13 13 15 5 2 1 11 12 5 6 6 6 3 6 16 18 5 18 8 18 14 
1 14 9 7 3 10 9 14 8 19 11 1 8 12 11 14 15 13 15 14 5 10 14 7 9 
7 14 1 5 6 9 1 16 18 13 16 1 7 9 13 8 19 3 6 19 4 15 13 11 10 
6 6 16 5 12 11 6 8 19 15 12 9 8 3 14 14 1 13 13 18 19 15 0 10 8 
14 4 19 2 1 9 9 17 5 6 12 18 17 3 6 7 3 7 6 12 8 6 11 19 12 
16 19 1 7 0 14 17 10 5 18 6 8 9 0 1 7 9 9 9 9 3 2 16 4 9 
12 3 19 13 16 12 12 18 6 12 8 9 13 2 14 18 17 15 13 0 9 1 2 9 19 
1 18 0 10 4 19 3 13 9 9 2 6 2 5 5 2 5 6 14 10 3 12 12 1 11 
2 19 0 5 5 18 5 19 15 3 7 15 0 9 9 18 14 0 4 3 16 2 5 17 6 
2 17 16 14 12 11 19 16 11 8 1 16 13 2 10 11 11 14 2 8 3 16 16 13 3 
11 10 16 7 1 17 14 7 19 10 9 12 8 11 5 14 15 8 10 15 19 15 1 10 7 
15 3 5 2 6 3 2 2 10 6 5 9 3 7 1 11 18 7 0 2 15 12 13 10 10 
14 1 12 0 1 16 11 4 13 1 13 13 14 10 2 5 11 9 9 1 5 2 7 16 0 
5 0 16 12 19 17 9 12 13 10 10 0 18 4 4 6 2 4 13 19 11 19 8 5 14 

81 81 
2 17 7 
2 0 15 
2 24 11 
2 3 21 
2 19 12 
2 2 12 
2 0 3 
2 21 11 
2 6 7 
2 6 22 
2 24 15 
2 6 14 
2 23 13 
2 7 9 
2 0 16 
2 0 1 
2 1 23 
2 12 13 
2 7 8 
2 1 4 
2 5 14 
2 18 10 
2 8 12 
2 9 13 
2 23 12 
2 9 13 
2 17 15 
2 0 14 
2 17 8 
2 1 8 
2 20 14 
2 7 9 
2 9 15 
2 20 24 
2 4 12 
2 17 20 
2 1 11 
2 2 5 
2 20 7 
2 5 7 
2 23 9 
2 18 15 
2 17 1 
2 5 13 
2 8 13 
2 4 22 
2 5 13 
2 2 8 
2 1 23 
2 5 24 
2 22 8 
2 12 14 
2 21 22 
2 16 23 
2 21 8 
2 0 8 
2 6 24 
2 0 1 
2 23 12 
2 0 21 
2 7 24 
2 16 18 
2 2 20 
2 7 8 
2 20 10 
2 20 14 
2 19 15 
2 20 15 
2 2 20 
2 4 7 
2 2 13 
2 16 19 
2 3 10 
2 16 15 
2 3 11 
2 17 18 
2 1 2 
2 4 13 
2 2 23 
2 7 24 
2 9 10 

2 0 7 
2 21 12 
2 21 23 
2 18 8 
2 2 8 
2 6 11 
2 16 18 
2 10 11 
2 17 14 
2 20 22 
2 5 10 
2 5 13 
2 4 10 
2 23 10 
2 3 12 
2 2 22 
2 20 8 
2 16 19 
2 24 15 
2 19 9 
2 18 23 
2 4 23 
2 20 23 
2 19 7 
2 4 23 
2 9 14 
2 16 17 
2 22 12 
2 1 5 
2 2 22 
2 0 19 
2 23 24 
2 17 4 
2 18 20 
2 22 7 
2 17 11 
2 23 24 
2 24 13 
2 0 4 
2 0 10 
2 0 9 
2 7 10 
2 17 21 
2 0 5 
2 24 10 
2 0 5 
2 1 7 
2 16 24 
2 5 6 
2 5 14 
2 18 3 
2 18 2 
2 20 10 
2 21 14 
2 1 6 
2 22 13 
2 16 23 
2 23 12 
2 16 11 
2 4 24 
2 2 11 
2 4 6 
2 17 21 
2 5 14 
2 17 21 
2 22 13 
2 20 22 
2 16 21 
2 16 24 
2 6 23 
2 4 8 
2 3 6 
2 9 10 
2 6 11 
2 4 12 
2 1 7 
2 16 24 
2 17 12 
2 16 3 
2 6 10 
2 18 15 
