15 true

11 19 5 18 11 5 5 16 15 4 13 0 14 0 15 
1 13 15 17 12 13 1 7 11 3 0 15 9 19 14 
18 15 1 1 10 10 18 0 12 18 14 6 0 15 14 
16 18 2 18 7 12 11 8 15 9 12 5 7 6 16 
8 18 17 14 4 7 2 0 9 1 9 15 2 14 7 
4 5 1 13 12 10 13 19 11 2 7 1 11 17 17 
17 14 1 17 12 13 2 18 8 14 15 15 3 12 6 
7 16 4 10 5 11 5 14 6 6 3 19 17 12 7 
18 19 6 9 8 4 5 16 4 4 2 2 8 17 6 
2 11 10 4 14 17 3 4 4 18 13 3 15 2 19 
12 11 8 8 15 9 2 2 16 0 14 12 5 17 3 
5 0 13 5 12 6 4 9 18 9 6 6 8 17 6 
7 2 16 15 8 7 16 14 11 11 3 13 6 13 18 
9 3 19 0 0 18 6 18 7 2 2 15 12 4 19 
15 11 6 6 4 14 18 12 14 16 16 18 1 1 1 

26 26 
2 1 7 
2 6 8 
2 5 10 
2 3 4 
2 8 12 
2 2 5 
2 8 11 
2 0 6 
2 8 9 
2 1 3 
2 4 8 
2 1 5 
2 0 2 
2 1 12 
2 4 11 
2 3 11 
2 6 9 
2 0 4 
2 1 5 
2 2 4 
2 3 9 
2 6 14 
2 5 6 
2 6 12 
2 7 9 
2 4 13 

2 0 10 
2 8 9 
2 0 10 
2 0 5 
2 6 7 
2 0 14 
2 2 5 
2 6 9 
2 0 6 
2 0 3 
2 1 6 
2 6 10 
2 5 11 
2 2 12 
2 4 10 
2 1 6 
2 0 1 
2 3 11 
2 4 13 
2 4 6 
2 0 7 
2 10 12 
2 5 9 
2 7 12 
2 9 14 
2 4 13 
