20 true

17 16 2 8 5 6 13 15 3 10 5 2 14 5 14 7 15 14 14 4 
5 6 2 6 4 4 11 4 0 10 2 9 18 11 13 1 2 9 9 12 
14 10 2 19 15 11 13 4 19 11 10 11 8 19 7 5 19 16 13 10 
2 7 10 3 5 19 1 12 0 7 6 0 19 2 15 0 8 8 6 12 
0 18 14 2 15 1 15 0 15 14 10 13 2 10 7 6 10 15 7 7 
4 15 7 0 8 19 12 5 13 16 5 0 18 11 4 2 10 9 11 6 
13 12 0 0 1 6 13 4 15 10 17 2 15 12 10 0 8 12 0 12 
5 2 10 13 12 13 6 7 12 6 19 8 19 1 8 8 15 4 14 17 
15 2 11 6 19 7 14 5 5 7 12 13 6 9 5 12 10 4 1 5 
7 0 16 16 5 17 12 4 6 8 8 15 10 5 18 5 18 13 1 14 
3 11 5 11 9 17 5 12 12 14 19 4 7 1 7 12 19 19 8 2 
11 6 3 17 7 19 11 9 12 1 17 4 19 13 7 19 14 6 11 11 
7 18 6 2 12 11 10 15 1 18 11 4 19 17 0 16 18 13 15 13 
19 11 15 5 16 17 1 19 1 11 17 2 12 5 9 1 8 12 19 12 
14 8 17 11 5 8 0 11 16 8 9 11 15 19 18 2 6 17 4 15 
18 15 2 2 5 7 18 2 5 0 9 13 12 15 5 2 16 4 15 7 
7 2 16 19 19 18 15 8 18 4 5 7 12 7 13 10 10 10 14 5 
6 12 3 10 2 13 2 16 14 19 19 3 13 2 4 2 17 12 10 10 
16 2 9 5 10 5 12 5 8 7 6 12 9 15 16 4 0 9 12 17 
6 8 18 1 12 13 5 12 6 18 1 4 3 7 15 13 3 19 13 8 

49 49 
2 3 14 
2 17 11 
2 0 2 
2 3 9 
2 16 13 
2 9 15 
2 13 14 
2 19 15 
2 16 13 
2 6 14 
2 17 11 
2 16 14 
2 19 13 
2 1 2 
2 12 13 
2 6 8 
2 6 7 
2 5 13 
2 0 11 
2 2 13 
2 19 6 
2 3 4 
2 0 7 
2 12 15 
2 1 5 
2 19 13 
2 2 3 
2 18 3 
2 19 15 
2 8 14 
2 1 3 
2 3 4 
2 18 3 
2 2 3 
2 9 13 
2 17 3 
2 9 14 
2 2 18 
2 11 14 
2 2 12 
2 2 13 
2 7 9 
2 18 14 
2 10 11 
2 18 3 
2 1 3 
2 16 14 
2 18 10 
2 3 14 

2 3 12 
2 11 12 
2 1 11 
2 2 6 
2 0 9 
2 3 14 
2 19 13 
2 0 3 
2 0 11 
2 2 12 
2 5 12 
2 13 15 
2 18 13 
2 17 19 
2 3 8 
2 19 5 
2 0 5 
2 18 15 
2 0 9 
2 17 12 
2 1 8 
2 9 11 
2 3 13 
2 3 6 
2 5 7 
2 5 14 
2 16 11 
2 5 8 
2 17 12 
2 0 3 
2 4 15 
2 6 7 
2 8 11 
2 7 11 
2 4 6 
2 7 10 
2 17 6 
2 0 13 
2 1 17 
2 1 19 
2 19 14 
2 18 2 
2 3 8 
2 0 5 
2 4 7 
2 9 15 
2 4 15 
2 10 11 
2 18 8 
