15 true

5 1 2 3 1 2 10 1 16 6 15 14 15 16 3 
15 17 15 17 17 2 4 14 7 2 11 17 18 14 15 
16 12 9 16 3 18 16 12 11 0 14 9 16 16 18 
10 17 1 15 1 1 9 4 3 12 0 6 6 3 19 
17 17 5 10 13 2 12 11 5 9 13 3 14 6 16 
8 14 5 18 0 11 3 4 3 19 14 19 7 4 6 
1 6 8 7 5 2 19 6 15 6 6 19 7 17 19 
11 4 12 6 19 3 18 14 15 4 4 16 5 16 9 
14 13 5 0 3 17 15 18 10 0 10 0 1 13 9 
13 17 17 12 11 7 11 4 11 6 15 14 11 16 8 
13 1 8 3 0 8 1 8 4 11 19 7 18 16 9 
15 8 2 13 7 16 9 7 18 5 12 12 17 2 15 
8 12 15 6 11 11 6 2 0 2 6 17 13 18 17 
18 17 18 15 5 10 17 8 7 9 11 7 12 12 5 
9 10 19 11 2 16 18 12 11 9 6 16 19 13 12 

29 29 
2 5 10 
2 5 10 
2 13 14 
2 1 3 
2 8 11 
2 1 13 
2 3 11 
2 1 3 
2 6 11 
2 5 11 
2 4 14 
2 12 14 
2 11 12 
2 3 11 
2 2 7 
2 0 5 
2 5 14 
2 0 12 
2 0 10 
2 5 10 
2 2 13 
2 0 14 
2 0 12 
2 1 3 
2 3 8 
2 4 7 
2 2 7 
2 10 11 
2 2 3 

2 13 14 
2 3 5 
2 9 10 
2 3 14 
2 0 3 
2 5 6 
2 8 9 
2 4 5 
2 12 14 
2 4 5 
2 6 13 
2 4 5 
2 7 10 
2 3 5 
2 0 2 
2 3 13 
2 1 2 
2 4 10 
2 4 7 
2 5 12 
2 2 12 
2 5 9 
2 2 9 
2 1 8 
2 0 7 
2 0 6 
2 11 13 
2 5 6 
2 0 8 
