15 true

15 5 18 2 7 7 16 6 15 7 14 8 1 12 4 
3 10 3 5 9 8 15 6 11 10 18 14 16 19 9 
10 10 9 3 11 1 10 17 1 9 17 19 9 2 15 
6 16 7 14 6 14 2 8 0 2 17 10 0 11 7 
16 8 11 4 19 7 9 10 15 9 5 2 1 12 2 
9 1 6 9 8 6 7 19 3 8 0 16 12 14 7 
3 0 17 4 15 12 6 0 4 15 10 6 4 2 16 
3 17 5 9 17 19 8 10 6 18 10 9 0 18 5 
4 0 14 11 13 13 17 5 2 17 4 2 12 16 2 
5 14 9 7 9 1 4 0 0 10 8 3 10 3 11 
8 11 7 18 3 18 11 18 4 0 13 7 5 8 2 
7 13 10 8 13 3 2 10 11 18 2 2 19 19 4 
5 15 19 10 1 13 2 3 1 14 2 8 11 13 11 
1 4 17 1 3 8 1 18 7 15 8 18 18 0 7 
3 6 7 17 1 17 6 16 10 12 13 17 17 3 3 

30 30 
2 1 5 
2 1 10 
2 7 10 
2 0 14 
2 4 14 
2 11 13 
2 8 12 
2 2 14 
2 1 13 
2 0 10 
2 6 8 
2 0 12 
2 3 4 
2 5 9 
2 13 14 
2 7 11 
2 1 7 
2 11 12 
2 5 6 
2 7 11 
2 10 12 
2 6 10 
2 2 12 
2 2 10 
2 9 14 
2 1 9 
2 9 11 
2 5 11 
2 5 6 
2 4 6 

2 10 11 
2 10 14 
2 7 12 
2 12 13 
2 6 7 
2 2 14 
2 9 14 
2 4 12 
2 1 4 
2 9 12 
2 0 3 
2 12 14 
2 2 12 
2 12 14 
2 0 13 
2 8 14 
2 10 12 
2 2 10 
2 7 12 
2 7 14 
2 4 14 
2 0 11 
2 1 2 
2 2 11 
2 7 10 
2 5 14 
2 3 8 
2 2 7 
2 1 13 
2 8 13 
