15 true

9 6 19 12 2 6 3 16 9 0 0 5 5 10 8 
6 15 3 1 2 10 15 8 18 13 5 3 13 2 11 
18 7 18 17 10 3 5 14 18 9 5 1 18 10 15 
13 8 8 14 6 6 0 11 17 2 5 7 6 17 14 
13 9 12 19 5 16 1 18 13 19 13 19 16 4 13 
1 10 2 0 14 8 19 7 9 17 0 6 11 7 0 
14 4 2 0 2 16 3 19 15 3 7 16 12 5 9 
1 7 16 12 3 11 13 1 3 0 17 5 18 6 0 
2 10 15 19 12 6 16 1 4 8 16 8 18 11 9 
17 9 3 3 3 0 3 0 11 18 18 6 17 2 14 
16 9 10 8 19 4 0 3 15 19 14 6 12 15 13 
19 16 9 5 11 2 10 4 4 5 6 9 1 4 16 
2 2 9 2 18 19 16 5 10 8 6 1 8 6 7 
11 0 10 12 6 7 19 3 16 8 9 2 4 12 0 
0 7 5 3 17 5 0 9 9 14 16 18 16 14 10 

27 27 
2 2 14 
2 6 14 
2 3 7 
2 5 11 
2 1 2 
2 2 13 
2 8 13 
2 4 12 
2 0 9 
2 2 13 
2 3 6 
2 4 10 
2 11 12 
2 0 6 
2 4 11 
2 7 8 
2 2 5 
2 3 4 
2 12 13 
2 5 7 
2 8 10 
2 2 6 
2 1 12 
2 8 12 
2 9 14 
2 4 10 
2 2 10 

2 12 13 
2 0 3 
2 6 10 
2 6 8 
2 0 7 
2 2 5 
2 7 14 
2 0 4 
2 3 5 
2 3 9 
2 5 8 
2 0 12 
2 2 3 
2 11 12 
2 11 14 
2 2 8 
2 8 9 
2 1 14 
2 1 5 
2 2 8 
2 2 3 
2 10 14 
2 5 7 
2 5 7 
2 5 8 
2 1 9 
2 2 5 
