25 true

18 10 18 5 15 8 18 9 6 19 7 9 9 15 11 1 6 10 0 4 3 13 11 16 6 
17 12 16 2 14 0 9 10 10 12 7 0 14 16 18 3 14 17 12 16 11 18 6 10 2 
10 8 0 6 17 11 1 2 9 14 13 2 6 8 2 18 0 2 18 6 8 2 8 18 11 
10 15 9 0 13 17 7 14 0 1 15 8 12 7 10 4 19 18 4 10 10 6 17 11 5 
11 8 13 6 8 9 11 16 16 1 10 12 13 0 4 6 18 3 13 3 2 11 14 17 12 
9 10 14 2 19 12 17 10 13 17 14 4 0 1 3 13 10 9 19 5 14 15 16 1 10 
7 1 13 1 7 13 11 18 8 2 3 19 6 12 5 1 14 9 4 8 1 17 13 0 2 
2 8 18 4 6 10 2 12 16 18 1 11 13 3 6 14 6 5 11 6 4 19 16 13 4 
16 3 8 6 18 13 10 2 17 11 8 12 17 16 4 9 17 11 3 14 16 14 10 13 9 
8 12 8 13 4 6 8 16 16 0 19 8 0 13 7 16 4 10 19 13 1 10 12 1 4 
8 11 14 14 2 14 2 5 1 13 8 3 18 19 3 13 4 2 18 3 0 14 12 9 14 
19 1 8 4 2 10 2 12 17 5 10 15 15 15 8 8 4 6 3 3 19 12 9 7 10 
9 7 3 6 15 7 0 8 0 6 16 19 16 1 19 12 0 11 4 10 0 6 2 11 4 
8 3 18 1 7 17 5 3 16 7 14 0 8 1 15 19 11 8 2 7 19 1 10 8 17 
2 13 16 15 18 9 4 15 13 19 11 14 8 3 6 18 6 5 17 3 11 6 6 12 17 
15 1 0 17 11 7 1 10 13 2 1 9 13 0 6 2 11 17 15 12 14 6 17 19 6 
5 7 15 4 6 12 7 0 18 12 14 4 14 18 10 12 3 18 7 7 10 4 15 1 11 
19 5 7 8 5 19 12 3 4 12 8 16 10 11 8 14 12 5 14 14 11 1 19 14 4 
12 4 17 19 1 14 12 16 16 5 3 14 17 13 7 12 13 5 11 17 14 2 17 2 7 
6 18 10 19 8 17 12 9 17 4 8 19 10 3 9 15 16 5 17 2 17 5 6 17 7 
3 8 7 6 18 9 19 12 17 1 14 10 2 1 16 6 4 17 15 1 9 0 16 18 3 
12 4 16 5 7 19 10 14 7 0 6 6 4 2 8 9 17 16 2 3 8 6 8 12 4 
10 18 1 15 5 7 15 11 10 5 7 8 11 17 15 10 14 9 6 2 6 15 10 3 4 
8 10 11 7 13 12 6 2 2 9 11 8 9 18 10 13 6 0 6 18 12 16 8 9 13 
1 10 18 19 7 18 6 14 3 16 9 7 9 14 13 7 16 12 15 17 19 7 11 9 4 

78 78 
2 19 14 
2 19 8 
2 1 8 
2 0 12 
2 10 12 
2 5 9 
2 21 11 
2 0 19 
2 5 13 
2 16 17 
2 1 23 
2 18 20 
2 4 12 
2 16 19 
2 24 13 
2 1 23 
2 0 11 
2 16 14 
2 23 8 
2 6 12 
2 17 18 
2 17 2 
2 23 12 
2 16 21 
2 17 15 
2 19 14 
2 17 10 
2 2 12 
2 4 11 
2 20 4 
2 23 12 
2 17 12 
2 22 10 
2 21 23 
2 7 10 
2 18 13 
2 22 15 
2 2 7 
2 0 5 
2 5 14 
2 1 8 
2 2 6 
2 10 13 
2 23 12 
2 4 15 
2 7 8 
2 0 14 
2 1 18 
2 18 5 
2 17 13 
2 9 13 
2 5 9 
2 23 14 
2 0 16 
2 2 20 
2 2 7 
2 2 12 
2 18 12 
2 5 13 
2 19 8 
2 7 14 
2 16 23 
2 2 20 
2 16 14 
2 24 14 
2 24 10 
2 16 18 
2 18 9 
2 20 23 
2 19 12 
2 2 5 
2 16 14 
2 16 24 
2 20 6 
2 16 18 
2 1 13 
2 2 15 
2 3 21 

2 3 15 
2 20 12 
2 19 23 
2 1 20 
2 1 20 
2 23 9 
2 2 12 
2 14 15 
2 23 12 
2 21 15 
2 1 3 
2 9 13 
2 0 5 
2 19 21 
2 17 14 
2 0 12 
2 6 9 
2 3 21 
2 18 19 
2 16 7 
2 3 22 
2 6 13 
2 20 12 
2 0 15 
2 18 7 
2 0 4 
2 3 13 
2 2 6 
2 19 13 
2 2 10 
2 5 12 
2 4 13 
2 7 24 
2 21 15 
2 16 12 
2 23 12 
2 22 15 
2 1 5 
2 0 21 
2 6 23 
2 20 6 
2 3 24 
2 16 8 
2 18 24 
2 24 11 
2 18 6 
2 24 15 
2 16 3 
2 2 14 
2 2 10 
2 7 8 
2 17 20 
2 4 11 
2 1 2 
2 16 22 
2 21 13 
2 16 17 
2 2 18 
2 17 11 
2 23 24 
2 21 13 
2 20 9 
2 1 18 
2 5 7 
2 16 4 
2 17 11 
2 6 10 
2 2 20 
2 0 10 
2 5 6 
2 3 21 
2 21 15 
2 4 10 
2 17 18 
2 1 20 
2 7 8 
2 2 15 
2 0 4 
