15 true

9 12 19 18 0 6 15 18 17 5 16 3 19 3 15 
6 4 15 15 8 8 3 11 15 4 7 11 5 0 9 
7 13 15 19 8 5 11 16 1 4 15 17 2 18 10 
11 15 4 6 7 0 16 4 16 3 18 16 16 11 3 
18 13 4 4 10 17 15 16 7 7 0 8 18 17 3 
7 13 4 16 11 14 16 17 17 15 15 2 5 4 10 
12 18 15 8 6 19 11 10 14 14 13 19 19 18 6 
1 15 0 5 6 0 11 15 4 10 16 17 19 14 18 
10 16 9 9 11 3 1 14 0 16 6 15 13 13 9 
2 7 8 2 6 18 1 8 3 1 14 13 16 0 17 
9 6 0 17 15 16 13 5 17 9 15 16 9 12 5 
7 4 8 8 0 8 1 11 10 12 17 2 3 19 2 
1 17 9 1 17 11 2 2 0 3 6 19 4 9 8 
5 3 19 12 10 12 18 15 0 11 3 9 4 19 2 
10 5 19 9 14 9 10 8 14 9 9 1 4 15 17 

27 27 
2 4 9 
2 4 9 
2 11 14 
2 0 8 
2 4 9 
2 1 9 
2 4 11 
2 6 8 
2 9 12 
2 4 12 
2 3 8 
2 9 10 
2 6 7 
2 9 11 
2 3 6 
2 2 10 
2 1 14 
2 1 5 
2 4 8 
2 5 9 
2 6 7 
2 5 14 
2 3 6 
2 2 6 
2 3 8 
2 4 13 
2 8 12 

2 6 7 
2 2 3 
2 7 14 
2 3 10 
2 7 11 
2 7 11 
2 5 9 
2 4 13 
2 4 13 
2 2 13 
2 5 11 
2 9 11 
2 9 10 
2 3 11 
2 3 11 
2 0 10 
2 7 8 
2 3 10 
2 0 9 
2 1 2 
2 1 13 
2 7 12 
2 8 12 
2 4 8 
2 2 3 
2 6 7 
2 2 5 
