20 true

16 6 10 12 9 8 16 9 1 8 4 19 19 10 6 19 15 13 10 15 
5 1 14 5 9 14 2 1 1 15 1 17 11 17 19 9 17 12 12 3 
13 15 19 14 6 0 18 13 8 8 2 7 3 8 11 16 15 18 11 13 
2 18 19 12 11 7 16 2 17 17 14 1 7 7 17 5 9 5 3 14 
16 13 2 14 6 13 11 15 4 17 8 1 6 18 17 1 6 11 1 14 
18 7 14 14 3 11 9 16 18 14 9 14 4 4 9 18 12 10 2 2 
0 14 17 12 19 14 5 13 4 7 10 18 2 13 0 6 19 9 14 5 
8 5 6 10 10 2 0 0 1 11 13 1 0 5 0 15 4 0 15 8 
12 8 13 17 0 12 11 19 11 3 13 6 19 4 3 17 3 9 11 12 
18 15 8 5 7 8 18 2 15 16 18 16 6 14 19 15 3 7 11 8 
16 16 6 7 13 19 11 0 3 17 16 17 18 19 7 3 1 4 7 3 
4 13 3 2 4 3 2 14 12 4 4 6 16 15 12 13 10 13 19 12 
13 15 10 12 11 3 13 2 11 11 15 18 8 19 12 4 9 12 0 7 
10 15 0 1 18 19 9 5 16 1 19 1 0 6 11 12 7 19 18 11 
16 10 6 10 11 3 12 5 15 2 11 19 0 4 6 14 8 2 8 4 
18 10 19 11 12 9 18 9 16 3 12 6 17 12 11 16 19 2 11 6 
13 13 8 0 3 10 12 4 19 8 12 19 5 5 0 5 19 9 15 1 
5 14 0 10 11 16 8 2 9 3 18 8 6 18 8 17 18 17 14 1 
18 3 18 17 7 19 17 9 12 3 10 14 10 0 4 2 1 17 9 3 
13 17 12 8 13 12 4 19 8 17 1 13 5 14 6 14 1 12 19 17 

53 53 
2 3 13 
2 12 13 
2 2 19 
2 16 10 
2 6 7 
2 19 7 
2 19 4 
2 3 11 
2 7 15 
2 4 10 
2 17 15 
2 16 9 
2 18 13 
2 5 14 
2 1 4 
2 16 1 
2 17 10 
2 2 11 
2 12 14 
2 1 8 
2 5 7 
2 5 14 
2 1 4 
2 0 9 
2 3 14 
2 16 8 
2 4 11 
2 18 13 
2 4 13 
2 3 5 
2 3 4 
2 19 6 
2 17 14 
2 17 18 
2 1 19 
2 17 11 
2 2 7 
2 0 9 
2 6 12 
2 1 14 
2 11 15 
2 16 9 
2 8 13 
2 5 11 
2 8 11 
2 18 9 
2 6 12 
2 13 14 
2 16 1 
2 19 7 
2 4 6 
2 8 12 
2 3 9 

2 19 5 
2 13 14 
2 16 4 
2 18 2 
2 1 6 
2 16 9 
2 19 7 
2 18 3 
2 17 4 
2 16 4 
2 2 8 
2 18 11 
2 8 11 
2 16 5 
2 9 13 
2 0 8 
2 3 9 
2 0 14 
2 0 15 
2 2 6 
2 4 5 
2 14 15 
2 0 14 
2 6 14 
2 10 13 
2 18 5 
2 3 10 
2 0 9 
2 1 13 
2 16 8 
2 1 18 
2 19 4 
2 16 8 
2 17 7 
2 0 19 
2 10 13 
2 3 6 
2 3 4 
2 2 10 
2 5 9 
2 16 13 
2 17 8 
2 1 19 
2 19 10 
2 10 13 
2 0 19 
2 16 15 
2 0 9 
2 0 10 
2 17 14 
2 9 10 
2 1 9 
2 18 11 
