25 true

15 2 11 1 19 3 7 17 1 17 13 2 15 16 18 10 16 2 3 14 1 0 12 0 5 
11 7 7 6 15 10 11 16 5 15 18 17 14 3 11 12 17 7 15 13 0 4 16 11 0 
15 17 3 5 8 14 19 15 12 14 7 18 4 0 0 11 16 17 5 7 9 1 1 11 5 
1 9 17 9 17 2 0 15 13 11 8 1 4 1 17 3 3 19 0 9 1 4 10 1 10 
4 9 12 0 16 14 4 19 15 13 6 9 19 15 19 0 6 18 0 6 13 16 3 4 6 
17 8 15 12 8 0 8 9 7 4 6 10 13 13 4 5 9 6 6 11 4 3 11 11 14 
16 11 5 9 4 3 4 0 4 8 10 2 4 5 7 14 19 13 4 9 17 17 7 1 13 
1 13 2 5 5 16 1 10 1 15 2 3 14 13 5 12 19 13 15 12 4 19 1 15 9 
13 13 3 6 5 12 0 1 4 15 9 10 17 4 9 9 15 13 13 8 3 12 19 4 14 
5 10 7 13 19 14 17 14 3 3 15 12 9 15 8 7 11 15 18 9 6 10 2 14 9 
3 16 17 6 5 10 4 5 16 3 8 11 14 18 13 9 7 13 8 8 9 1 17 7 8 
9 8 5 3 19 9 15 2 9 14 14 4 19 0 14 15 15 15 13 14 3 3 12 19 4 
2 15 8 18 0 11 17 18 19 10 14 8 7 1 10 8 19 9 19 1 18 11 18 11 16 
9 14 19 9 13 5 7 0 5 12 14 4 17 9 19 11 1 3 0 12 10 0 15 5 16 
7 0 6 12 3 1 17 2 1 2 4 5 1 9 7 2 7 18 4 5 1 3 13 12 2 
4 2 0 11 14 4 17 14 17 9 15 2 16 8 10 1 8 1 10 19 13 4 1 18 8 
3 11 11 12 3 10 9 14 4 9 0 0 0 9 7 4 16 7 0 1 6 4 6 8 6 
15 8 14 3 8 7 17 3 0 5 2 9 3 7 14 14 19 2 18 1 3 18 14 7 7 
2 16 14 1 18 6 0 6 2 9 5 7 19 14 5 3 16 13 14 11 9 17 3 12 12 
13 14 8 16 8 14 17 7 7 18 18 3 7 13 16 3 18 4 18 13 7 0 4 4 8 
12 9 8 9 0 18 19 7 7 2 17 8 8 5 10 17 12 5 16 19 19 11 17 13 10 
12 3 18 12 18 15 0 2 0 10 13 2 12 10 15 6 14 10 13 9 17 5 1 19 8 
18 15 1 2 15 18 6 13 7 2 5 7 1 11 17 12 17 17 12 3 5 0 6 18 2 
5 18 11 18 8 11 13 14 1 9 17 17 3 4 0 16 2 2 7 18 9 14 12 12 3 
0 2 9 12 17 15 15 13 2 6 16 14 11 1 2 16 19 0 19 14 7 17 8 15 18 

81 81 
2 6 24 
2 19 21 
2 4 24 
2 0 9 
2 2 7 
2 1 6 
2 19 22 
2 16 12 
2 5 23 
2 1 20 
2 20 12 
2 17 20 
2 0 18 
2 1 15 
2 21 8 
2 11 12 
2 6 7 
2 0 6 
2 16 18 
2 20 11 
2 8 24 
2 16 8 
2 18 12 
2 21 7 
2 23 11 
2 2 7 
2 2 9 
2 20 12 
2 17 23 
2 21 9 
2 0 15 
2 24 15 
2 20 6 
2 21 6 
2 6 24 
2 1 14 
2 21 8 
2 0 3 
2 2 15 
2 1 6 
2 10 13 
2 3 19 
2 22 14 
2 3 22 
2 0 1 
2 19 10 
2 16 11 
2 17 7 
2 19 11 
2 1 14 
2 20 7 
2 6 11 
2 3 10 
2 4 7 
2 16 7 
2 3 5 
2 0 11 
2 3 19 
2 12 13 
2 23 15 
2 2 6 
2 6 7 
2 0 23 
2 3 4 
2 18 7 
2 19 10 
2 22 14 
2 1 6 
2 0 5 
2 4 15 
2 22 12 
2 2 14 
2 18 13 
2 18 22 
2 2 13 
2 4 23 
2 1 7 
2 6 11 
2 4 23 
2 3 13 
2 24 12 

2 5 10 
2 3 5 
2 2 15 
2 7 14 
2 1 20 
2 5 12 
2 0 15 
2 16 18 
2 20 7 
2 17 2 
2 17 8 
2 0 21 
2 18 13 
2 7 12 
2 19 6 
2 7 12 
2 16 10 
2 16 0 
2 19 5 
2 16 23 
2 16 8 
2 16 8 
2 0 2 
2 0 1 
2 21 15 
2 17 10 
2 20 12 
2 17 2 
2 17 13 
2 19 6 
2 0 5 
2 4 11 
2 4 6 
2 0 12 
2 23 15 
2 18 22 
2 22 12 
2 0 24 
2 9 15 
2 16 18 
2 1 15 
2 20 21 
2 3 14 
2 1 20 
2 6 9 
2 19 13 
2 18 4 
2 19 24 
2 7 12 
2 8 10 
2 16 20 
2 6 9 
2 0 2 
2 18 15 
2 16 23 
2 4 23 
2 16 8 
2 22 10 
2 21 11 
2 17 12 
2 3 8 
2 1 15 
2 16 9 
2 18 24 
2 0 6 
2 9 15 
2 16 21 
2 1 8 
2 2 21 
2 24 10 
2 18 19 
2 17 11 
2 21 7 
2 2 9 
2 17 2 
2 18 9 
2 20 21 
2 13 14 
2 18 20 
2 0 1 
2 4 22 
