30 true

6 10 5 9 10 19 10 7 8 5 6 12 15 16 7 14 0 17 19 5 17 12 19 3 11 4 2 3 9 18 
10 18 14 17 18 11 12 16 19 3 10 5 0 14 12 7 14 16 1 16 5 3 3 16 19 10 19 11 10 10 
9 1 17 16 15 14 2 6 19 19 7 19 1 9 13 2 2 19 16 9 4 8 8 16 19 4 14 18 3 4 
18 0 6 16 13 18 12 16 9 5 13 4 6 2 2 15 16 19 15 13 14 12 1 17 8 8 3 1 3 5 
4 16 15 3 12 19 17 16 2 2 1 6 2 2 4 9 11 12 1 3 13 8 13 0 6 4 5 0 4 17 
4 11 8 5 6 9 14 2 8 2 12 14 3 6 6 4 19 14 1 2 15 2 7 7 7 14 14 18 8 14 
4 15 19 3 10 18 1 11 16 5 2 9 17 17 9 5 4 5 5 14 16 1 11 9 6 13 9 19 10 0 
3 4 3 0 17 12 2 14 17 7 4 13 12 3 2 6 6 7 9 5 7 15 11 8 14 5 4 11 19 3 
1 12 15 2 8 5 6 2 3 9 1 19 13 12 4 18 0 9 7 14 15 5 16 0 9 9 10 19 10 9 
7 16 17 16 6 15 17 8 12 7 10 4 0 13 1 16 19 17 19 2 8 8 19 8 12 3 1 10 6 10 
18 6 8 14 18 10 18 16 5 14 17 14 3 1 17 18 13 11 9 17 18 11 3 2 10 18 15 7 18 10 
16 3 15 2 3 5 3 5 14 8 15 2 13 9 13 4 17 17 5 5 15 5 3 16 4 2 3 6 13 13 
10 19 16 3 10 15 16 2 18 13 17 7 19 14 10 8 6 4 1 11 4 12 17 11 12 10 7 0 6 16 
10 2 5 6 1 18 5 13 12 10 9 2 2 7 11 17 18 18 9 9 17 15 0 9 17 11 10 8 19 7 
19 10 16 4 16 1 14 5 12 16 12 4 12 6 5 19 11 11 4 4 1 7 15 18 5 19 19 17 15 0 
7 14 2 3 2 11 17 4 9 4 2 8 15 17 2 2 10 16 9 9 5 19 3 15 17 12 15 0 6 5 
0 12 2 11 0 14 9 0 8 0 18 5 10 12 7 8 19 2 17 6 15 2 1 10 9 3 11 6 10 3 
0 13 9 1 16 18 6 11 17 17 19 0 2 8 15 16 12 18 14 2 7 3 7 18 3 4 7 12 8 13 
4 6 10 11 9 8 9 18 3 18 12 8 2 0 17 6 3 6 7 11 2 12 8 6 15 5 0 3 4 4 
7 2 16 17 12 8 13 16 18 5 17 9 0 19 2 1 4 9 0 8 7 8 13 18 10 10 14 9 2 6 
12 11 14 19 4 5 16 11 18 16 14 10 6 11 16 15 15 4 4 1 7 2 2 1 17 10 12 17 1 1 
19 7 13 18 0 17 13 4 10 4 3 19 9 7 4 4 2 6 6 3 14 1 11 17 7 7 14 3 5 18 
17 1 6 17 18 17 6 6 15 10 16 4 17 14 19 3 12 0 10 7 13 2 2 18 12 12 6 13 15 16 
6 14 1 3 1 16 15 7 13 7 1 9 11 3 2 6 15 2 10 16 14 16 4 4 12 0 2 2 17 1 
1 11 2 17 8 18 9 12 18 18 13 13 6 12 2 13 18 16 9 19 3 17 15 2 8 18 4 3 10 18 
9 13 9 9 0 15 12 16 8 14 18 2 10 15 4 17 8 13 4 10 18 14 14 17 16 10 1 15 19 2 
14 18 7 18 12 3 8 0 3 14 6 15 19 15 10 2 13 2 6 1 7 3 13 9 14 12 15 7 10 18 
12 11 12 6 3 5 3 2 17 0 14 4 8 14 16 19 9 11 9 9 10 6 1 9 6 6 15 12 1 15 
8 4 0 8 19 7 11 12 17 15 9 11 2 7 17 1 7 8 6 6 16 17 17 14 12 18 4 10 9 16 
10 19 12 13 19 11 14 18 16 0 18 6 13 4 15 18 8 12 7 1 11 3 9 18 13 16 17 17 12 12 

126 126 
2 10 13 
2 27 13 
2 11 15 
2 6 22 
2 1 11 
2 18 24 
2 5 12 
2 20 10 
2 21 24 
2 22 27 
2 23 29 
2 16 12 
2 17 1 
2 26 29 
2 5 27 
2 19 26 
2 20 25 
2 21 13 
2 21 9 
2 2 5 
2 23 11 
2 19 24 
2 9 10 
2 22 25 
2 0 1 
2 1 12 
2 4 5 
2 18 27 
2 21 27 
2 7 14 
2 6 29 
2 26 12 
2 2 24 
2 17 5 
2 21 7 
2 0 7 
2 16 28 
2 18 11 
2 1 12 
2 27 14 
2 19 25 
2 3 21 
2 3 11 
2 4 6 
2 24 9 
2 3 19 
2 18 14 
2 5 10 
2 10 28 
2 23 15 
2 1 27 
2 2 3 
2 6 22 
2 21 9 
2 11 29 
2 3 13 
2 9 28 
2 25 11 
2 20 28 
2 9 11 
2 9 28 
2 6 12 
2 5 21 
2 3 22 
2 19 10 
2 20 22 
2 26 29 
2 22 12 
2 21 29 
2 9 15 
2 5 15 
2 23 11 
2 6 26 
2 3 29 
2 21 28 
2 17 12 
2 26 10 
2 4 24 
2 9 25 
2 0 25 
2 17 20 
2 0 4 
2 16 28 
2 16 26 
2 20 12 
2 28 12 
2 18 13 
2 2 20 
2 18 27 
2 2 5 
2 23 10 
2 22 25 
2 22 6 
2 22 7 
2 6 23 
2 24 10 
2 17 5 
2 20 28 
2 19 4 
2 24 25 
2 4 25 
2 1 19 
2 18 29 
2 0 25 
2 16 26 
2 18 27 
2 5 23 
2 23 11 
2 21 27 
2 6 11 
2 22 11 
2 16 18 
2 5 21 
2 6 12 
2 7 14 
2 26 28 
2 16 21 
2 17 26 
2 19 6 
2 26 28 
2 2 12 
2 26 27 
2 24 12 
2 2 10 
2 20 23 
2 23 27 

2 23 25 
2 21 27 
2 19 13 
2 18 21 
2 3 5 
2 0 17 
2 1 7 
2 4 8 
2 16 0 
2 0 10 
2 5 14 
2 5 22 
2 23 29 
2 18 9 
2 26 12 
2 22 7 
2 20 12 
2 0 18 
2 5 15 
2 11 15 
2 4 26 
2 22 26 
2 19 20 
2 7 11 
2 24 14 
2 1 14 
2 18 2 
2 22 14 
2 7 14 
2 20 21 
2 19 8 
2 3 14 
2 12 28 
2 6 8 
2 3 15 
2 18 2 
2 25 10 
2 26 15 
2 5 8 
2 16 21 
2 1 10 
2 22 23 
2 25 14 
2 18 24 
2 17 1 
2 25 12 
2 8 13 
2 20 27 
2 5 6 
2 17 11 
2 3 5 
2 17 23 
2 21 7 
2 21 6 
2 1 11 
2 7 29 
2 16 9 
2 0 5 
2 25 10 
2 3 14 
2 9 27 
2 3 26 
2 19 26 
2 0 8 
2 18 7 
2 18 5 
2 19 12 
2 2 21 
2 3 5 
2 3 29 
2 21 26 
2 0 11 
2 24 9 
2 0 13 
2 4 12 
2 21 8 
2 1 27 
2 5 7 
2 25 11 
2 5 26 
2 1 17 
2 3 7 
2 3 24 
2 18 9 
2 2 28 
2 2 24 
2 4 28 
2 9 15 
2 18 8 
2 21 14 
2 22 25 
2 0 22 
2 4 9 
2 5 27 
2 1 15 
2 22 14 
2 17 26 
2 6 9 
2 20 29 
2 16 1 
2 1 5 
2 28 15 
2 5 22 
2 3 25 
2 3 25 
2 16 5 
2 17 3 
2 20 27 
2 3 6 
2 4 12 
2 3 13 
2 25 15 
2 17 6 
2 24 26 
2 6 9 
2 23 9 
2 0 25 
2 4 27 
2 17 1 
2 3 22 
2 2 13 
2 19 7 
2 2 14 
2 3 4 
2 4 27 
2 24 25 
