20 true

11 1 4 7 14 2 16 13 8 13 17 2 11 4 18 0 9 9 7 9 
16 2 2 15 6 19 13 1 17 15 5 4 12 18 3 0 8 16 3 8 
1 6 15 9 19 9 16 4 0 19 8 6 13 4 0 12 16 14 14 4 
18 18 16 7 17 12 16 5 16 16 15 16 9 10 18 12 12 15 13 17 
4 8 16 5 0 15 10 17 19 11 2 16 12 13 12 16 7 16 16 10 
2 4 7 16 17 13 19 11 14 8 6 12 8 13 16 11 0 0 12 2 
17 15 15 14 6 17 0 14 14 1 6 11 15 19 11 8 6 3 14 18 
10 4 0 8 7 9 8 15 3 0 13 17 7 3 3 14 11 8 2 10 
1 18 6 14 2 7 4 2 5 15 3 10 14 9 3 13 0 4 10 5 
7 3 11 4 12 12 9 18 7 7 0 5 14 0 17 9 17 10 11 9 
19 13 5 5 3 3 0 3 15 17 0 5 18 10 7 5 13 9 14 11 
12 6 16 6 8 4 5 0 11 14 6 4 6 12 6 2 15 17 7 7 
15 19 2 3 8 0 8 9 9 0 15 10 16 15 8 6 8 10 0 7 
14 5 14 10 9 9 15 13 7 10 11 5 15 13 10 8 0 8 2 8 
12 17 1 2 15 10 12 19 16 19 9 10 0 7 18 11 17 7 4 19 
16 18 19 10 14 17 10 0 0 19 4 6 19 16 8 2 18 4 9 18 
19 2 13 17 13 12 1 16 14 9 9 11 7 12 10 18 12 12 12 19 
17 15 15 3 19 3 7 17 3 2 6 11 2 7 8 1 15 4 9 2 
13 7 0 12 14 8 6 7 3 11 15 0 14 7 14 0 12 17 8 16 
11 17 6 17 0 1 14 13 6 9 3 17 6 13 9 19 18 14 12 16 

55 55 
2 16 17 
2 16 17 
2 6 13 
2 17 3 
2 5 15 
2 1 13 
2 2 11 
2 7 10 
2 2 11 
2 18 10 
2 6 11 
2 7 9 
2 2 5 
2 1 9 
2 1 18 
2 4 15 
2 4 12 
2 16 13 
2 12 15 
2 2 7 
2 8 9 
2 9 12 
2 2 8 
2 16 18 
2 19 12 
2 4 5 
2 0 3 
2 1 4 
2 0 1 
2 6 11 
2 3 11 
2 0 19 
2 5 13 
2 7 8 
2 6 12 
2 17 3 
2 6 11 
2 19 4 
2 2 10 
2 16 5 
2 1 10 
2 0 12 
2 17 1 
2 3 10 
2 18 10 
2 18 11 
2 2 18 
2 16 17 
2 1 12 
2 18 8 
2 0 4 
2 19 4 
2 4 6 
2 19 5 
2 5 7 

2 3 13 
2 8 9 
2 6 9 
2 7 8 
2 17 6 
2 16 5 
2 18 10 
2 18 12 
2 4 6 
2 2 8 
2 19 5 
2 4 6 
2 19 14 
2 5 12 
2 3 14 
2 0 19 
2 8 13 
2 5 6 
2 16 10 
2 0 17 
2 5 14 
2 17 11 
2 1 11 
2 3 11 
2 9 10 
2 2 13 
2 0 1 
2 16 6 
2 3 14 
2 1 7 
2 16 10 
2 4 6 
2 17 18 
2 6 8 
2 5 13 
2 0 2 
2 8 10 
2 18 9 
2 16 2 
2 5 8 
2 19 3 
2 18 4 
2 17 7 
2 19 7 
2 16 5 
2 19 5 
2 3 12 
2 16 7 
2 11 12 
2 4 10 
2 3 19 
2 4 12 
2 16 1 
2 2 10 
2 1 19 
