15 true

8 16 19 4 11 6 11 5 3 9 17 7 13 18 19 
11 1 3 10 10 3 15 19 15 0 16 1 13 3 14 
5 9 16 6 1 17 2 11 2 16 10 7 3 3 7 
7 6 5 1 19 8 4 6 4 4 14 7 19 16 10 
16 5 10 0 18 19 6 3 5 10 2 1 1 15 8 
12 19 18 3 12 6 7 16 4 2 15 10 0 10 15 
13 3 8 17 11 11 9 3 4 18 16 2 11 7 18 
11 7 10 13 18 9 6 4 10 16 3 1 16 15 6 
0 10 6 11 19 8 19 16 4 14 1 17 15 8 1 
5 4 7 3 12 7 15 19 3 19 10 17 0 18 16 
14 8 14 3 11 18 16 0 15 13 19 0 3 1 3 
12 3 10 11 18 10 3 9 5 19 15 19 19 3 1 
14 1 12 17 17 12 8 6 14 14 19 1 4 12 2 
18 5 10 16 18 18 2 7 7 7 4 18 16 7 16 
0 3 19 0 9 2 18 12 17 10 16 10 3 7 11 

31 31 
2 6 9 
2 7 11 
2 6 11 
2 6 12 
2 0 5 
2 1 9 
2 9 11 
2 1 4 
2 12 14 
2 1 6 
2 5 13 
2 1 13 
2 3 9 
2 6 8 
2 3 13 
2 6 14 
2 5 12 
2 5 7 
2 7 9 
2 8 13 
2 3 4 
2 8 14 
2 0 3 
2 2 7 
2 1 7 
2 3 9 
2 0 11 
2 7 10 
2 3 8 
2 9 12 
2 1 10 

2 3 4 
2 12 13 
2 3 7 
2 9 14 
2 10 13 
2 0 8 
2 9 10 
2 2 12 
2 0 11 
2 9 14 
2 2 6 
2 5 6 
2 0 9 
2 5 13 
2 2 4 
2 3 14 
2 4 9 
2 0 10 
2 6 10 
2 3 9 
2 8 13 
2 4 13 
2 5 10 
2 0 14 
2 0 4 
2 13 14 
2 10 13 
2 5 13 
2 3 11 
2 2 11 
2 7 10 
