20 true

8 14 9 19 1 1 13 18 17 16 6 14 15 4 17 11 13 15 8 2 
13 4 5 1 1 0 5 12 3 17 3 0 14 2 10 17 13 3 14 13 
6 11 9 9 19 1 5 16 11 7 1 5 8 8 6 16 4 10 3 11 
9 17 7 18 6 6 19 13 19 6 6 17 15 1 17 19 15 5 14 1 
12 12 11 6 7 5 11 18 11 0 2 16 4 7 3 9 7 18 6 0 
9 6 14 9 11 14 5 19 14 4 15 9 16 14 6 2 1 6 13 8 
6 4 0 1 3 17 4 19 17 12 0 2 13 1 12 10 19 1 1 15 
4 11 19 14 9 7 17 7 10 19 4 18 17 9 7 5 18 1 17 9 
2 14 9 5 3 17 12 18 7 1 15 18 14 12 5 17 5 10 8 9 
11 11 8 8 18 7 11 2 9 4 7 6 6 3 14 10 15 18 18 13 
7 4 11 13 13 18 1 16 5 11 5 16 0 11 11 8 6 5 3 7 
9 19 16 9 6 13 8 4 1 11 16 5 15 8 13 9 17 7 17 14 
14 11 3 2 8 16 18 3 11 18 8 16 5 15 3 9 2 10 2 9 
7 18 9 3 12 10 15 18 9 1 15 10 17 13 9 10 0 0 6 1 
11 2 15 18 16 7 17 18 15 4 8 9 18 17 19 16 10 19 16 17 
9 17 19 10 15 7 14 12 9 11 7 13 8 0 8 7 18 4 2 10 
15 8 5 8 18 18 16 8 1 8 14 19 4 7 10 8 12 13 18 3 
4 19 11 6 0 9 19 10 17 15 12 9 16 19 18 17 14 2 15 12 
11 1 17 17 17 9 16 18 9 7 10 2 2 5 0 13 6 1 6 17 
7 8 6 0 10 18 10 2 12 4 1 9 16 19 5 15 19 1 7 9 

53 53 
2 4 14 
2 2 10 
2 16 1 
2 18 10 
2 11 15 
2 11 15 
2 17 15 
2 17 13 
2 17 15 
2 6 13 
2 0 1 
2 10 15 
2 17 7 
2 5 12 
2 1 17 
2 7 10 
2 5 13 
2 8 12 
2 3 5 
2 19 8 
2 19 14 
2 1 14 
2 17 5 
2 3 7 
2 19 13 
2 1 18 
2 16 15 
2 3 14 
2 16 18 
2 2 5 
2 8 9 
2 6 10 
2 16 17 
2 11 15 
2 9 14 
2 1 3 
2 10 11 
2 17 18 
2 4 11 
2 1 15 
2 5 8 
2 8 15 
2 2 14 
2 6 12 
2 4 12 
2 16 8 
2 7 8 
2 4 5 
2 1 15 
2 2 9 
2 2 15 
2 17 3 
2 18 9 

2 17 12 
2 18 11 
2 2 10 
2 16 9 
2 16 5 
2 17 18 
2 0 18 
2 0 16 
2 3 4 
2 2 10 
2 16 12 
2 17 14 
2 17 5 
2 2 19 
2 0 5 
2 4 12 
2 2 6 
2 18 6 
2 7 8 
2 3 5 
2 19 6 
2 2 13 
2 9 12 
2 1 6 
2 16 9 
2 10 11 
2 3 13 
2 16 9 
2 19 9 
2 19 11 
2 12 15 
2 16 0 
2 1 3 
2 8 11 
2 2 3 
2 18 15 
2 5 8 
2 1 4 
2 1 4 
2 0 13 
2 6 10 
2 0 3 
2 3 11 
2 18 19 
2 19 7 
2 0 14 
2 9 11 
2 2 15 
2 0 19 
2 10 15 
2 4 6 
2 9 14 
2 8 13 
