25 true

3 17 10 7 4 5 16 7 3 12 9 3 9 15 3 14 13 15 5 5 18 2 13 14 2 
2 10 18 0 18 1 18 16 12 0 19 10 2 1 10 2 3 1 9 6 13 16 10 17 17 
17 6 12 0 15 3 17 5 16 7 9 0 13 6 17 18 12 15 17 16 0 1 14 4 5 
8 5 17 0 19 6 18 18 4 0 2 0 13 11 7 2 17 15 17 19 10 14 8 12 6 
12 10 5 14 19 1 12 8 18 12 19 11 16 2 13 13 2 12 13 0 4 2 15 3 14 
13 19 14 5 19 2 7 0 9 10 18 18 4 6 17 0 11 18 9 8 1 15 8 8 18 
10 15 0 3 8 16 16 11 4 17 8 18 8 16 7 10 3 7 17 11 17 14 19 19 11 
7 0 4 12 10 7 2 8 2 0 17 13 1 17 11 6 4 2 5 8 13 13 13 15 11 
16 18 14 12 14 19 9 13 12 7 7 10 10 19 3 13 18 11 12 5 17 9 16 1 4 
16 13 16 18 11 1 6 2 0 3 6 17 4 8 3 4 1 17 14 19 6 18 15 12 2 
10 2 2 2 11 0 6 4 17 16 13 4 10 15 19 13 12 19 8 3 16 19 17 12 2 
0 7 14 8 2 19 16 0 4 13 9 14 8 4 18 9 4 12 0 8 8 10 18 0 9 
4 14 0 7 11 4 18 5 7 14 6 16 4 19 17 2 9 10 17 19 5 12 16 10 2 
18 12 15 3 13 18 17 15 2 5 3 17 16 3 1 2 11 8 3 7 19 14 1 19 4 
13 14 13 7 13 13 19 6 1 12 13 0 4 7 18 0 1 9 15 13 1 7 6 12 0 
11 3 8 16 18 12 12 14 13 17 14 3 2 9 6 3 8 11 15 1 19 10 13 2 4 
14 8 1 7 10 7 3 8 14 7 18 4 17 13 9 13 7 14 2 5 7 13 16 12 0 
18 15 7 13 8 14 1 7 5 7 8 16 13 0 12 15 10 13 19 2 2 7 18 5 11 
13 7 0 16 13 15 16 10 12 1 15 8 6 17 3 5 1 15 2 7 18 4 9 13 0 
6 13 15 2 17 18 4 9 10 8 1 13 9 6 17 14 2 3 1 13 14 12 8 3 11 
13 11 5 9 2 8 8 4 4 10 6 9 16 18 4 13 14 12 5 4 17 17 9 18 2 
13 17 4 19 18 2 18 12 16 4 16 13 8 4 0 15 16 3 15 6 19 19 18 17 4 
9 15 13 18 4 0 11 2 5 10 8 0 10 18 12 2 7 2 15 9 8 6 14 7 2 
11 16 18 19 15 17 7 6 7 9 14 12 0 19 2 3 6 3 18 17 9 15 5 14 6 
0 13 13 18 8 13 11 8 1 13 16 13 7 0 5 2 3 16 10 3 3 4 8 0 17 

81 81 
2 2 9 
2 24 15 
2 20 21 
2 1 13 
2 5 11 
2 18 21 
2 1 22 
2 3 24 
2 4 11 
2 4 15 
2 6 11 
2 19 4 
2 23 24 
2 23 12 
2 18 13 
2 16 3 
2 6 12 
2 2 10 
2 0 2 
2 17 21 
2 16 21 
2 16 17 
2 20 21 
2 0 8 
2 5 10 
2 6 24 
2 17 11 
2 18 5 
2 16 0 
2 6 10 
2 1 14 
2 4 11 
2 19 6 
2 13 15 
2 3 20 
2 5 23 
2 4 10 
2 16 20 
2 19 13 
2 11 15 
2 3 11 
2 22 9 
2 0 2 
2 2 14 
2 1 6 
2 0 12 
2 23 8 
2 8 11 
2 13 15 
2 8 9 
2 4 21 
2 17 10 
2 1 14 
2 1 5 
2 3 23 
2 3 20 
2 16 24 
2 6 7 
2 16 18 
2 21 12 
2 23 12 
2 23 12 
2 7 9 
2 20 11 
2 4 7 
2 2 24 
2 1 21 
2 23 12 
2 0 21 
2 22 23 
2 20 21 
2 21 13 
2 17 4 
2 22 10 
2 19 12 
2 18 4 
2 22 7 
2 5 12 
2 1 5 
2 19 24 
2 0 15 

2 23 13 
2 17 5 
2 3 9 
2 23 15 
2 2 14 
2 2 24 
2 1 20 
2 19 11 
2 1 10 
2 13 14 
2 1 3 
2 7 9 
2 6 24 
2 18 24 
2 7 9 
2 20 7 
2 21 12 
2 19 15 
2 2 18 
2 8 15 
2 16 7 
2 19 14 
2 8 24 
2 21 13 
2 11 13 
2 18 21 
2 1 15 
2 4 7 
2 19 24 
2 20 12 
2 17 10 
2 0 22 
2 4 6 
2 7 11 
2 18 21 
2 2 4 
2 5 7 
2 18 4 
2 2 15 
2 9 10 
2 2 24 
2 0 11 
2 20 24 
2 8 12 
2 7 24 
2 17 9 
2 6 12 
2 1 6 
2 10 12 
2 17 10 
2 4 12 
2 18 5 
2 18 9 
2 1 8 
2 22 9 
2 17 22 
2 21 14 
2 0 11 
2 4 14 
2 4 8 
2 9 13 
2 18 23 
2 8 12 
2 4 20 
2 21 24 
2 16 17 
2 17 9 
2 1 6 
2 3 24 
2 17 7 
2 3 14 
2 10 13 
2 13 14 
2 17 15 
2 17 10 
2 11 15 
2 5 14 
2 18 6 
2 9 14 
2 3 10 
2 5 7 
