30 true

13 16 6 10 5 13 5 1 10 9 14 13 0 19 11 7 0 17 12 6 5 12 12 18 17 1 3 5 4 10 
1 17 16 4 18 10 5 7 14 4 8 12 5 19 3 10 0 18 15 12 14 11 15 18 13 7 3 6 0 2 
13 6 3 15 2 16 19 7 13 6 8 3 0 13 11 8 9 9 17 9 3 14 12 5 19 12 18 1 4 14 
9 9 4 11 6 10 5 3 12 5 0 14 15 6 13 14 13 12 8 10 17 17 13 10 8 13 7 4 2 17 
19 12 16 13 8 15 12 10 9 10 4 12 6 15 8 16 17 19 14 13 16 17 12 9 14 16 13 4 11 5 
1 10 19 4 15 9 14 14 3 14 4 4 7 6 7 6 2 12 3 17 9 16 15 10 0 11 18 4 3 0 
19 16 7 10 6 16 6 9 7 18 6 1 1 5 10 1 13 12 7 11 3 19 4 13 6 7 17 10 12 14 
11 17 2 15 8 8 6 17 1 0 5 17 9 7 17 5 18 7 13 12 19 3 9 16 7 0 9 1 4 18 
10 13 3 0 0 18 5 16 0 4 5 16 1 3 15 8 10 15 8 13 19 5 9 10 19 12 9 1 16 8 
8 12 12 6 9 6 0 6 3 11 4 11 14 7 4 19 17 13 5 4 0 2 3 10 4 11 5 9 3 6 
18 17 9 11 6 14 6 16 17 3 14 3 16 9 15 4 13 19 12 14 11 15 16 2 14 13 5 14 15 17 
7 11 16 10 2 19 9 14 8 0 13 19 9 11 10 13 1 15 19 8 5 17 18 3 4 5 6 9 9 5 
16 15 17 10 1 6 13 8 19 5 13 19 6 15 11 9 19 12 10 2 12 16 14 17 8 16 2 10 19 8 
8 16 10 1 1 9 18 8 15 18 0 8 4 8 14 12 14 1 19 13 11 16 0 6 11 17 4 16 5 12 
19 17 11 11 16 0 11 7 16 0 16 10 2 3 17 6 8 14 11 12 19 9 2 7 10 7 17 18 14 1 
10 12 6 16 16 8 13 13 0 9 14 15 8 6 10 11 9 2 17 18 3 1 7 13 11 4 0 10 12 18 
13 4 1 6 6 15 3 14 13 15 12 9 11 15 3 10 1 0 18 3 17 19 9 14 13 12 3 18 15 15 
13 1 16 6 1 11 0 0 12 10 18 12 15 17 2 1 6 12 16 18 15 1 7 10 14 3 5 9 18 19 
13 13 17 12 6 15 10 6 7 2 14 5 5 16 5 13 11 16 18 1 9 15 6 9 15 13 1 17 8 16 
5 4 15 8 7 3 18 4 2 0 12 6 7 16 12 14 10 1 7 14 2 4 15 14 6 17 16 14 4 17 
4 16 16 5 8 9 18 19 15 10 10 14 11 12 13 14 6 7 15 12 8 16 8 16 17 6 15 4 4 7 
11 12 6 18 10 16 12 15 8 3 1 9 16 11 10 4 18 18 14 19 12 7 18 16 6 15 11 15 16 10 
13 18 14 6 14 11 13 5 4 2 15 18 10 19 14 1 18 19 1 3 13 15 2 11 6 0 18 10 13 16 
5 14 6 5 3 5 8 2 1 13 0 7 16 2 2 0 9 18 5 5 13 17 1 18 11 9 16 12 2 19 
6 18 13 13 14 15 13 1 15 5 5 15 11 6 8 0 4 12 7 3 3 9 9 9 9 6 18 8 17 3 
11 15 7 2 2 1 18 18 15 17 2 1 10 3 19 7 10 11 0 15 13 17 2 4 4 0 9 16 14 17 
3 9 5 16 13 5 8 7 6 14 12 13 4 6 6 19 14 5 0 18 1 13 18 2 10 18 2 4 9 16 
19 9 6 13 14 3 12 8 17 15 4 1 14 7 19 11 12 18 17 17 9 7 16 8 19 17 18 9 9 16 
1 16 4 4 2 8 7 10 4 10 18 3 7 2 13 13 13 19 4 17 0 18 12 17 16 0 15 8 1 13 
9 6 6 2 17 16 3 0 14 4 5 16 16 13 6 10 14 17 6 16 2 15 15 3 9 18 15 13 11 18 

130 130 
2 20 13 
2 16 25 
2 7 27 
2 17 18 
2 23 7 
2 21 28 
2 2 8 
2 25 28 
2 12 14 
2 21 28 
2 20 9 
2 20 28 
2 21 27 
2 0 16 
2 4 26 
2 25 14 
2 3 4 
2 4 22 
2 6 10 
2 22 25 
2 5 28 
2 13 14 
2 10 15 
2 5 14 
2 4 22 
2 17 28 
2 17 9 
2 6 22 
2 18 24 
2 5 22 
2 0 17 
2 12 13 
2 18 24 
2 23 14 
2 18 10 
2 6 27 
2 21 6 
2 14 15 
2 0 25 
2 3 23 
2 16 8 
2 7 27 
2 1 14 
2 19 20 
2 16 21 
2 19 27 
2 25 27 
2 5 12 
2 2 28 
2 16 24 
2 25 29 
2 13 14 
2 0 18 
2 29 14 
2 3 12 
2 23 12 
2 17 14 
2 7 14 
2 18 4 
2 18 14 
2 2 24 
2 26 27 
2 2 27 
2 28 15 
2 0 4 
2 23 13 
2 16 0 
2 18 25 
2 8 13 
2 4 25 
2 21 24 
2 0 13 
2 10 14 
2 0 19 
2 25 10 
2 24 28 
2 19 20 
2 4 15 
2 12 15 
2 10 11 
2 23 8 
2 21 24 
2 4 24 
2 20 15 
2 12 15 
2 23 15 
2 21 8 
2 20 25 
2 8 10 
2 7 15 
2 17 22 
2 27 13 
2 2 29 
2 5 9 
2 3 7 
2 29 15 
2 5 21 
2 7 11 
2 12 29 
2 3 13 
2 17 2 
2 1 20 
2 17 21 
2 6 29 
2 22 11 
2 24 11 
2 4 9 
2 20 11 
2 2 28 
2 3 24 
2 18 10 
2 7 29 
2 18 25 
2 6 7 
2 5 6 
2 5 14 
2 6 9 
2 8 14 
2 3 26 
2 10 26 
2 26 12 
2 7 24 
2 21 22 
2 23 29 
2 24 10 
2 20 9 
2 4 14 
2 3 21 
2 21 23 
2 5 15 

2 17 4 
2 9 12 
2 23 27 
2 0 4 
2 20 13 
2 13 14 
2 5 9 
2 17 20 
2 29 14 
2 16 15 
2 19 24 
2 21 24 
2 6 25 
2 10 13 
2 6 13 
2 5 9 
2 0 28 
2 26 15 
2 4 7 
2 3 13 
2 28 29 
2 17 5 
2 17 9 
2 1 28 
2 19 9 
2 14 15 
2 5 26 
2 10 28 
2 24 14 
2 8 25 
2 2 22 
2 9 12 
2 25 14 
2 21 11 
2 21 26 
2 6 24 
2 16 8 
2 7 28 
2 22 7 
2 3 26 
2 22 10 
2 3 26 
2 26 15 
2 6 23 
2 8 12 
2 3 14 
2 24 9 
2 0 12 
2 0 8 
2 19 23 
2 22 9 
2 28 13 
2 20 8 
2 2 12 
2 7 8 
2 9 10 
2 12 15 
2 4 23 
2 26 13 
2 0 13 
2 21 5 
2 20 12 
2 18 26 
2 19 8 
2 17 1 
2 17 13 
2 2 11 
2 7 24 
2 24 25 
2 22 28 
2 19 22 
2 5 7 
2 18 13 
2 16 27 
2 27 28 
2 24 26 
2 27 15 
2 10 11 
2 2 29 
2 5 28 
2 20 4 
2 3 4 
2 5 28 
2 2 4 
2 6 29 
2 20 8 
2 6 25 
2 16 23 
2 19 21 
2 27 28 
2 4 10 
2 20 15 
2 28 12 
2 5 23 
2 20 12 
2 3 25 
2 23 26 
2 26 11 
2 23 11 
2 4 24 
2 6 26 
2 7 10 
2 18 19 
2 7 28 
2 18 14 
2 20 13 
2 21 9 
2 2 8 
2 6 28 
2 8 15 
2 1 21 
2 4 26 
2 21 10 
2 2 26 
2 17 9 
2 23 11 
2 2 13 
2 19 15 
2 11 28 
2 5 28 
2 7 24 
2 6 25 
2 0 15 
2 8 12 
2 6 13 
2 21 11 
2 20 6 
2 5 8 
2 0 15 
2 24 28 
