30 true

12 10 9 7 10 0 2 6 18 9 2 16 16 4 14 6 11 6 8 9 10 12 17 4 0 19 8 12 15 5 
2 16 7 2 1 7 14 19 17 1 3 4 13 3 4 7 5 6 18 13 6 18 13 11 9 11 13 18 10 18 
16 11 7 17 11 17 11 5 6 6 5 14 9 13 17 2 0 19 3 19 11 4 1 4 9 19 19 10 9 12 
18 5 13 16 9 3 10 12 6 5 10 5 2 13 16 14 16 4 13 6 0 2 6 5 1 5 16 4 1 8 
13 14 9 17 9 19 9 14 8 10 5 1 17 18 0 8 6 17 1 19 15 19 14 16 11 13 2 12 5 0 
7 3 17 0 14 6 9 16 5 19 10 10 6 6 3 17 7 19 10 0 7 18 17 9 1 16 12 9 4 1 
2 11 1 9 19 14 2 6 13 18 14 19 3 10 6 17 16 16 12 13 1 0 18 10 3 8 7 7 4 11 
11 11 2 6 15 6 4 8 17 5 6 12 10 14 3 19 15 6 11 0 17 2 6 8 19 0 7 4 17 2 
19 5 0 17 6 12 2 1 0 14 1 8 17 9 18 9 10 2 16 9 17 19 15 2 2 7 4 11 8 8 
18 0 17 13 1 18 19 7 13 6 14 12 1 17 0 12 12 1 9 11 6 17 0 5 13 14 18 13 8 2 
14 10 8 11 7 10 16 15 2 18 13 14 2 6 13 2 16 3 0 11 19 19 9 4 4 15 6 7 16 19 
2 19 14 5 5 10 2 10 0 7 10 18 10 14 3 9 9 2 16 2 15 15 13 1 6 11 5 0 2 14 
4 0 13 7 4 1 19 19 7 17 9 11 14 8 7 10 11 1 13 0 6 11 7 2 10 4 0 8 9 3 
19 4 1 4 13 2 15 5 0 3 0 17 11 5 12 10 13 16 18 0 13 17 10 14 8 12 14 6 18 19 
0 8 17 4 16 19 15 10 0 1 7 15 8 7 15 18 16 4 15 4 3 15 19 12 4 9 16 18 13 18 
18 10 13 13 0 19 0 1 12 14 5 8 2 6 19 17 2 2 2 5 5 4 17 6 15 14 1 4 10 8 
17 9 1 4 13 10 3 14 3 18 10 9 11 16 8 11 0 17 4 17 10 17 0 14 14 11 8 5 14 7 
5 18 7 6 19 13 3 5 10 14 15 18 7 8 4 15 3 19 7 8 13 19 13 15 3 16 7 10 0 3 
13 1 1 19 0 5 13 8 0 10 8 2 11 4 19 8 8 12 3 18 16 0 0 19 10 15 6 4 8 13 
18 5 10 8 5 3 4 5 0 8 1 4 16 19 5 8 0 10 15 4 8 18 11 19 14 14 3 17 8 12 
4 17 9 7 13 1 9 6 18 12 0 17 2 0 5 0 16 2 1 3 3 18 7 9 10 11 12 12 6 1 
19 11 4 6 1 17 6 4 2 8 5 10 4 16 0 18 16 19 9 8 15 3 4 10 14 19 6 3 14 17 
13 0 10 5 4 19 19 12 5 8 19 10 0 13 2 4 1 16 9 8 9 2 15 0 7 1 0 10 0 5 
11 14 6 8 1 4 7 1 9 0 7 19 12 17 7 10 6 12 2 4 16 5 16 19 5 17 5 2 9 3 
18 6 8 10 11 12 11 9 5 2 17 12 10 2 6 13 18 18 2 8 9 4 5 11 9 2 1 10 17 8 
16 6 7 3 2 0 5 16 9 19 0 13 0 9 4 9 1 3 19 2 15 15 18 15 15 4 17 16 6 6 
12 12 12 15 16 5 0 8 2 9 8 14 7 8 2 9 13 8 10 11 16 19 12 14 2 12 7 4 19 5 
19 2 6 0 9 1 10 15 14 9 6 9 8 12 10 15 18 5 8 10 7 2 12 13 11 17 13 0 19 7 
5 7 15 4 10 5 10 13 16 10 17 9 11 11 12 14 1 1 5 3 1 4 12 16 18 9 18 8 7 12 
7 16 1 17 9 17 4 10 7 18 16 13 12 17 14 13 16 4 19 1 17 11 9 9 18 2 0 7 12 18 

130 130 
2 5 27 
2 20 6 
2 0 29 
2 7 9 
2 18 4 
2 23 28 
2 18 24 
2 19 6 
2 11 28 
2 21 6 
2 25 14 
2 24 8 
2 18 25 
2 17 24 
2 18 23 
2 21 9 
2 3 27 
2 6 26 
2 2 29 
2 19 29 
2 20 28 
2 18 5 
2 0 14 
2 4 26 
2 16 13 
2 21 22 
2 24 8 
2 23 14 
2 16 6 
2 16 5 
2 4 27 
2 17 19 
2 16 9 
2 11 13 
2 18 21 
2 5 7 
2 22 24 
2 9 25 
2 1 18 
2 20 9 
2 8 24 
2 1 13 
2 5 28 
2 0 10 
2 1 6 
2 7 13 
2 7 12 
2 16 15 
2 23 11 
2 20 12 
2 23 25 
2 18 13 
2 22 29 
2 0 6 
2 21 5 
2 10 14 
2 4 21 
2 16 1 
2 16 6 
2 18 13 
2 16 29 
2 18 8 
2 2 3 
2 16 4 
2 18 4 
2 11 14 
2 5 26 
2 23 28 
2 26 27 
2 12 15 
2 21 14 
2 21 7 
2 24 13 
2 2 4 
2 27 14 
2 20 15 
2 7 29 
2 2 9 
2 16 27 
2 24 29 
2 0 21 
2 2 8 
2 18 26 
2 25 15 
2 3 11 
2 7 23 
2 18 29 
2 18 5 
2 1 13 
2 2 26 
2 4 26 
2 20 21 
2 23 29 
2 24 9 
2 8 10 
2 4 14 
2 0 19 
2 18 2 
2 17 14 
2 6 14 
2 18 14 
2 7 10 
2 1 11 
2 19 13 
2 16 20 
2 12 29 
2 12 14 
2 8 9 
2 3 21 
2 7 14 
2 6 9 
2 10 14 
2 0 11 
2 21 6 
2 7 8 
2 25 9 
2 5 27 
2 20 7 
2 18 14 
2 3 22 
2 20 23 
2 3 20 
2 24 11 
2 10 11 
2 8 29 
2 6 23 
2 16 19 
2 16 0 
2 7 25 
2 2 7 

2 22 7 
2 9 13 
2 16 2 
2 3 29 
2 27 14 
2 20 12 
2 0 9 
2 24 10 
2 8 11 
2 22 14 
2 23 10 
2 2 8 
2 27 13 
2 16 26 
2 1 24 
2 2 25 
2 20 4 
2 0 9 
2 18 12 
2 16 27 
2 0 24 
2 18 6 
2 1 6 
2 19 28 
2 18 10 
2 8 15 
2 2 25 
2 3 6 
2 0 3 
2 4 22 
2 3 13 
2 20 13 
2 25 10 
2 23 8 
2 0 25 
2 1 3 
2 2 6 
2 1 3 
2 23 14 
2 19 7 
2 18 10 
2 9 11 
2 10 27 
2 7 11 
2 22 23 
2 6 23 
2 19 27 
2 3 26 
2 28 14 
2 3 10 
2 17 19 
2 18 28 
2 0 25 
2 4 22 
2 0 3 
2 3 21 
2 26 14 
2 16 12 
2 7 28 
2 3 10 
2 12 13 
2 25 9 
2 0 29 
2 16 27 
2 10 28 
2 1 12 
2 17 5 
2 4 21 
2 19 22 
2 20 4 
2 16 0 
2 22 9 
2 16 4 
2 12 28 
2 7 10 
2 17 15 
2 1 3 
2 17 27 
2 0 3 
2 8 14 
2 0 13 
2 20 24 
2 11 27 
2 16 28 
2 4 25 
2 0 26 
2 2 25 
2 21 28 
2 18 21 
2 4 22 
2 26 10 
2 9 14 
2 2 24 
2 24 13 
2 10 13 
2 23 27 
2 21 28 
2 8 9 
2 18 25 
2 23 8 
2 1 13 
2 23 15 
2 8 26 
2 11 29 
2 23 8 
2 22 29 
2 20 15 
2 19 3 
2 19 15 
2 25 27 
2 21 27 
2 8 12 
2 25 26 
2 24 12 
2 3 29 
2 22 13 
2 7 12 
2 17 11 
2 7 11 
2 4 15 
2 23 12 
2 0 4 
2 0 17 
2 17 21 
2 17 4 
2 7 25 
2 19 6 
2 6 10 
2 20 24 
2 17 12 
